A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category
Elinor,Marianne,553,554,but he told you that he loved you,yes no never absolutely it was every day implied but never professedly declared sometimes i thought it had been but it never was,Marianne,F,major,F,major
Marianne,Elinor,554,555,yes no never absolutely it was every day implied but never professedly declared sometimes i thought it had been but it never was,yet you wrote to him,Elinor,F,major,F,major
Elinor,Marianne,555,556,yet you wrote to him,yes could that be wrong after all that had passed but i cannot talk i felt myself to be as solemnly engaged to him as if the strictest legal covenant had bound us to each other,Marianne,F,major,F,major
Marianne,Elinor,556,557,yes could that be wrong after all that had passed but i cannot talk i felt myself to be as solemnly engaged to him as if the strictest legal covenant had bound us to each other,i can believe it but unfortunately he did not feel the same,Elinor,F,major,F,major
Elinor,Marianne,557,558,i can believe it but unfortunately he did not feel the same,he did feel the same elinor for weeks and weeks he felt it i know he did whatever may have changed him now and nothing but the blackest art employed against me can have done it i was once as dear to him as my own soul could wish this lock of hair which now he can so readily give up was begged of me with the most earnest supplication had you seen his look his manner had you heard his voice at that moment have you forgot the last evening of our being together at barton the morning that we parted too when he told me that it might be many weeks before we met again his distress can i ever forget his distress elinor i have been cruelly used but not by willoughby,Marianne,F,major,F,major
Marianne,Elinor,558,559,he did feel the same elinor for weeks and weeks he felt it i know he did whatever may have changed him now and nothing but the blackest art employed against me can have done it i was once as dear to him as my own soul could wish this lock of hair which now he can so readily give up was begged of me with the most earnest supplication had you seen his look his manner had you heard his voice at that moment have you forgot the last evening of our being together at barton the morning that we parted too when he told me that it might be many weeks before we met again his distress can i ever forget his distress elinor i have been cruelly used but not by willoughby,dearest marianne who but himself by whom can he have been instigated,Elinor,F,major,F,major
Elinor,Marianne,559,560,dearest marianne who but himself by whom can he have been instigated,by all the world rather than by his own heart i could rather believe every creature of my acquaintance leagued together to ruin me in his opinion than believe his nature capable of such cruelty this woman of whom he writes whoever she be or any one in short but your own dear self mama and edward may have been so barbarous to bely me beyond you three is there a creature in the world whom i would not rather suspect of evil than willoughby whose heart i know so well,Marianne,F,major,F,major
Marianne,Elinor,560,561,by all the world rather than by his own heart i could rather believe every creature of my acquaintance leagued together to ruin me in his opinion than believe his nature capable of such cruelty this woman of whom he writes whoever she be or any one in short but your own dear self mama and edward may have been so barbarous to bely me beyond you three is there a creature in the world whom i would not rather suspect of evil than willoughby whose heart i know so well,whoever may have been so detestably your enemy let them be cheated of their malignant triumph my dear sister by seeing how nobly the consciousness of your own innocence and good intentions supports your spirits it is a reasonable and laudable pride which resists such malevolence,Elinor,F,major,F,major
Elinor,Marianne,561,562,whoever may have been so detestably your enemy let them be cheated of their malignant triumph my dear sister by seeing how nobly the consciousness of your own innocence and good intentions supports your spirits it is a reasonable and laudable pride which resists such malevolence,no no misery such as mine has no pride i care not who knows that i am wretched the triumph of seeing me so may be open to all the world elinor elinor they who suffer little may be proud and independent as they like may resist insult or return mortification but i cannot i must feel i must be wretched and they are welcome to enjoy the consciousness of it that can,Marianne,F,major,F,major
Marianne,Elinor,562,563,no no misery such as mine has no pride i care not who knows that i am wretched the triumph of seeing me so may be open to all the world elinor elinor they who suffer little may be proud and independent as they like may resist insult or return mortification but i cannot i must feel i must be wretched and they are welcome to enjoy the consciousness of it that can,but for my mother s sake and mine,Elinor,F,major,F,major
Elinor,Marianne,563,564,but for my mother s sake and mine,i would do more than for my own but to appear happy when i am so miserable oh who can require it it is too much oh willoughby willoughby could this be yours cruel cruel nothing can acquit you elinor nothing can whatever he might have heard against me ought he not to have suspended his belief ought he not to have told me of it to have given me the power of clearing myself that is unpardonable willoughby where was your heart when you wrote those words oh barbarously insolent elinor can he be justified,Marianne,F,major,F,major
Marianne,Elinor,564,565,i would do more than for my own but to appear happy when i am so miserable oh who can require it it is too much oh willoughby willoughby could this be yours cruel cruel nothing can acquit you elinor nothing can whatever he might have heard against me ought he not to have suspended his belief ought he not to have told me of it to have given me the power of clearing myself that is unpardonable willoughby where was your heart when you wrote those words oh barbarously insolent elinor can he be justified,no marianne in no possible way,Elinor,F,major,F,major
Elinor,Marianne,565,566,no marianne in no possible way,and yet this woman who knows what her art may have been how long it may have been premeditated and how deeply contrived by her who is she who can she be whom did i ever hear him talk of as young and attractive among his female acquaintance oh no one no one he talked to me only of myself elinor i must go home i must go and comfort mama can not we be gone to morrow,Marianne,F,major,F,major
Marianne,Elinor,566,567,and yet this woman who knows what her art may have been how long it may have been premeditated and how deeply contrived by her who is she who can she be whom did i ever hear him talk of as young and attractive among his female acquaintance oh no one no one he talked to me only of myself elinor i must go home i must go and comfort mama can not we be gone to morrow,to morrow marianne,Elinor,F,major,F,major
Elinor,Marianne,567,568,to morrow marianne,yes why should i stay here i came only for willoughby s sake and now who cares for me who regards me,Marianne,F,major,F,major
Marianne,Elinor,568,569,yes why should i stay here i came only for willoughby s sake and now who cares for me who regards me,it would be impossible to go to morrow we owe mrs jennings much more than civility and civility of the commonest kind must prevent such a hasty removal as that,Elinor,F,major,F,major
Elinor,Marianne,569,570,it would be impossible to go to morrow we owe mrs jennings much more than civility and civility of the commonest kind must prevent such a hasty removal as that,well then another day or two perhaps but i cannot stay here long i cannot stay to endure the questions and remarks of all these people the middletons and palmers how am i to bear their pity the pity of such a woman as lady middleton oh what would he say to that,Marianne,F,major,F,major
Mrs. Jennings,Elinor,572,573,poor soul how it grieves me to see her and i declare if she is not gone away without finishing her wine and the dried cherries too lord nothing seems to do her any good i am sure if i knew of any thing she would like i would send all over the town for it well it is the oddest thing to me that a man should use such a pretty girl so ill but when there is plenty of money on one side and next to none on the other lord bless you they care no more about such things,the lady then miss grey i think you called her is very rich,Elinor,F,intermediate,F,major
Elinor,Mrs. Jennings,573,574,the lady then miss grey i think you called her is very rich,fifty thousand pounds my dear did you ever see her a smart stylish girl they say but not handsome i remember her aunt very well biddy henshawe she married a very wealthy man but the family are all rich together fifty thousand pounds and by all accounts it won t come before it s wanted for they say he is all to pieces no wonder dashing about with his curricle and hunters well it don t signify talking but when a young man be who he will comes and makes love to a pretty girl and promises marriage he has no business to fly off from his word only because he grows poor and a richer girl is ready to have him why don t he in such a case sell his horses let his house turn off his servants and make a thorough reform at once i warrant you miss marianne would have been ready to wait till matters came round but that won t do now a days nothing in the way of pleasure can ever be given up by the young men of this age,Mrs. Jennings,F,major,F,intermediate
Mrs. Jennings,Elinor,574,575,fifty thousand pounds my dear did you ever see her a smart stylish girl they say but not handsome i remember her aunt very well biddy henshawe she married a very wealthy man but the family are all rich together fifty thousand pounds and by all accounts it won t come before it s wanted for they say he is all to pieces no wonder dashing about with his curricle and hunters well it don t signify talking but when a young man be who he will comes and makes love to a pretty girl and promises marriage he has no business to fly off from his word only because he grows poor and a richer girl is ready to have him why don t he in such a case sell his horses let his house turn off his servants and make a thorough reform at once i warrant you miss marianne would have been ready to wait till matters came round but that won t do now a days nothing in the way of pleasure can ever be given up by the young men of this age,do you know what kind of a girl miss grey is is she said to be amiable,Elinor,F,intermediate,F,major
Elinor,Mrs. Jennings,575,576,do you know what kind of a girl miss grey is is she said to be amiable,i never heard any harm of her indeed i hardly ever heard her mentioned except that mrs taylor did say this morning that one day miss walker hinted to her that she believed mr and mrs ellison would not be sorry to have miss grey married for she and mrs ellison could never agree,Mrs. Jennings,F,major,F,intermediate
Mrs. Jennings,Elinor,576,577,i never heard any harm of her indeed i hardly ever heard her mentioned except that mrs taylor did say this morning that one day miss walker hinted to her that she believed mr and mrs ellison would not be sorry to have miss grey married for she and mrs ellison could never agree,and who are the ellisons,Elinor,F,intermediate,F,major
Elinor,Mrs. Jennings,577,578,and who are the ellisons,her guardians my dear but now she is of age and may choose for herself and a pretty choice she has made what now your poor sister is gone to her own room i suppose to moan by herself is there nothing one can get to comfort her poor dear it seems quite cruel to let her be alone well by and by we shall have a few friends and that will amuse her a little what shall we play at she hates whist i know but is there no round game she cares for,Mrs. Jennings,F,major,F,intermediate
Mrs. Jennings,Elinor,578,579,her guardians my dear but now she is of age and may choose for herself and a pretty choice she has made what now your poor sister is gone to her own room i suppose to moan by herself is there nothing one can get to comfort her poor dear it seems quite cruel to let her be alone well by and by we shall have a few friends and that will amuse her a little what shall we play at she hates whist i know but is there no round game she cares for,dear ma am this kindness is quite unnecessary marianne i dare say will not leave her room again this evening i shall persuade her if i can to go early to bed for i am sure she wants rest,Elinor,F,intermediate,F,major
Elinor,Mrs. Jennings,579,580,dear ma am this kindness is quite unnecessary marianne i dare say will not leave her room again this evening i shall persuade her if i can to go early to bed for i am sure she wants rest,aye i believe that will be best for her let her name her own supper and go to bed lord no wonder she has been looking so bad and so cast down this last week or two for this matter i suppose has been hanging over her head as long as that and so the letter that came today finished it poor soul i am sure if i had had a notion of it i would not have joked her about it for all my money but then you know how should i guess such a thing i made sure of its being nothing but a common love letter and you know young people like to be laughed at about them lord how concerned sir john and my daughters will be when they hear it if i had my senses about me i might have called in conduit street in my way home and told them of it but i shall see them tomorrow,Mrs. Jennings,F,major,F,intermediate
Mrs. Jennings,Elinor,580,581,aye i believe that will be best for her let her name her own supper and go to bed lord no wonder she has been looking so bad and so cast down this last week or two for this matter i suppose has been hanging over her head as long as that and so the letter that came today finished it poor soul i am sure if i had had a notion of it i would not have joked her about it for all my money but then you know how should i guess such a thing i made sure of its being nothing but a common love letter and you know young people like to be laughed at about them lord how concerned sir john and my daughters will be when they hear it if i had my senses about me i might have called in conduit street in my way home and told them of it but i shall see them tomorrow,it would be unnecessary i am sure for you to caution mrs palmer and sir john against ever naming mr willoughby or making the slightest allusion to what has passed before my sister their own good nature must point out to them the real cruelty of appearing to know any thing about it when she is present and the less that may ever be said to myself on the subject the more my feelings will be spared as you my dear madam will easily believe,Elinor,F,intermediate,F,major
Elinor,Mrs. Jennings,581,582,it would be unnecessary i am sure for you to caution mrs palmer and sir john against ever naming mr willoughby or making the slightest allusion to what has passed before my sister their own good nature must point out to them the real cruelty of appearing to know any thing about it when she is present and the less that may ever be said to myself on the subject the more my feelings will be spared as you my dear madam will easily believe,oh lord yes that i do indeed it must be terrible for you to hear it talked of and as for your sister i am sure i would not mention a word about it to her for the world you saw i did not all dinner time no more would sir john nor my daughters for they are all very thoughtful and considerate especially if i give them a hint as i certainly will for my part i think the less that is said about such things the better the sooner tis blown over and forgot and what good does talking ever do you know,Mrs. Jennings,F,major,F,intermediate
Mrs. Jennings,Elinor,582,583,oh lord yes that i do indeed it must be terrible for you to hear it talked of and as for your sister i am sure i would not mention a word about it to her for the world you saw i did not all dinner time no more would sir john nor my daughters for they are all very thoughtful and considerate especially if i give them a hint as i certainly will for my part i think the less that is said about such things the better the sooner tis blown over and forgot and what good does talking ever do you know,in this affair it can only do harm more so perhaps than in many cases of a similar kind for it has been attended by circumstances which for the sake of every one concerned in it make it unfit to become the public conversation i must do this justice to mr willoughby he has broken no positive engagement with my sister,Elinor,F,intermediate,F,major
Elinor,Mrs. Jennings,583,584,in this affair it can only do harm more so perhaps than in many cases of a similar kind for it has been attended by circumstances which for the sake of every one concerned in it make it unfit to become the public conversation i must do this justice to mr willoughby he has broken no positive engagement with my sister,law my dear don t pretend to defend him no positive engagement indeed after taking her all over allenham house and fixing on the very rooms they were to live in hereafter well my dear tis a true saying about an ill wind for it will be all the better for colonel brandon he will have her at last aye that he will mind me now if they an t married by mid summer lord how he ll chuckle over this news i hope he will come tonight it will be all to one a better match for your sister two thousand a year without debt or drawback except the little love child indeed aye i had forgot her but she may be prenticed out at a small cost and then what does it signify delaford is a nice place i can tell you exactly what i call a nice old fashioned place full of comforts and conveniences quite shut in with great garden walls that are covered with the best fruit trees in the country and such a mulberry tree in one corner lord how charlotte and i did stuff the only time we were there then there is a dove cote some delightful stew ponds and a very pretty canal and every thing in short that one could wish for and moreover it is close to the church and only a quarter of a mile from the turnpike road so tis never dull for if you only go and sit up in an old yew arbour behind the house you may see all the carriages that pass along oh tis a nice place a butcher hard by in the village and the parsonage house within a stone s throw to my fancy a thousand times prettier than barton park where they are forced to send three miles for their meat and have not a neighbour nearer than your mother well i shall spirit up the colonel as soon as i can one shoulder of mutton you know drives another down if we can but put willoughby out of her head,Mrs. Jennings,F,major,F,intermediate
Mrs. Jennings,Elinor,584,585,law my dear don t pretend to defend him no positive engagement indeed after taking her all over allenham house and fixing on the very rooms they were to live in hereafter well my dear tis a true saying about an ill wind for it will be all the better for colonel brandon he will have her at last aye that he will mind me now if they an t married by mid summer lord how he ll chuckle over this news i hope he will come tonight it will be all to one a better match for your sister two thousand a year without debt or drawback except the little love child indeed aye i had forgot her but she may be prenticed out at a small cost and then what does it signify delaford is a nice place i can tell you exactly what i call a nice old fashioned place full of comforts and conveniences quite shut in with great garden walls that are covered with the best fruit trees in the country and such a mulberry tree in one corner lord how charlotte and i did stuff the only time we were there then there is a dove cote some delightful stew ponds and a very pretty canal and every thing in short that one could wish for and moreover it is close to the church and only a quarter of a mile from the turnpike road so tis never dull for if you only go and sit up in an old yew arbour behind the house you may see all the carriages that pass along oh tis a nice place a butcher hard by in the village and the parsonage house within a stone s throw to my fancy a thousand times prettier than barton park where they are forced to send three miles for their meat and have not a neighbour nearer than your mother well i shall spirit up the colonel as soon as i can one shoulder of mutton you know drives another down if we can but put willoughby out of her head,ay if we can do that ma am we shall do very well with or without colonel brandon,Elinor,F,intermediate,F,major
Marianne,Elinor,586,587,you had better leave me,i will leave you if you will go to bed,Elinor,F,major,F,major
Mrs. Jennings,Elinor,588,589,my dear i have just recollected that i have some of the finest old constantia wine in the house that ever was tasted so i have brought a glass of it for your sister my poor husband how fond he was of it whenever he had a touch of his old colicky gout he said it did him more good than any thing else in the world do take it to your sister,dear ma am how good you are but i have just left marianne in bed and i hope almost asleep and as i think nothing will be of so much service to her as rest if you will give me leave i will drink the wine myself,Elinor,F,intermediate,F,major
Elinor,Mrs. Jennings,589,590,dear ma am how good you are but i have just left marianne in bed and i hope almost asleep and as i think nothing will be of so much service to her as rest if you will give me leave i will drink the wine myself,the colonel looks as grave as ever you see he knows nothing of it do tell him my dear,Mrs. Jennings,F,major,F,intermediate
Mrs. Jennings,Elinor,590,591,the colonel looks as grave as ever you see he knows nothing of it do tell him my dear,marianne is not well she has been indisposed all day and we have persuaded her to go to bed,Elinor,F,intermediate,F,major
Elinor,Colonel Brandon,591,592,marianne is not well she has been indisposed all day and we have persuaded her to go to bed,perhaps then what i heard this morning may be there may be more truth in it than i could believe possible at first,Colonel Brandon,F,major,M,intermediate
Colonel Brandon,Elinor,592,593,perhaps then what i heard this morning may be there may be more truth in it than i could believe possible at first,what did you hear,Elinor,M,intermediate,F,major
Elinor,Colonel Brandon,593,594,what did you hear,that a gentleman whom i had reason to think in short that a man whom i knew to be engaged but how shall i tell you if you know it already as surely you must i may be spared,Colonel Brandon,F,major,M,intermediate
Colonel Brandon,Elinor,594,595,that a gentleman whom i had reason to think in short that a man whom i knew to be engaged but how shall i tell you if you know it already as surely you must i may be spared,you mean mr willoughby s marriage with miss grey yes we do know it all this seems to have been a day of general elucidation for this very morning first unfolded it to us mr willoughby is unfathomable where did you hear it,Elinor,M,intermediate,F,major
Elinor,Colonel Brandon,595,596,you mean mr willoughby s marriage with miss grey yes we do know it all this seems to have been a day of general elucidation for this very morning first unfolded it to us mr willoughby is unfathomable where did you hear it,in a stationer s shop in pall mall where i had business two ladies were waiting for their carriage and one of them was giving the other an account of the intended match in a voice so little attempting concealment that it was impossible for me not to hear all the name of willoughby john willoughby frequently repeated first caught my attention and what followed was a positive assertion that every thing was now finally settled respecting his marriage with miss grey it was no longer to be a secret it would take place even within a few weeks with many particulars of preparations and other matters one thing especially i remember because it served to identify the man still more as soon as the ceremony was over they were to go to combe magna his seat in somersetshire my astonishment but it would be impossible to describe what i felt the communicative lady i learnt on inquiry for i stayed in the shop till they were gone was a mrs ellison and that as i have been since informed is the name of miss grey s guardian,Colonel Brandon,F,major,M,intermediate
Colonel Brandon,Elinor,596,597,in a stationer s shop in pall mall where i had business two ladies were waiting for their carriage and one of them was giving the other an account of the intended match in a voice so little attempting concealment that it was impossible for me not to hear all the name of willoughby john willoughby frequently repeated first caught my attention and what followed was a positive assertion that every thing was now finally settled respecting his marriage with miss grey it was no longer to be a secret it would take place even within a few weeks with many particulars of preparations and other matters one thing especially i remember because it served to identify the man still more as soon as the ceremony was over they were to go to combe magna his seat in somersetshire my astonishment but it would be impossible to describe what i felt the communicative lady i learnt on inquiry for i stayed in the shop till they were gone was a mrs ellison and that as i have been since informed is the name of miss grey s guardian,it is but have you likewise heard that miss grey has fifty thousand pounds in that if in any thing we may find an explanation,Elinor,M,intermediate,F,major
Elinor,Colonel Brandon,597,598,it is but have you likewise heard that miss grey has fifty thousand pounds in that if in any thing we may find an explanation,it may be so but willoughby is capable at least i think and your sister how did she,Colonel Brandon,F,major,M,intermediate
Colonel Brandon,Elinor,598,599,it may be so but willoughby is capable at least i think and your sister how did she,her sufferings have been very severe i have only to hope that they may be proportionately short it has been it is a most cruel affliction till yesterday i believe she never doubted his regard and even now perhaps but i am almost convinced that he never was really attached to her he has been very deceitful and in some points there seems a hardness of heart about him,Elinor,M,intermediate,F,major
Elinor,Colonel Brandon,599,600,her sufferings have been very severe i have only to hope that they may be proportionately short it has been it is a most cruel affliction till yesterday i believe she never doubted his regard and even now perhaps but i am almost convinced that he never was really attached to her he has been very deceitful and in some points there seems a hardness of heart about him,ah there is indeed but your sister does not i think you said so she does not consider quite as you do,Colonel Brandon,F,major,M,intermediate
Colonel Brandon,Elinor,600,601,ah there is indeed but your sister does not i think you said so she does not consider quite as you do,you know her disposition and may believe how eagerly she would still justify him if she could,Elinor,M,intermediate,F,major
Mrs. Jennings,Elinor,603,604,now my dear i bring you something that i am sure will do you good,who can this be so early too i thought we had been safe,Elinor; Marianne,F,intermediate,F,major
Elinor,Marianne,604,605,who can this be so early too i thought we had been safe,it is colonel brandon we are never safe from him,Marianne,F,major,F,major
Marianne,Elinor,605,606,it is colonel brandon we are never safe from him,he will not come in as mrs jennings is from home,Elinor,F,major,F,major
Elinor,Marianne,606,607,he will not come in as mrs jennings is from home,i will not trust to that a man who has nothing to do with his own time has no conscience in his intrusion on that of others,Marianne,F,major,F,major
Colonel Brandon,Elinor,608,609,i met mrs jennings in bond street and she encouraged me to come on and i was the more easily encouraged because i thought it probable that i might find you alone which i was very desirous of doing my object my wish my sole wish in desiring it i hope i believe it is is to be a means of giving comfort no i must not say comfort not present comfort but conviction lasting conviction to your sister s mind my regard for her for yourself for your mother will you allow me to prove it by relating some circumstances which nothing but a very sincere regard nothing but an earnest desire of being useful i think i am justified though where so many hours have been spent in convincing myself that i am right is there not some reason to fear i may be wrong,i understand you you have something to tell me of mr willoughby that will open his character farther your telling it will be the greatest act of friendship that can be shown marianne my gratitude will be insured immediately by any information tending to that end and hers must be gained by it in time pray pray let me hear it,Elinor,M,intermediate,F,major
Elinor,Colonel Brandon,609,610,i understand you you have something to tell me of mr willoughby that will open his character farther your telling it will be the greatest act of friendship that can be shown marianne my gratitude will be insured immediately by any information tending to that end and hers must be gained by it in time pray pray let me hear it,you shall and to be brief when i quitted barton last october but this will give you no idea i must go farther back you will find me a very awkward narrator miss dashwood i hardly know where to begin a short account of myself i believe will be necessary and it shall be a short one on such a subject can i have little temptation to be diffuse you have probably entirely forgotten a conversation it is not to be supposed that it could make any impression on you a conversation between us one evening at barton park it was the evening of a dance in which i alluded to a lady i had once known as resembling in some measure your sister marianne,Colonel Brandon,F,major,M,intermediate
Colonel Brandon,Elinor,610,611,you shall and to be brief when i quitted barton last october but this will give you no idea i must go farther back you will find me a very awkward narrator miss dashwood i hardly know where to begin a short account of myself i believe will be necessary and it shall be a short one on such a subject can i have little temptation to be diffuse you have probably entirely forgotten a conversation it is not to be supposed that it could make any impression on you a conversation between us one evening at barton park it was the evening of a dance in which i alluded to a lady i had once known as resembling in some measure your sister marianne,indeed i have not forgotten it,Elinor,M,intermediate,F,major
Elinor,Colonel Brandon,611,612,indeed i have not forgotten it,if i am not deceived by the uncertainty the partiality of tender recollection there is a very strong resemblance between them as well in mind as person the same warmth of heart the same eagerness of fancy and spirits this lady was one of my nearest relations an orphan from her infancy and under the guardianship of my father our ages were nearly the same and from our earliest years we were playfellows and friends i cannot remember the time when i did not love eliza and my affection for her as we grew up was such as perhaps judging from my present forlorn and cheerless gravity you might think me incapable of having ever felt hers for me was i believe fervent as the attachment of your sister to mr willoughby and it was though from a different cause no less unfortunate at seventeen she was lost to me for ever she was married married against her inclination to my brother her fortune was large and our family estate much encumbered and this i fear is all that can be said for the conduct of one who was at once her uncle and guardian my brother did not deserve her he did not even love her i had hoped that her regard for me would support her under any difficulty and for some time it did but at last the misery of her situation for she experienced great unkindness overcame all her resolution and though she had promised me that nothing but how blindly i relate i have never told you how this was brought on we were within a few hours of eloping together for scotland the treachery or the folly of my cousin s maid betrayed us i was banished to the house of a relation far distant and she was allowed no liberty no society no amusement till my father s point was gained i had depended on her fortitude too far and the blow was a severe one but had her marriage been happy so young as i then was a few months must have reconciled me to it or at least i should not have now to lament it this however was not the case my brother had no regard for her his pleasures were not what they ought to have been and from the first he treated her unkindly the consequence of this upon a mind so young so lively so inexperienced as mrs brandon s was but too natural she resigned herself at first to all the misery of her situation and happy had it been if she had not lived to overcome those regrets which the remembrance of me occasioned but can we wonder that with such a husband to provoke inconstancy and without a friend to advise or restrain her for my father lived only a few months after their marriage and i was with my regiment in the east indies she should fall had i remained in england perhaps but i meant to promote the happiness of both by removing from her for years and for that purpose had procured my exchange the shock which her marriage had given me was of trifling weight was nothing to what i felt when i heard about two years afterwards of her divorce it was that which threw this gloom even now the recollection of what i suffered it was nearly three years after this unhappy period before i returned to england my first care when i did arrive was of course to seek for her but the search was as fruitless as it was melancholy i could not trace her beyond her first seducer and there was every reason to fear that she had removed from him only to sink deeper in a life of sin her legal allowance was not adequate to her fortune nor sufficient for her comfortable maintenance and i learnt from my brother that the power of receiving it had been made over some months before to another person he imagined and calmly could he imagine it that her extravagance and consequent distress had obliged her to dispose of it for some immediate relief at last however and after i had been six months in england i did find her regard for a former servant of my own who had since fallen into misfortune carried me to visit him in a spunging house where he was confined for debt and there in the same house under a similar confinement was my unfortunate sister so altered so faded worn down by acute suffering of every kind hardly could i believe the melancholy and sickly figure before me to be the remains of the lovely blooming healthful girl on whom i had once doted what i endured in so beholding her but i have no right to wound your feelings by attempting to describe it i have pained you too much already that she was to all appearance in the last stage of a consumption was yes in such a situation it was my greatest comfort life could do nothing for her beyond giving time for a better preparation for death and that was given i saw her placed in comfortable lodgings and under proper attendants i visited her every day during the rest of her short life i was with her in her last moments your sister i hope cannot be offended by the resemblance i have fancied between her and my poor disgraced relation their fates their fortunes cannot be the same and had the natural sweet disposition of the one been guarded by a firmer mind or a happier marriage she might have been all that you will live to see the other be but to what does all this lead i seem to have been distressing you for nothing ah miss dashwood a subject such as this untouched for fourteen years it is dangerous to handle it at all i will be more collected more concise she left to my care her only child a little girl the offspring of her first guilty connection who was then about three years old she loved the child and had always kept it with her it was a valued a precious trust to me and gladly would i have discharged it in the strictest sense by watching over her education myself had the nature of our situations allowed it but i had no family no home and my little eliza was therefore placed at school i saw her there whenever i could and after the death of my brother which happened about five years ago and which left to me the possession of the family property she visited me at delaford i called her a distant relation but i am well aware that i have in general been suspected of a much nearer connection with her it is now three years ago she had just reached her fourteenth year that i removed her from school to place her under the care of a very respectable woman residing in dorsetshire who had the charge of four or five other girls of about the same time of life and for two years i had every reason to be pleased with her situation but last february almost a twelvemonth back she suddenly disappeared i had allowed her imprudently as it has since turned out at her earnest desire to go to bath with one of her young friends who was attending her father there for his health i knew him to be a very good sort of man and i thought well of his daughter better than she deserved for with a most obstinate and ill judged secrecy she would tell nothing would give no clue though she certainly knew all he her father a well meaning but not a quick sighted man could really i believe give no information for he had been generally confined to the house while the girls were ranging over the town and making what acquaintance they chose and he tried to convince me as thoroughly as he was convinced himself of his daughter s being entirely unconcerned in the business in short i could learn nothing but that she was gone all the rest for eight long months was left to conjecture what i thought what i feared may be imagined and what i suffered too,Colonel Brandon,F,major,M,intermediate
