A,B,i_text,j_text,article_i_count,article_j_count,article_i_present,article_j_present,auxverb_i_count,auxverb_j_count,auxverb_i_present,auxverb_j_present,conj_i_count,conj_j_count,conj_i_present,conj_j_present,adverb_i_count,adverb_j_count,adverb_i_present,adverb_j_present,ipron_i_count,ipron_j_count,ipron_i_present,ipron_j_present,negate_i_count,negate_j_count,negate_i_present,negate_j_present,ppron_i_count,ppron_j_count,ppron_i_present,ppron_j_present,prep_i_count,prep_j_count,prep_i_present,prep_j_present,quant_i_count,quant_j_count,quant_i_present,quant_j_present,i_tokens,j_tokens,i_merge_id,j_merge_id,i_addressees,A_gender,A_category,B_gender,B_category
Colonel Fitzwilliam,Elizabeth,i can answer your question without applying to him it is because he will not give himself the trouble,my fingers do not move over this instrument in the masterly manner which i see so many women s do they have not the same force or rapidity and do not produce the same expression but then i have always supposed it to be my own fault because i would not take the trouble of practising it is not that i do not believe my fingers as capable as any other woman s of superior execution,1,4,1,1,3,8,1,1,1,5,1,1,0,4,0,1,4,3,1,1,1,6,1,1,6,10,1,1,2,5,1,1,0,0,0,0,19,76,605,607,Elizabeth; Mr. Darcy,M,intermediate,F,major
Mr. Darcy,Elizabeth,you are perfectly right you have employed your time much better no one admitted to the privilege of hearing you can think any thing wanting we neither of us perform to strangers,how very suddenly you all quitted netherfield last november mr darcy it must have been a most agreeable surprise to mr bingley to see you all after him so soon for if i recollect right he went but the day before he and his sisters were well i hope when you left london,1,2,1,1,3,4,1,1,0,6,0,1,2,6,1,1,0,5,0,1,0,0,0,0,6,10,1,1,4,3,1,1,0,0,0,0,32,53,608,610,Colonel Fitzwilliam; Elizabeth,M,major,F,major
Lady Catherine De Bourgh,Mr. Darcy,miss bennet would not play at all amiss if she practised more and could have the advantage of a london master she has a very good notion of fingering though her taste is not equal to anne s anne would have been a delightful performer had her health allowed her to learn,perfectly so i thank you,4,0,1,0,7,0,1,0,3,0,1,0,4,2,1,1,5,0,1,0,2,0,1,0,5,2,1,1,3,0,1,0,0,0,0,0,52,5,609,611,Colonel Fitzwilliam; Elizabeth; Mr. Darcy,F,intermediate,M,major
Mr. Darcy,Elizabeth,you cannot have a right to such very strong local attachment you cannot have been always at longbourn are you pleased with kent,i did not know before that you ever walked this way,1,0,1,0,5,1,1,1,0,1,0,1,2,1,1,1,0,1,0,1,2,1,1,1,3,2,1,1,3,1,1,1,0,0,0,0,25,11,625,627,Elizabeth,M,major,F,major
Colonel Fitzwilliam,Elizabeth,our habits of expence make us too dependant and there are not many in my rank of life who can afford to marry without some attention to money,and pray what is the usual price of an earl s younger son unless the elder brother is very sickly i suppose you would not ask above fifty thousand pounds i imagine your cousin brought you down with him chiefly for the sake of having somebody at his disposal i wonder he does not marry to secure a lasting convenience of that kind but perhaps his sister does as well for the present and as she is under his sole care he may do what he likes with her,0,6,0,1,1,6,1,1,1,5,1,1,1,5,1,1,0,11,0,1,1,2,1,1,3,15,1,1,5,11,1,1,0,1,0,1,28,89,636,638,Elizabeth,M,intermediate,F,major
Elizabeth,Mr. Collins,my uncle is to send a servant for us,i know not miss elizabeth whether mrs collins has yet expressed her sense of your kindness in coming to us but i am very certain you will not leave the house without receiving her thanks for it the favour of your company has been much felt i assure you we know how little there is to tempt any one to our humble abode our plain manner of living our small rooms and few domestics and the little we see of the world must make hunsford extremely dull to a young lady like yourself but i hope you will believe us grateful for the condescension and that we have done every thing in our power to prevent your spending your time unpleasantly it gives me the greatest pleasure to hear that you have passed your time not disagreeably we have certainly done our best and most fortunately having it in our power to introduce you to very superior society and from our connection with rosings the frequent means of varying the humble home scene i think we may flatter ourselves that your hunsford visit cannot have been entirely irksome our situation with regard to lady catherine s family is indeed the sort of extraordinary advantage and blessing which few can boast you see on what a footing we are you see how continually we are engaged there in truth i must acknowledge that with all the disadvantages of this humble parsonage i should not think any one abiding in it an object of compassion while they are sharers of our intimacy at rosings you may in fact carry a very favourable report of us into hertfordshire my dear cousin i flatter myself at least that you will be able to do so lady catherine s great attentions to mrs collins you have been a daily witness of and altogether i trust it does not appear that your friend has drawn an unfortunate but on this point it will be as well to be silent only let me assure you my dear miss elizabeth that i can from my heart most cordially wish you equal felicity in marriage my dear charlotte and i have but one mind and one way of thinking there is in every thing a most remarkable resemblance of character and ideas between us we seem to have been designed for each other,1,17,1,1,1,34,1,1,0,25,0,1,0,23,0,1,0,10,0,1,0,6,0,1,2,69,1,1,1,43,1,1,0,0,0,0,9,395,678,680,Anne De Bourgh; Charlotte Lucas; Lady Catherine De Bourgh; Mr. Collins,F,major,M,intermediate
Lady Catherine De Bourgh,Mr. Collins,oh your uncle he keeps a man servant does he i am very glad you have somebody who thinks of those things where shall you change horses oh bromley of course if you mention my name at the bell you will be attended to,but you will of course wish to have your humble respects delivered to them with your grateful thanks for their kindness to you while you have been here,2,0,1,0,5,3,1,1,2,2,1,1,2,1,1,1,4,0,1,0,0,0,0,0,9,7,1,1,3,5,1,1,1,0,1,0,44,28,679,681,Anne De Bourgh; Charlotte Lucas; Elizabeth; Mr. Collins,F,intermediate,M,intermediate
Mr. Collins,Elizabeth,but you will of course wish to have your humble respects delivered to them with your grateful thanks for their kindness to you while you have been here,a great many indeed,0,1,0,1,3,0,1,0,2,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,7,0,1,0,5,0,1,0,0,0,0,0,28,4,681,683,Elizabeth; Maria,M,intermediate,F,major
Elizabeth,Jane,and mary king is safe safe from a connection imprudent as to fortune,but i hope there is no strong attachment on either side,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,1,0,0,0,0,13,11,691,693,Jane; Kitty; Lydia; Maria,F,major,F,intermediate
Mr. Bennet,Mary,i am glad you are come back lizzy,far be it from me my dear sister to depreciate such pleasures they would doubtless be congenial with the generality of female minds but i confess they would have no charms for me i should infinitely prefer a book,0,2,0,1,2,5,1,1,0,1,0,1,1,3,1,1,0,1,0,1,0,0,0,0,2,8,1,1,0,4,0,1,0,0,0,0,8,39,695,697,Elizabeth; Kitty; Lady Lucas; Lydia; Maria; Mary; Mrs. Bennet; Sir William Lucas,M,intermediate,F,minor
Mary,Elizabeth,far be it from me my dear sister to depreciate such pleasures they would doubtless be congenial with the generality of female minds but i confess they would have no charms for me i should infinitely prefer a book,indeed i am heartily sorry for him but he has other feelings which will probably soon drive away his regard for me you do not blame me however for refusing him,2,0,1,0,5,3,1,1,1,1,1,1,3,6,1,1,1,4,1,1,0,1,0,1,8,8,1,1,4,3,1,1,0,0,0,0,39,31,697,699,Elizabeth; Kitty; Lady Lucas; Lydia; Maria; Mr. Bennet; Mrs. Bennet; Sir William Lucas,F,minor,F,major
Elizabeth,Mrs. Bennet,it was a subject which they could not mention before me,i am sure i cried for two days together when colonel millar s regiment went away i thought i should have broke my heart,1,0,1,0,2,3,1,1,0,1,0,1,0,2,0,1,1,0,1,0,1,0,1,0,3,5,1,1,1,1,1,1,0,0,0,0,11,24,723,725,Mrs. Bennet,F,major,F,major
Mrs. Bennet,Kitty,if one could but go to brighton,and my aunt philips is sure it would do me a great deal of good,0,1,0,1,1,2,1,1,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,3,1,1,1,1,1,1,0,0,0,0,7,15,727,729,Elizabeth; Jane; Kitty; Lydia; Mary,F,major,F,minor
Lydia,Kitty,oh yes if one could but go to brighton but papa is so disagreeable,i cannot see why mrs forster should not ask me as well as lydia though i am not her particular friend i have just as much right to be asked as she has and more too for i am two years older,0,0,0,0,2,5,1,1,3,5,1,1,1,6,1,1,0,2,0,1,0,3,0,1,1,7,1,1,1,1,1,1,0,0,0,0,14,43,728,730,Elizabeth; Kitty; Mary; Mrs. Bennet,F,intermediate,F,minor
Kitty,Elizabeth,i cannot see why mrs forster should not ask me as well as lydia though i am not her particular friend i have just as much right to be asked as she has and more too for i am two years older,if you were aware of the very great disadvantage to us all which must arise from the public notice of lydia s unguarded and imprudent manner nay which has already arisen from it i am sure you would judge differently in the affair,0,3,0,1,5,5,1,1,5,2,1,1,6,3,1,1,2,1,1,1,3,0,1,0,7,5,1,1,1,6,1,1,0,0,0,0,43,43,730,732,Elizabeth; Jane,F,minor,F,major
Mr. Bennet,Elizabeth,do not make yourself uneasy my love wherever you and jane are known you must be respected and valued and you will not appear to less advantage for having a couple of or i may say three very silly sisters we shall have no peace at longbourn if lydia does not go to brighton let her go then colonel forster is a sensible man and will keep her out of any real mischief and she is luckily too poor to be an object of prey to any body at brighton she will be of less importance even as a common flirt than she has been here the officers will find women better worth their notice let us hope therefore that her being there may teach her her own insignificance at any rate she cannot grow many degrees worse without authorizing us to lock her up for the rest of her life,nearly three weeks,6,0,1,0,20,0,1,0,10,0,1,0,9,1,1,1,11,0,1,0,4,0,1,0,21,0,1,0,17,0,1,0,0,0,0,0,152,3,735,737,Elizabeth,M,intermediate,F,major
Mrs. Gardiner,Elizabeth,i have heard much of your master s fine person it is a handsome face but lizzy you can tell us whether it is like or not,a little,1,1,1,1,4,0,1,0,3,0,1,0,0,0,0,0,2,0,1,0,1,0,1,0,6,0,1,0,2,0,1,0,0,0,0,0,27,2,749,751,Elizabeth; Mr. Gardiner; Mrs. Reynolds,F,intermediate,F,major
Elizabeth,Mr. Gardiner,yes very handsome,and is miss darcy as handsome as her brother,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,3,9,753,755,Mr. Gardiner; Mrs. Gardiner; Mrs. Reynolds,F,major,M,minor
Mr. Gardiner,Elizabeth,is your master much at pemberley in the course of the year,except when she goes to ramsgate,2,0,1,0,1,0,1,0,0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,3,0,1,0,0,0,0,0,12,6,757,759,Elizabeth; Mrs. Gardiner; Mrs. Reynolds,M,minor,F,major
Mrs. Reynolds,Mr. Gardiner,not so much as i could wish sir but i dare say he may spend half his time here and miss darcy is always down for the summer months,if your master would marry you might see more of him,1,0,1,0,3,2,1,1,3,1,1,1,5,0,1,0,2,1,1,1,1,0,1,0,4,3,1,1,1,1,1,1,0,0,0,0,29,11,758,760,Elizabeth; Mr. Gardiner; Mrs. Gardiner,F,minor,M,minor
Mr. Gardiner,Elizabeth,if your master would marry you might see more of him,it is very much to his credit i am sure that you should think so,0,0,0,0,2,3,1,1,1,1,1,1,0,3,0,1,1,2,1,1,0,0,0,0,3,4,1,1,1,1,1,1,0,0,0,0,11,15,760,762,Elizabeth; Mrs. Gardiner; Mrs. Reynolds,M,minor,F,major
Elizabeth,Mr. Gardiner,it is very much to his credit i am sure that you should think so,there are very few people of whom so much can be said you are lucky in having such a master,0,1,0,1,3,3,1,1,1,0,1,0,3,2,1,1,2,0,1,0,0,0,0,0,4,1,1,1,1,2,1,1,0,0,0,0,15,20,762,764,Mr. Gardiner; Mrs. Gardiner; Mrs. Reynolds,F,major,M,minor
Mr. Gardiner,Elizabeth,there are very few people of whom so much can be said you are lucky in having such a master,can this be mr darcy,1,0,1,0,3,2,1,1,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,20,5,764,766,Elizabeth; Mrs. Gardiner; Mrs. Reynolds,M,minor,F,major
Mrs. Reynolds,Mrs. Gardiner,yes sir i know i am if i was to go through the world i could not meet with a better but i have always observed that they who are good natured when children are good natured when they grow up and he was always the sweetest tempered most generous hearted boy in the world,his father was an excellent man,4,1,1,1,7,1,1,1,6,0,1,0,3,0,1,0,1,1,1,1,1,0,1,0,8,1,1,1,4,0,1,0,0,0,0,0,55,6,765,767,Elizabeth; Mr. Gardiner; Mrs. Gardiner,F,minor,F,intermediate
Mrs. Gardiner,Elizabeth,his father was an excellent man,in what an amiable light does this place him,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,6,9,767,769,Elizabeth; Mr. Gardiner; Mrs. Reynolds,F,intermediate,F,major
Mrs. Reynolds,Mrs. Gardiner,yes ma am that he was indeed and his son will be just like him just as affable to the poor he is the best landlord and the best master that ever lived not like the wild young men now a days who think of nothing but themselves there is not one of his tenants or servants but what will give him a good name some people call him proud but i am sure i never saw any thing of it to my fancy it is only because he does not rattle away like other young men,this fine account of him is not quite consistent with his behaviour to our poor friend,6,0,1,0,9,1,1,1,8,0,1,0,9,1,1,1,12,3,1,1,4,1,1,1,14,3,1,1,8,3,1,1,1,0,1,0,97,16,768,770,Elizabeth; Mr. Gardiner; Mrs. Gardiner,F,minor,F,intermediate
Mrs. Reynolds,Elizabeth,and this is always the way with him whatever can give his sister any pleasure is sure to be done in a moment there is nothing he would not do for her,what will be his surprise when he knows who they are he takes them now for people of fashion why is he so altered from what can it proceed it cannot be for me it cannot be for my sake that his manners are thus softened my reproofs at hunsford could not work such a change as this it is impossible that he should still love me,2,1,1,1,5,13,1,1,1,4,1,1,1,4,1,1,6,11,1,1,1,3,1,1,4,16,1,1,3,7,1,1,1,0,1,0,32,69,774,776,Elizabeth; Mr. Gardiner; Mrs. Gardiner,F,minor,F,major
Elizabeth,Mr. Gardiner,for your housekeeper informed us that you would certainly not be here till to morrow and indeed before we left bakewell we understood that you were not immediately expected in the country,he is perfectly well behaved polite and unassuming,1,0,1,0,3,1,1,1,6,1,1,1,4,2,1,1,0,1,0,1,2,0,1,0,6,1,1,1,2,0,1,0,0,0,0,0,32,8,777,779,Mr. Darcy; Mr. Gardiner; Mrs. Gardiner,F,major,M,minor
Mr. Darcy,Mrs. Gardiner,they will join me early to morrow and among them are some who will claim an acquaintance with you mr bingley and his sisters there is also one other person in the party who more particularly wishes to be known to you will you allow me or do i ask too much to introduce my sister to your acquaintance during your stay at lambton,there is something a little stately in him to be sure but it is confined to his air and is not unbecoming i can now say with the housekeeper that though some people may call him proud i have seen nothing of it,2,2,1,1,6,6,1,1,3,4,1,1,6,1,1,1,1,7,1,1,0,1,0,1,12,7,1,1,7,4,1,1,0,2,0,1,64,43,778,780,Elizabeth; Mr. Gardiner; Mrs. Gardiner,M,major,F,intermediate
Miss Bingley,Mr. Darcy,pray miss eliza are not the shire militia removed from meryton they must be a great loss to your family,yes but that was only when i first knew her for it is many months since i have considered her as one of the handsomest women of my acquaintance,2,1,1,1,3,3,1,1,0,3,0,1,0,2,0,1,0,4,0,1,1,0,1,0,2,6,1,1,2,4,1,1,0,0,0,0,20,29,786,788,Elizabeth; Miss Darcy; Mr. Bingley; Mr. Darcy; Mr. Gardiner; Mrs. Gardiner,F,intermediate,M,major
Elizabeth,Mrs. Gardiner,yes and i told him we should not be able to keep our engagement that is all settled,and are they upon such terms as for her to disclose the real truth oh that i knew how it was,0,1,0,1,3,2,1,1,1,5,1,1,0,0,0,0,2,2,1,1,1,0,1,0,4,4,1,1,0,1,0,1,0,0,0,0,18,21,800,802,Mr. Gardiner; Mrs. Gardiner,F,major,F,intermediate
Mrs. Gardiner,Mr. Gardiner,that is all settled,i have been thinking it over again elizabeth and really upon serious consideration i am much more inclined than i was to judge as your eldest sister does of the matter it appears to me so very unlikely that any young man should form such a design against a girl who is by no means unprotected or friendless and who was actually staying in his colonel s family that i am strongly inclined to hope the best could he expect that her friends would not step forward could he expect to be noticed again by the regiment after such an affront to colonel forster his temptation is not adequate to the risk,0,7,0,1,1,13,1,1,0,9,0,1,0,10,0,1,1,7,1,1,0,2,0,1,0,13,0,1,0,9,0,1,0,0,0,0,4,112,801,803,Elizabeth; Mr. Gardiner,F,intermediate,M,minor
Mr. Gardiner,Mrs. Gardiner,i have been thinking it over again elizabeth and really upon serious consideration i am much more inclined than i was to judge as your eldest sister does of the matter it appears to me so very unlikely that any young man should form such a design against a girl who is by no means unprotected or friendless and who was actually staying in his colonel s family that i am strongly inclined to hope the best could he expect that her friends would not step forward could he expect to be noticed again by the regiment after such an affront to colonel forster his temptation is not adequate to the risk,upon my word i begin to be of your uncle s opinion it is really too great a violation of decency honour and interest for him to be guilty of it i cannot think so very ill of wickham can you yourself lizzy so wholly give him up as to believe him capable of it,7,1,1,1,13,5,1,1,9,4,1,1,10,6,1,1,7,6,1,1,2,1,1,1,13,12,1,1,9,6,1,1,0,0,0,0,112,56,803,805,Elizabeth; Mrs. Gardiner,M,minor,F,intermediate
Mrs. Gardiner,Mr. Gardiner,upon my word i begin to be of your uncle s opinion it is really too great a violation of decency honour and interest for him to be guilty of it i cannot think so very ill of wickham can you yourself lizzy so wholly give him up as to believe him capable of it,in the first place there is no absolute proof that they are not gone to scotland,1,1,1,1,5,1,1,1,4,1,1,1,6,0,1,0,6,0,1,0,1,1,1,1,12,1,1,1,6,1,1,1,0,0,0,0,56,16,805,807,Elizabeth; Mr. Gardiner,F,intermediate,M,minor
Mr. Gardiner,Mrs. Gardiner,but can you think that lydia is so lost to every thing but love of him as to consent to live with him on any other terms than marriage,but you see that jane does not think so ill of wickham as to believe him capable of the attempt,0,1,0,1,2,1,1,1,4,2,1,1,1,1,1,1,2,2,1,1,0,1,0,1,3,2,1,1,5,2,1,1,0,0,0,0,29,20,811,813,Elizabeth; Mrs. Gardiner,M,minor,F,intermediate
Mrs. Bennet,Elizabeth,oh my dear brother that is exactly what i could most wish for and now do when you get to town find them out wherever they may be and if they are not married already make them marry and as for wedding clothes do not let them wait for that but tell lydia she shall have as much money as she chuses to buy them after they are married and above all things keep mr bennet from fighting tell him what a dreadful state i am in that i am frightened out of my wits and have such tremblings such flutterings all over me such spasms in my side and pains in my head and such beatings at heart that i can get no rest by night nor by day and tell my dear lydia not to give any directions about her clothes till she has seen me for she does not know which are the best warehouses oh brother how kind you are i know you will contrive it all,but tell me all and every thing about it which i have not already heard give me farther particulars what did colonel forster say had they no apprehension of any thing before the elopement took place they must have seen them together for ever,2,1,1,1,16,4,1,1,19,3,1,1,6,4,1,1,9,1,1,1,4,1,1,1,29,7,1,1,19,3,1,1,0,0,0,0,171,44,831,833,Elizabeth; Jane; Mr. Gardiner; Mrs. Gardiner,F,major,F,major
Elizabeth,Jane,she had better have stayed at home perhaps she meant well but under such a misfortune as this one cannot see too little of one s neighbours assistance is impossible condolence insufferable let them triumph over us at a distance and be satisfied,a gamester this is wholly unexpected i had not an idea of it,2,2,1,1,5,1,1,1,3,0,1,0,3,1,1,1,3,2,1,1,1,1,1,1,4,2,1,1,5,1,1,1,0,0,0,0,44,13,853,855,Jane,F,major,F,intermediate
Elizabeth,Kitty,do you suppose them to be in london,and lydia used to want to go to london,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,1,0,0,0,0,8,9,860,862,Kitty; Mr. Bennet,F,major,F,minor
Kitty,Mr. Bennet,and lydia used to want to go to london,this is a parade which does one good it gives such an elegance to misfortune another day i will do the same i will sit in my library in my night cap and powdering gown and give as much trouble as i can or perhaps i may defer it till kitty runs away,0,3,0,1,0,5,0,1,1,5,1,1,0,3,0,1,0,3,0,1,0,0,0,0,0,8,0,1,1,3,1,1,0,0,0,0,9,53,862,864,Elizabeth; Mr. Bennet,F,minor,M,intermediate
Mr. Bennet,Kitty,she is happy then and her residence there will probably be of some duration lizzy i bear you no ill will for being justified in your advice to me last may which considering the event shews some greatness of mind,i am not going to run away papa if i should ever go to brighton i would behave better than lydia,1,0,1,0,5,3,1,1,1,1,1,1,2,1,1,1,2,0,1,0,0,1,0,1,6,3,1,1,5,3,1,1,0,0,0,0,40,21,863,865,Elizabeth; Kitty,M,intermediate,F,minor
Mr. Bennet,Jane,you go to brighton i would not trust you so near it as east bourne for fifty pounds no kitty i have at last learnt to be cautious and you will feel the effects of it no officer is ever to enter my house again nor even to pass through the village balls will be absolutely prohibited unless you stand up with one of your sisters and you are never to stir out of doors till you can prove that you have spent ten minutes of every day in a rational manner well well do not make yourself unhappy if you are a good girl for the next ten years i will take you to a review at the end of them,what do you mean hill we have heard nothing from town,7,0,1,0,12,2,1,1,7,0,1,0,7,0,1,0,2,1,1,1,3,0,1,0,18,2,1,1,18,1,1,1,0,1,0,1,122,11,866,868,Elizabeth; Jane; Kitty,M,intermediate,F,intermediate
Mrs. Hill,Elizabeth,dear madam don t you know there is an express come for master from mr gardiner he has been here this half hour and master has had a letter,oh papa what news what news have you heard from my uncle,2,0,1,0,3,1,1,1,1,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,2,2,1,1,2,2,1,1,0,0,0,0,29,12,869,871,Elizabeth; Jane,F,minor,F,major
Elizabeth,Jane,well and what news does it bring good or bad,then it is as i always hoped they are married,0,0,0,0,1,2,1,1,2,1,1,1,0,2,0,1,1,1,1,1,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,10,10,873,875,Jane; Mr. Bennet,F,major,F,intermediate
Mr. Bennet,Elizabeth,what is there of good to be expected but perhaps you would like to read it read it aloud for i hardly know myself what it is about,is it possible can it be possible that he will marry her,0,0,0,0,4,4,1,1,2,1,1,1,4,0,1,0,3,4,1,1,0,0,0,0,6,4,1,1,1,0,1,0,0,0,0,0,28,12,874,876,Elizabeth; Jane,M,intermediate,F,major
Jane,Mr. Bennet,wickham is not so undeserving then as we have thought him my dear father i congratulate you,no but it must be done soon,0,0,0,0,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,0,5,1,1,1,0,0,0,0,0,0,0,0,17,7,877,879,Elizabeth; Mr. Bennet,F,intermediate,M,intermediate
Mr. Bennet,Jane,no but it must be done soon,let me write for you if you dislike the trouble yourself,0,1,0,1,2,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,4,1,1,0,1,0,1,0,0,0,0,7,11,879,881,Elizabeth; Jane,M,intermediate,F,intermediate
Elizabeth,Mr. Bennet,oh my dear father come back and write immediately consider how important every moment is in such a case,i dislike it very much but it must be done,1,0,1,0,1,2,1,1,2,1,1,1,2,2,1,1,0,2,0,1,0,0,0,0,1,3,1,1,1,0,1,0,0,0,0,0,19,10,880,882,Jane; Mr. Bennet,F,major,M,intermediate
Jane,Elizabeth,let me write for you if you dislike the trouble yourself,and may i ask but the terms i suppose must be complied with,1,1,1,1,0,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,1,1,1,1,0,0,0,0,11,13,881,883,Elizabeth; Mr. Bennet,F,intermediate,F,major
Elizabeth,Jane,and they must marry yet he is such a man,money my uncle what do you mean sir,1,0,1,0,2,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,10,8,885,887,Jane; Mr. Bennet,F,major,F,intermediate
Jane,Elizabeth,money my uncle what do you mean sir,that is very true though it had not occurred to me before his debts to be discharged and something still to remain oh it must be my uncle s doings generous good man i am afraid he has distressed himself a small sum could not do all this,0,1,0,1,1,8,1,1,0,3,0,1,0,2,0,1,0,8,0,1,0,2,0,1,2,8,1,1,0,1,0,1,0,1,0,1,8,48,887,889,Elizabeth; Mr. Bennet,F,intermediate,F,major
Mr. Bennet,Elizabeth,no wickham s a fool if he takes her with a farthing less than ten thousand pounds i should be sorry to think so ill of him in the very beginning of our relationship,and they are really to be married how strange this is and for this we are to be thankful that they should marry small as is their chance of happiness and wretched as is his character we are forced to rejoice oh lydia,3,0,1,0,2,9,1,1,1,7,1,1,1,1,1,1,3,3,1,1,0,0,0,0,5,6,1,1,5,2,1,1,0,0,0,0,34,43,890,892,Elizabeth; Jane,M,intermediate,F,major
Elizabeth,Jane,ten thousand pounds heaven forbid how is half such a sum to be repaid,i comfort myself with thinking that he certainly would not marry lydia if he had not a real regard for her though our kind uncle has done something towards clearing him i cannot believe that ten thousand pounds or any thing like it has been advanced he has children of his own and may have more how could he spare half ten thousand pounds,1,1,1,1,2,7,1,1,1,8,1,1,0,1,0,1,0,9,0,1,0,3,0,1,0,12,0,1,0,4,0,1,0,1,0,1,14,65,891,893,Jane; Mr. Bennet,F,major,F,intermediate
Mr. Bennet,Jane,take whatever you like and get away,for we must attribute this happy conclusion in a great measure to his kindness we are persuaded that he has pledged himself to assist mr wickham with money,0,1,0,1,0,3,0,1,1,2,1,1,1,0,1,0,0,4,0,1,0,0,0,0,1,5,1,1,0,3,0,1,0,0,0,0,7,28,899,901,Elizabeth; Jane,M,intermediate,F,intermediate
Jane,Mrs. Bennet,for we must attribute this happy conclusion in a great measure to his kindness we are persuaded that he has pledged himself to assist mr wickham with money,i will go to meryton as soon as i am dressed and tell the good good news to my sister philips and as i come back i can call on lady lucas and mrs long kitty run down and order the carriage an airing would do me a great deal of good i am sure girls can i do any thing for you in meryton oh here comes hill my dear hill have you heard the good news miss lydia is going to be married and you shall all have a bowl of punch to make merry at her wedding,1,6,1,1,3,10,1,1,2,7,1,1,0,5,0,1,4,1,1,1,0,0,0,0,5,13,1,1,3,9,1,1,0,0,0,0,28,100,901,903,Elizabeth; Kitty; Mary; Mrs. Bennet,F,intermediate,F,major
Mrs. Bennet,Elizabeth,i should like it beyond any thing,i thank you for my share of the favour but i do not particularly like your way of getting husbands,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,2,5,1,1,1,4,1,1,0,0,0,0,7,20,910,912,Elizabeth; George Wickham; Jane; Kitty; Lydia; Mary; Mr. Bennet,F,major,F,major
Elizabeth,Jane,mr darcy,if it was to be secret say not another word on the subject you may depend upon my seeking no further,0,1,0,1,0,3,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,3,0,1,0,1,0,1,0,0,0,0,2,21,916,918,Jane; Lydia,F,major,F,intermediate
Lydia,Elizabeth,oh yes he was to come there with wickham you know but gracious me i quite forgot i ought not to have said a word about it i promised them so faithfully what will wickham say it was to be such a secret,oh certainly we will ask you no questions,2,0,1,0,6,1,1,1,1,0,1,0,4,1,1,1,3,0,1,0,1,0,1,0,9,2,1,1,2,0,1,0,0,0,0,0,43,8,917,919,Elizabeth; Jane,F,intermediate,F,major
Jane,Lydia,if it was to be secret say not another word on the subject you may depend upon my seeking no further,thank you for if you did i should certainly tell you all and then wickham would be angry,1,0,1,0,3,3,1,1,2,2,1,1,1,2,1,1,1,0,1,0,2,0,1,0,3,4,1,1,1,1,1,1,0,0,0,0,21,18,918,920,Elizabeth; Lydia,F,intermediate,F,intermediate
Mrs. Bennet,Mr. Bennet,write to me very often my dear,he is as fine a fellow as ever i saw he simpers and smirks and makes love to us all i am prodigiously proud of him i defy even sir william lucas himself to produce a more valuable son in law,0,2,0,1,0,2,0,1,0,2,0,1,2,5,1,1,0,4,0,1,0,0,0,0,2,8,1,1,1,4,1,1,0,0,0,0,7,41,950,952,Elizabeth; George Wickham; Jane; Kitty; Lydia; Mary; Mr. Bennet,F,major,M,intermediate
Lydia,Mrs. Bennet,as often as i can but you know married women have never much time for writing my sisters may write to me they will have nothing else to do,i often think that there is nothing so bad as parting with one s friends one seems so forlorn without them,0,0,0,0,3,0,1,0,2,1,1,1,4,3,1,1,1,1,1,1,1,0,1,0,5,3,1,1,2,3,1,1,1,1,1,1,29,21,951,953,Elizabeth; George Wickham; Kitty; Mary; Mr. Bennet; Mrs. Bennet,F,intermediate,F,major
Mr. Bennet,Elizabeth,he is as fine a fellow as ever i saw he simpers and smirks and makes love to us all i am prodigiously proud of him i defy even sir william lucas himself to produce a more valuable son in law,this is the consequence you see madam of marrying a daughter it must make you better satisfied that your other four are single,2,2,1,1,2,3,1,1,2,1,1,1,5,1,1,1,4,2,1,1,0,0,0,0,8,4,1,1,4,1,1,1,0,0,0,0,41,23,952,954,Elizabeth; Kitty; Mary; Mrs. Bennet,M,intermediate,F,major
