A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category
Adela Quested,Dr. Aziz,842,843,why like him,because my ancestors came down with him from afghanistan they joined him at herat he also had often no more elephants than one none sometimes but he never ceased showing hospitality when he fought or hunted or ran away he would always stop for a time among hills just like us he would never let go of hospitality and pleasure and if there was only a little food he would have it arranged nicely and if only one musical instrument he would compel it to play a beautiful tune i take him as my ideal he is the poor gentleman and he became a great king,Dr. Aziz; Mrs. Moore,F,major,M,major
Dr. Aziz,Adela Quested,843,844,because my ancestors came down with him from afghanistan they joined him at herat he also had often no more elephants than one none sometimes but he never ceased showing hospitality when he fought or hunted or ran away he would always stop for a time among hills just like us he would never let go of hospitality and pleasure and if there was only a little food he would have it arranged nicely and if only one musical instrument he would compel it to play a beautiful tune i take him as my ideal he is the poor gentleman and he became a great king,i thought another emperor is your favourite i forget the name you mentioned him at mr fielding s what my book calls aurangzebe,Adela Quested; Mrs. Moore,M,major,F,major
Adela Quested,Dr. Aziz,844,845,i thought another emperor is your favourite i forget the name you mentioned him at mr fielding s what my book calls aurangzebe,alamgir oh yes he was of course the more pious but babur never in his whole life did he betray a friend so i can only think of him this morning and you know how he died he laid down his life for his son a death far more difficult than battle they were caught in the heat they should have gone back to kabul for the bad weather but could not for reasons of state and at agra humayun fell sick babur walked round the bed three times and said and he did bear it away the fever left his son and came to him instead and he died that is why i prefer babur to alamgir i ought not to do so but i do however i mustn t delay you i see you are ready to start,Dr. Aziz; Mrs. Moore,F,major,M,major
Dr. Aziz,Adela Quested,845,846,alamgir oh yes he was of course the more pious but babur never in his whole life did he betray a friend so i can only think of him this morning and you know how he died he laid down his life for his son a death far more difficult than battle they were caught in the heat they should have gone back to kabul for the bad weather but could not for reasons of state and at agra humayun fell sick babur walked round the bed three times and said and he did bear it away the fever left his son and came to him instead and he died that is why i prefer babur to alamgir i ought not to do so but i do however i mustn t delay you i see you are ready to start,not at all we enjoy talk like this very much,Adela Quested; Mrs. Moore,M,major,F,major
Adela Quested,Dr. Aziz,846,847,not at all we enjoy talk like this very much,i always enjoy conversing about the moguls it is the chief pleasure i know you see those first six emperors were all most wonderful men and as soon as one of them is mentioned no matter which i forget everything else in the world except the other five you could not find six such kings in all the countries of the earth not i mean coming one after the other father son,Dr. Aziz; Mrs. Moore,F,major,M,major
Dr. Aziz,Adela Quested,847,848,i always enjoy conversing about the moguls it is the chief pleasure i know you see those first six emperors were all most wonderful men and as soon as one of them is mentioned no matter which i forget everything else in the world except the other five you could not find six such kings in all the countries of the earth not i mean coming one after the other father son,tell us something about akbar,Adela Quested; Mrs. Moore,M,major,F,major
Adela Quested,Dr. Aziz,848,849,tell us something about akbar,ah you have heard the name of akbar good hamidullah whom you shall meet will tell you that akbar is the greatest of all i say which makes hamidullah cry but babur always repented afterwards which makes the entire difference and akbar never repented of the new religion he invented instead of the holy koran,Dr. Aziz; Mrs. Moore,F,major,M,major
Dr. Aziz,Adela Quested,849,850,ah you have heard the name of akbar good hamidullah whom you shall meet will tell you that akbar is the greatest of all i say which makes hamidullah cry but babur always repented afterwards which makes the entire difference and akbar never repented of the new religion he invented instead of the holy koran,but wasn t akbar s new religion very fine it was to embrace the whole of india,Adela Quested; Mrs. Moore,M,major,F,major
Adela Quested,Dr. Aziz,850,851,but wasn t akbar s new religion very fine it was to embrace the whole of india,miss quested fine but foolish you keep your religion i mine that is the best nothing embraces the whole of india nothing nothing and that was akbar s mistake,Dr. Aziz; Mrs. Moore,F,major,M,major
Dr. Aziz,Adela Quested,851,852,miss quested fine but foolish you keep your religion i mine that is the best nothing embraces the whole of india nothing nothing and that was akbar s mistake,oh do you feel that dr aziz i hope you re not right there will have to be something universal in this country i don t say religion for i m not religious but something or how else are barriers to be broken down take my own case i don t know whether you happen to have heard but i m going to marry mr heaslop,Adela Quested; Mrs. Moore,M,major,F,major
Adela Quested,Dr. Aziz,852,853,oh do you feel that dr aziz i hope you re not right there will have to be something universal in this country i don t say religion for i m not religious but something or how else are barriers to be broken down take my own case i don t know whether you happen to have heard but i m going to marry mr heaslop,on which my heartiest congratulations,Dr. Aziz; Mrs. Moore,F,major,M,major
Dr. Aziz,Adela Quested,853,854,on which my heartiest congratulations,mrs moore may i put our difficulty to dr aziz i mean our anglo indian one,Adela Quested; Mrs. Moore,M,major,F,major
Adela Quested,Mrs. Moore,854,855,mrs moore may i put our difficulty to dr aziz i mean our anglo indian one,it is your difficulty not mine my dear,Dr. Aziz; Mrs. Moore,F,major,F,major
Mrs. Moore,Adela Quested,855,856,it is your difficulty not mine my dear,ah that s true well by marrying mr heaslop i shall become what is known as an anglo indian,Adela Quested; Dr. Aziz,F,major,F,major
Adela Quested,Dr. Aziz,856,857,ah that s true well by marrying mr heaslop i shall become what is known as an anglo indian,impossible take back such a terrible remark,Dr. Aziz; Mrs. Moore,F,major,M,major
Dr. Aziz,Adela Quested,857,858,impossible take back such a terrible remark,but i shall it s inevitable i can t avoid the label what i do hope to avoid is the mentality women like some women are so well ungenerous and snobby about indians and i should feel too ashamed for words if i turned like them but and here s my difficulty there s nothing special about me nothing specially good or strong which will help me to resist my environment and avoid becoming like them i ve most lamentable defects that s why i want akbar s universal religion or the equivalent to keep me decent and sensible do you see what i mean,Adela Quested; Mrs. Moore,M,major,F,major
Adela Quested,Dr. Aziz,858,859,but i shall it s inevitable i can t avoid the label what i do hope to avoid is the mentality women like some women are so well ungenerous and snobby about indians and i should feel too ashamed for words if i turned like them but and here s my difficulty there s nothing special about me nothing specially good or strong which will help me to resist my environment and avoid becoming like them i ve most lamentable defects that s why i want akbar s universal religion or the equivalent to keep me decent and sensible do you see what i mean,you are certain to be happy with any relative of mrs moore s,Dr. Aziz; Mrs. Moore,F,major,M,major
Dr. Aziz,Adela Quested,859,860,you are certain to be happy with any relative of mrs moore s,oh my happiness that s quite another problem i want to consult you about this anglo indian difficulty can you give me any advice,Adela Quested; Mrs. Moore,M,major,F,major
Adela Quested,Dr. Aziz,860,861,oh my happiness that s quite another problem i want to consult you about this anglo indian difficulty can you give me any advice,you are absolutely unlike the others i assure you you will never be rude to my people,Dr. Aziz; Mrs. Moore,F,major,M,major
Dr. Aziz,Adela Quested,861,862,you are absolutely unlike the others i assure you you will never be rude to my people,i am told we all get rude after a year,Adela Quested; Mrs. Moore,M,major,F,major
Adela Quested,Dr. Aziz,862,863,i am told we all get rude after a year,then you are told a lie come along,Dr. Aziz; Mrs. Moore,F,major,M,major
Dr. Aziz,Adela Quested,863,864,then you are told a lie come along,did you see the reflection of his match rather pretty,Adela Quested; Mrs. Moore,M,major,F,major
Mrs. Moore,Adela Quested,865,866,i forget,but he says this isn t a good cave the best are on the kawa dol,Adela Quested,F,major,F,major
Adela Quested,Mrs. Moore,866,867,but he says this isn t a good cave the best are on the kawa dol,i don t think i shall go on to there i dislike climbing,Mrs. Moore,F,major,F,major
Mrs. Moore,Adela Quested,867,868,i don t think i shall go on to there i dislike climbing,very well let s sit down again in the shade until breakfast s ready,Adela Quested,F,major,F,major
Adela Quested,Mrs. Moore,868,869,very well let s sit down again in the shade until breakfast s ready,ah but that ll disappoint him so he has taken such trouble you should go on you don t mind,Mrs. Moore,F,major,F,major
Mrs. Moore,Adela Quested,869,870,ah but that ll disappoint him so he has taken such trouble you should go on you don t mind,perhaps i ought to,Adela Quested,F,major,F,major
Dr. Aziz,Mrs. Moore,871,872,certainly miss quested so you and i will go together and leave mrs moore here and we will not be long yet we will not hurry because we know that will be her wish,quite right i m sorry not to come too but i m a poor walker,Adela Quested; Mrs. Moore,M,major,F,major
Mrs. Moore,Dr. Aziz,872,873,quite right i m sorry not to come too but i m a poor walker,dear mrs moore what does anything matter so long as you are my guests i am very glad you are not coming which sounds strange but you are treating me with true frankness as a friend yes i am your friend so may i make another suggestion don t let so many people come with you this time i think you may find it more convenient exactly exactly is that all right,Adela Quested; Dr. Aziz,F,major,M,major
Dr. Aziz,Mrs. Moore,873,874,dear mrs moore what does anything matter so long as you are my guests i am very glad you are not coming which sounds strange but you are treating me with true frankness as a friend yes i am your friend so may i make another suggestion don t let so many people come with you this time i think you may find it more convenient exactly exactly is that all right,quite right now enjoy yourselves and when you come back tell me all about it,Adela Quested; Mrs. Moore,M,major,F,major
Dr. Aziz,Adela Quested,876,877,pretty sure they should come on some interesting old carvings soon,what about love,Adela Quested,M,major,F,major
Dr. Aziz,Adela Quested,878,879,do i take you too fast,no i m all right thanks are you married dr aziz,Adela Quested,M,major,F,major
Adela Quested,Dr. Aziz,879,880,no i m all right thanks are you married dr aziz,yes indeed do come and see my wife,Dr. Aziz,F,major,M,major
Dr. Aziz,Adela Quested,880,881,yes indeed do come and see my wife,thank you,Adela Quested,M,major,F,major
Adela Quested,Dr. Aziz,881,882,thank you,she is not in chandrapore just now,Dr. Aziz,F,major,M,major
Dr. Aziz,Adela Quested,882,883,she is not in chandrapore just now,and have you children,Adela Quested,M,major,F,major
Adela Quested,Dr. Aziz,883,884,and have you children,yes indeed three,Dr. Aziz,F,major,M,major
Dr. Aziz,Adela Quested,884,885,yes indeed three,are they a great pleasure to you,Adela Quested,M,major,F,major
Adela Quested,Dr. Aziz,885,886,are they a great pleasure to you,why naturally i adore them i suppose so,Dr. Aziz,F,major,M,major
Dr. Aziz,Adela Quested,886,887,why naturally i adore them i suppose so,have you one wife or more than one,Adela Quested,M,major,F,major
Adela Quested,Dr. Aziz,887,888,have you one wife or more than one,one one in my own particular case,Dr. Aziz,F,major,M,major
Miss Derek,Cyril Fielding,892,893,why haven t you gone to the marabar,aziz can i have a drink,Cyril Fielding,F,intermediate,M,major
Cyril Fielding,Dr. Aziz,893,894,aziz can i have a drink,certainly not,Dr. Aziz,M,major,M,major
Mrs. Moore,Cyril Fielding,895,896,mr fielding,good morning again,Cyril Fielding,F,major,M,major
Cyril Fielding,Mrs. Moore,896,897,good morning again,mr fielding have you seen miss quested,Mrs. Moore,M,major,F,major
Mrs. Moore,Cyril Fielding,897,898,mr fielding have you seen miss quested,but i ve only just arrived where is she,Cyril Fielding,F,major,M,major
Cyril Fielding,Mrs. Moore,898,899,but i ve only just arrived where is she,i do not know,Mrs. Moore,M,major,F,major
Mrs. Moore,Dr. Aziz,900,901,aziz where have you put miss quested to,oh she s all right she went down to see miss derek well here s luck chin chin,Cyril Fielding; Dr. Aziz,F,major,M,major
Dr. Aziz,Cyril Fielding,901,902,oh she s all right she went down to see miss derek well here s luck chin chin,here s luck but chin chin i do refuse here s to india,Cyril Fielding; Mrs. Moore,M,major,M,major
Cyril Fielding,Dr. Aziz,902,903,here s luck but chin chin i do refuse here s to india,here s luck and here s to england oh yes that s quite likely i knew they d gone for a spin,Dr. Aziz; Mrs. Moore,M,major,M,major
Dr. Aziz,Cyril Fielding,903,904,here s luck and here s to england oh yes that s quite likely i knew they d gone for a spin,chandrapore the man s made a mistake,Cyril Fielding; Mrs. Moore,M,major,M,major
Cyril Fielding,Dr. Aziz,904,905,chandrapore the man s made a mistake,oh no why,Dr. Aziz; Mrs. Moore,M,major,M,major
Dr. Aziz,Cyril Fielding,905,906,oh no why,what s happened,Cyril Fielding; Mrs. Moore,M,major,M,major
Cyril Fielding,Mrs. Moore,906,907,what s happened,miss derek is most unsatisfactory and restless always in a hurry always wanting something new she will do anything in the world except go back to the indian lady who pays her,Dr. Aziz; Mrs. Moore,M,major,F,major
Mrs. Moore,Cyril Fielding,907,908,miss derek is most unsatisfactory and restless always in a hurry always wanting something new she will do anything in the world except go back to the indian lady who pays her,she wasn t in a hurry when i left her there was no question of returning to chandrapore it looks to me as if miss quested s in the hurry,Cyril Fielding; Dr. Aziz,F,major,M,major
Cyril Fielding,Mrs. Moore,908,909,she wasn t in a hurry when i left her there was no question of returning to chandrapore it looks to me as if miss quested s in the hurry,adela she s never been in a hurry in her life,Dr. Aziz; Mrs. Moore,M,major,F,major
Mrs. Moore,Cyril Fielding,909,910,adela she s never been in a hurry in her life,i say it ll prove to be miss quested s wish in fact i know it is aziz is a charming fellow,Cyril Fielding; Dr. Aziz,F,major,M,major
Cyril Fielding,Mrs. Moore,910,911,i say it ll prove to be miss quested s wish in fact i know it is aziz is a charming fellow,i know,Dr. Aziz; Mrs. Moore,M,major,F,major
Mrs. Moore,Cyril Fielding,911,912,i know,he has taken endless trouble to make a success of our picnic,Cyril Fielding; Dr. Aziz,F,major,M,major
Cyril Fielding,Dr. Aziz,912,913,he has taken endless trouble to make a success of our picnic,it is quite natural about miss quested we were having an interesting talk with our guide then the car was seen so she decided to go down to her friend she ran to her friend i to mine and now i am with my friends and they are with me and each other which is happiness,Dr. Aziz; Mrs. Moore,M,major,M,major
Dr. Aziz,Cyril Fielding,913,914,it is quite natural about miss quested we were having an interesting talk with our guide then the car was seen so she decided to go down to her friend she ran to her friend i to mine and now i am with my friends and they are with me and each other which is happiness,i knew these women would make trouble,Cyril Fielding; Mrs. Moore,M,major,M,major
Cyril Fielding,Dr. Aziz,916,917,aziz exactly where and how did you leave miss quested,up there,Dr. Aziz; Mrs. Moore,M,major,M,major
Dr. Aziz,Cyril Fielding,917,918,up there,but how i suppose the guide helped her,Cyril Fielding; Mrs. Moore,M,major,M,major
Cyril Fielding,Dr. Aziz,918,919,but how i suppose the guide helped her,oh rather most helpful,Dr. Aziz; Mrs. Moore,M,major,M,major
Dr. Aziz,Cyril Fielding,919,920,oh rather most helpful,is there a path off the top,Cyril Fielding; Mrs. Moore,M,major,M,major
Cyril Fielding,Dr. Aziz,920,921,is there a path off the top,millions of paths my dear fellow,Dr. Aziz; Mrs. Moore,M,major,M,major
Dr. Aziz,Cyril Fielding,921,922,millions of paths my dear fellow,but you saw them get down safe,Cyril Fielding; Mrs. Moore,M,major,M,major
Cyril Fielding,Dr. Aziz,922,923,but you saw them get down safe,yes yes she and miss derek and go off in the car,Dr. Aziz; Mrs. Moore,M,major,M,major
Dr. Aziz,Cyril Fielding,923,924,yes yes she and miss derek and go off in the car,then the guide came back to you,Cyril Fielding; Mrs. Moore,M,major,M,major
Cyril Fielding,Dr. Aziz,924,925,then the guide came back to you,exactly got a cigarette,Dr. Aziz; Mrs. Moore,M,major,M,major
Dr. Aziz,Cyril Fielding,925,926,exactly got a cigarette,i hope she wasn t ill,Cyril Fielding; Mrs. Moore,M,major,M,major
Cyril Fielding,Dr. Aziz,926,927,i hope she wasn t ill,she would have wanted me if she was ill to attend her,Dr. Aziz; Mrs. Moore,M,major,M,major
Dr. Aziz,Cyril Fielding,927,928,she would have wanted me if she was ill to attend her,yes that sounds sense,Cyril Fielding; Mrs. Moore,M,major,M,major
Cyril Fielding,Dr. Aziz,928,929,yes that sounds sense,i see you re worrying let s talk of other things miss quested was always to do what she wished it was our arrangement i see you are worrying on my account but really i don t mind i never notice trifles,Dr. Aziz; Mrs. Moore,M,major,M,major
Dr. Aziz,Cyril Fielding,929,930,i see you re worrying let s talk of other things miss quested was always to do what she wished it was our arrangement i see you are worrying on my account but really i don t mind i never notice trifles,i do worry on your account i consider they have been impolite she had no right to dash away from your party and miss derek had no right to abet her,Cyril Fielding; Mrs. Moore,M,major,M,major
Cyril Fielding,Dr. Aziz,931,932,aziz have you figured out what this picnic will cost you,sh my dear chap don t mention that part hundreds and hundreds of rupees the completed account will be too awful my friends servants have robbed me right and left and as for an elephant she apparently eats gold i can trust you not to repeat this and m l please employ initials he listens is far the worst of all,Dr. Aziz; Mohammed Latif,M,major,M,major
Dr. Aziz,Cyril Fielding,932,933,sh my dear chap don t mention that part hundreds and hundreds of rupees the completed account will be too awful my friends servants have robbed me right and left and as for an elephant she apparently eats gold i can trust you not to repeat this and m l please employ initials he listens is far the worst of all,i told you he s no good,Cyril Fielding; Mohammed Latif,M,major,M,major
Cyril Fielding,Dr. Aziz,933,934,i told you he s no good,he is plenty of good for himself his dishonesty will ruin me,Dr. Aziz; Mohammed Latif,M,major,M,major
Dr. Aziz,Cyril Fielding,934,935,he is plenty of good for himself his dishonesty will ruin me,aziz how monstrous,Cyril Fielding; Mohammed Latif,M,major,M,major
Cyril Fielding,Dr. Aziz,935,936,aziz how monstrous,i am delighted with him really he has made my guests comfortable besides it is my duty to employ him he is my cousin if money goes money comes if money stays death comes did you ever hear that useful urdu proverb probably not for i have just invented it,Dr. Aziz; Mohammed Latif,M,major,M,major
Dr. Aziz,Cyril Fielding,936,937,i am delighted with him really he has made my guests comfortable besides it is my duty to employ him he is my cousin if money goes money comes if money stays death comes did you ever hear that useful urdu proverb probably not for i have just invented it,my proverbs are a penny saved is a penny earned a stitch in time saves nine look before you leap and the british empire rests on them you will never kick us out you know until you cease employing m l s and such,Cyril Fielding; Mohammed Latif,M,major,M,major
Cyril Fielding,Dr. Aziz,937,938,my proverbs are a penny saved is a penny earned a stitch in time saves nine look before you leap and the british empire rests on them you will never kick us out you know until you cease employing m l s and such,oh kick you out why should i trouble over that dirty job leave it to the politicians no when i was a student i got excited over your damned countrymen certainly but if they ll let me get on with my profession and not be too rude to me officially i really don t ask for more,Dr. Aziz; Mohammed Latif,M,major,M,major
Dr. Aziz,Cyril Fielding,938,939,oh kick you out why should i trouble over that dirty job leave it to the politicians no when i was a student i got excited over your damned countrymen certainly but if they ll let me get on with my profession and not be too rude to me officially i really don t ask for more,but you do you take them to a picnic,Cyril Fielding; Mohammed Latif,M,major,M,major
Cyril Fielding,Dr. Aziz,939,940,but you do you take them to a picnic,this picnic is nothing to do with english or indian it is an expedition of friends,Dr. Aziz; Mohammed Latif,M,major,M,major
Mr. Haq,Cyril Fielding,941,942,dr aziz it is my highly painful duty to arrest you,hullo some mistake,Cyril Fielding; Dr. Aziz; Mohammed Latif; Mrs. Moore,M,minor,M,major
Cyril Fielding,Mr. Haq,942,943,hullo some mistake,sir they are my instructions i know nothing,Dr. Aziz; Mohammed Latif; Mr. Haq; Mrs. Moore,M,major,M,minor
Mr. Haq,Cyril Fielding,943,944,sir they are my instructions i know nothing,on what charge do you arrest him,Cyril Fielding; Dr. Aziz; Mohammed Latif; Mrs. Moore,M,minor,M,major
Cyril Fielding,Mr. Haq,944,945,on what charge do you arrest him,i am under instructions not to say,Dr. Aziz; Mohammed Latif; Mr. Haq; Mrs. Moore,M,major,M,minor
Mr. Haq,Cyril Fielding,945,946,i am under instructions not to say,don t answer me like that produce your warrant,Cyril Fielding; Dr. Aziz; Mohammed Latif; Mrs. Moore,M,minor,M,major
Cyril Fielding,Mr. Haq,946,947,don t answer me like that produce your warrant,sir excuse me no warrant is required under these particular circumstances refer to mr mcbryde,Dr. Aziz; Mohammed Latif; Mr. Haq; Mrs. Moore,M,major,M,minor
Mr. Haq,Cyril Fielding,947,948,sir excuse me no warrant is required under these particular circumstances refer to mr mcbryde,very well so we will come along aziz old man nothing to fuss about some blunder,Cyril Fielding; Dr. Aziz; Mohammed Latif; Mrs. Moore,M,minor,M,major
Cyril Fielding,Mr. Haq,948,949,very well so we will come along aziz old man nothing to fuss about some blunder,dr aziz will you kindly come a closed conveyance stands in readiness that will compel me to use force,Dr. Aziz; Mohammed Latif; Mr. Haq; Mrs. Moore,M,major,M,minor
Mr. Haq,Cyril Fielding,949,950,dr aziz will you kindly come a closed conveyance stands in readiness that will compel me to use force,oh for god s sake dear fellow we re coming to mcbryde together and enquire what s gone wrong he s a decent fellow it s all unintentional he ll apologize never never act the criminal,Cyril Fielding; Dr. Aziz; Mohammed Latif; Mrs. Moore,M,minor,M,major
Cyril Fielding,Dr. Aziz,950,951,oh for god s sake dear fellow we re coming to mcbryde together and enquire what s gone wrong he s a decent fellow it s all unintentional he ll apologize never never act the criminal,my children and my name,Dr. Aziz; Mohammed Latif; Mr. Haq; Mrs. Moore,M,major,M,major
Dr. Aziz,Cyril Fielding,951,952,my children and my name,nothing of the sort put your hat straight and take my arm i ll see you through,Cyril Fielding; Mohammed Latif; Mr. Haq; Mrs. Moore,M,major,M,major
Cyril Fielding,Mr. Haq,952,953,nothing of the sort put your hat straight and take my arm i ll see you through,ah thank god he comes,Dr. Aziz; Mohammed Latif; Mr. Haq; Mrs. Moore,M,major,M,minor
Mr. Turton,Cyril Fielding,954,955,the worst thing in my whole career has happened miss quested has been insulted in one of the marabar caves,oh no oh no no,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Turton,955,956,oh no oh no no,she escaped by god s grace,Mr. Turton,M,major,M,intermediate
Mr. Turton,Cyril Fielding,956,957,she escaped by god s grace,oh no no but not aziz not aziz absolutely impossible grotesque,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Turton,957,958,oh no no but not aziz not aziz absolutely impossible grotesque,i called you to preserve you from the odium that would attach to you if you were seen accompanying him to the police station,Mr. Turton,M,major,M,intermediate
Mr. Turton,Cyril Fielding,958,959,i called you to preserve you from the odium that would attach to you if you were seen accompanying him to the police station,oh no who lodges this infamous charge,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Turton,959,960,oh no who lodges this infamous charge,miss derek and the victim herself miss quested herself definitely accuses him of,Mr. Turton,M,major,M,intermediate
Mr. Turton,Cyril Fielding,960,961,miss derek and the victim herself miss quested herself definitely accuses him of,then she s mad,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Turton,961,962,then she s mad,i cannot pass that last remark you will withdraw it instantly it is the type of remark you have permitted yourself to make ever since you came to chandrapore,Mr. Turton,M,major,M,intermediate
Mr. Turton,Cyril Fielding,962,963,i cannot pass that last remark you will withdraw it instantly it is the type of remark you have permitted yourself to make ever since you came to chandrapore,i m excessively sorry sir i certainly withdraw it unconditionally,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Turton,963,964,i m excessively sorry sir i certainly withdraw it unconditionally,pray mr fielding what induced you to speak to me in such a tone,Mr. Turton,M,major,M,intermediate
Mr. Turton,Cyril Fielding,964,965,pray mr fielding what induced you to speak to me in such a tone,the news gave me a very great shock so i must ask you to forgive me i cannot believe that dr aziz is guilty,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Turton,965,966,the news gave me a very great shock so i must ask you to forgive me i cannot believe that dr aziz is guilty,that that is a repetition of your insult in an aggravated form,Mr. Turton,M,major,M,intermediate
Mr. Turton,Cyril Fielding,966,967,that that is a repetition of your insult in an aggravated form,if i may venture to say so no i make no reflection on the good faith of the two ladies but the charge they are bringing against aziz rests upon some mistake and five minutes will clear it up the man s manner is perfectly natural besides i know him to be incapable of infamy,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Turton,967,968,if i may venture to say so no i make no reflection on the good faith of the two ladies but the charge they are bringing against aziz rests upon some mistake and five minutes will clear it up the man s manner is perfectly natural besides i know him to be incapable of infamy,it does indeed rest upon a mistake it does indeed i have had twenty five years experience of this country and during those twenty five years i have never known anything but disaster result when english people and indians attempt to be intimate socially intercourse yes courtesy by all means intimacy never never the whole weight of my authority is against it i have been in charge at chandrapore for six years and if everything has gone smoothly if there has been mutual respect and esteem it is because both peoples kept to this simple rule new comers set our traditions aside and in an instant what you see happens the work of years is undone and the good name of my district ruined for a generation i i can t see the end of this day s work mr fielding you who are imbued with modern ideas no doubt you can i wish i had never lived to see its beginning i know that it is the end of me that a lady that a young lady engaged to my most valued subordinate that she an english girl fresh from england that i should have lived i came down particularly on your account while poor heaslop got his mother away i regarded it as the most friendly thing i could do i meant to tell you that there will be an informal meeting at the club this evening to discuss the situation but i am doubtful whether you will care to come your visits there are always infrequent,Mr. Turton,M,major,M,intermediate
Mr. Turton,Cyril Fielding,968,969,it does indeed rest upon a mistake it does indeed i have had twenty five years experience of this country and during those twenty five years i have never known anything but disaster result when english people and indians attempt to be intimate socially intercourse yes courtesy by all means intimacy never never the whole weight of my authority is against it i have been in charge at chandrapore for six years and if everything has gone smoothly if there has been mutual respect and esteem it is because both peoples kept to this simple rule new comers set our traditions aside and in an instant what you see happens the work of years is undone and the good name of my district ruined for a generation i i can t see the end of this day s work mr fielding you who are imbued with modern ideas no doubt you can i wish i had never lived to see its beginning i know that it is the end of me that a lady that a young lady engaged to my most valued subordinate that she an english girl fresh from england that i should have lived i came down particularly on your account while poor heaslop got his mother away i regarded it as the most friendly thing i could do i meant to tell you that there will be an informal meeting at the club this evening to discuss the situation but i am doubtful whether you will care to come your visits there are always infrequent,i shall certainly come sir and i am most grateful to you for all the trouble you have taken over me may i venture to ask where miss quested is,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Turton,969,970,i shall certainly come sir and i am most grateful to you for all the trouble you have taken over me may i venture to ask where miss quested is,worse and worse appalling,Mr. Turton,M,major,M,intermediate
Cyril Fielding,Mr. Mcbryde,974,975,what is the charge precisely,that he followed her into the cave and made insulting advances she hit at him with her field glasses he pulled at them and the strap broke and that is how she got away when we searched him just now they were in his pocket,Mr. Mcbryde,M,major,M,intermediate
Mr. Mcbryde,Cyril Fielding,975,976,that he followed her into the cave and made insulting advances she hit at him with her field glasses he pulled at them and the strap broke and that is how she got away when we searched him just now they were in his pocket,oh no oh no no it ll be cleared up in five minutes,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Mcbryde,976,977,oh no oh no no it ll be cleared up in five minutes,have a look at them,Mr. Mcbryde,M,major,M,intermediate
Mr. Mcbryde,Cyril Fielding,977,978,have a look at them,did she say any more,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Mcbryde,978,979,did she say any more,there was an echo that appears to have frightened her did you go into those caves,Mr. Mcbryde,M,major,M,intermediate
Mr. Mcbryde,Cyril Fielding,979,980,there was an echo that appears to have frightened her did you go into those caves,i saw one of them there was an echo did it get on her nerves,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Mcbryde,980,981,i saw one of them there was an echo did it get on her nerves,i couldn t worry her overmuch with questions she ll have plenty to go through in the witness box they don t bear thinking about these next weeks i wish the marabar hills and all they contain were at the bottom of the sea evening after evening one saw them from the club and they were just a harmless name yes we start already i heard some more from miss derek she is an old friend of us both and talks freely well her account is that you went off to locate the camp and almost at once she heard stones falling on the kawa dol and saw miss quested running straight down the face of a precipice well she climbed up a sort of gully to her and found her practically done for her helmet off,Mr. Mcbryde,M,major,M,intermediate
Mr. Mcbryde,Cyril Fielding,981,982,i couldn t worry her overmuch with questions she ll have plenty to go through in the witness box they don t bear thinking about these next weeks i wish the marabar hills and all they contain were at the bottom of the sea evening after evening one saw them from the club and they were just a harmless name yes we start already i heard some more from miss derek she is an old friend of us both and talks freely well her account is that you went off to locate the camp and almost at once she heard stones falling on the kawa dol and saw miss quested running straight down the face of a precipice well she climbed up a sort of gully to her and found her practically done for her helmet off,was a guide not with her,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Mcbryde,982,983,was a guide not with her,no she had got among some cactuses miss derek saved her life coming just then she was beginning to fling herself about she helped her down to the car miss quested couldn t stand the indian driver cried and it was that that put our friend on the track of what had happened they made straight for our bungalow and are there now that s the story as far as i know it yet she sent the driver to join you i think she behaved with great sense,Mr. Mcbryde,M,major,M,intermediate
Mr. Mcbryde,Cyril Fielding,983,984,no she had got among some cactuses miss derek saved her life coming just then she was beginning to fling herself about she helped her down to the car miss quested couldn t stand the indian driver cried and it was that that put our friend on the track of what had happened they made straight for our bungalow and are there now that s the story as far as i know it yet she sent the driver to join you i think she behaved with great sense,i suppose there s no possibility of my seeing miss quested,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Mcbryde,984,985,i suppose there s no possibility of my seeing miss quested,i hardly think that would do surely,Mr. Mcbryde,M,major,M,intermediate
Mr. Mcbryde,Cyril Fielding,985,986,i hardly think that would do surely,i was afraid you ld say that i should very much like to,Cyril Fielding,M,intermediate,M,major
Cyril Fielding,Mr. Mcbryde,986,987,i was afraid you ld say that i should very much like to,she is in no state to see anyone besides you don t know her well,Mr. Mcbryde,M,major,M,intermediate
