A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category
Mr. James Harthouse,Josiah Bounderby,682,683,oh really,now speak up,Josiah Bounderby; Louisa Bounderby; Stephen Blackpool; Young Thomas,M,major,M,major
Josiah Bounderby,Stephen Blackpool,683,684,now speak up,what were it sir as yo were pleased to want wi me,Louisa Bounderby; Mr. James Harthouse; Stephen Blackpool; Young Thomas,M,major,M,major
Stephen Blackpool,Josiah Bounderby,684,685,what were it sir as yo were pleased to want wi me,why i have told you speak up like a man since you are a man and tell us about yourself and this combination,Josiah Bounderby; Louisa Bounderby; Mr. James Harthouse; Young Thomas,M,major,M,major
Josiah Bounderby,Stephen Blackpool,685,686,why i have told you speak up like a man since you are a man and tell us about yourself and this combination,wi yor pardon sir i ha nowt to sen about it,Louisa Bounderby; Mr. James Harthouse; Stephen Blackpool; Young Thomas,M,major,M,major
Stephen Blackpool,Josiah Bounderby,686,687,wi yor pardon sir i ha nowt to sen about it,now look here harthouse here s a specimen of em when this man was here once before i warned this man against the mischievous strangers who are always about and who ought to be hanged wherever they are found and i told this man that he was going in the wrong direction now would you believe it that although they have put this mark upon him he is such a slave to them still that he s afraid to open his lips about them,Josiah Bounderby; Louisa Bounderby; Mr. James Harthouse; Young Thomas,M,major,M,major
Josiah Bounderby,Stephen Blackpool,687,688,now look here harthouse here s a specimen of em when this man was here once before i warned this man against the mischievous strangers who are always about and who ought to be hanged wherever they are found and i told this man that he was going in the wrong direction now would you believe it that although they have put this mark upon him he is such a slave to them still that he s afraid to open his lips about them,i sed as i had nowt to sen sir not as i was fearfo o openin my lips,Louisa Bounderby; Mr. James Harthouse; Stephen Blackpool; Young Thomas,M,major,M,major
Stephen Blackpool,Josiah Bounderby,688,689,i sed as i had nowt to sen sir not as i was fearfo o openin my lips,you said ah i know what you said more than that i know what you mean you see not always the same thing by the lord harry quite different things you had better tell us at once that that fellow slackbridge is not in the town stirring up the people to mutiny and that he is not a regular qualified leader of the people that is a most confounded scoundrel you had better tell us so at once you can t deceive me you want to tell us so why don t you,Josiah Bounderby; Louisa Bounderby; Mr. James Harthouse; Young Thomas,M,major,M,major
Josiah Bounderby,Stephen Blackpool,689,690,you said ah i know what you said more than that i know what you mean you see not always the same thing by the lord harry quite different things you had better tell us at once that that fellow slackbridge is not in the town stirring up the people to mutiny and that he is not a regular qualified leader of the people that is a most confounded scoundrel you had better tell us so at once you can t deceive me you want to tell us so why don t you,i m as sooary as yo sir when the people s leaders is bad they taks such as offers haply tis na the sma est o their misfortuns when they can get no better,Louisa Bounderby; Mr. James Harthouse; Stephen Blackpool; Young Thomas,M,major,M,major
Stephen Blackpool,Josiah Bounderby,690,691,i m as sooary as yo sir when the people s leaders is bad they taks such as offers haply tis na the sma est o their misfortuns when they can get no better,now you ll think this pretty well harthouse you ll think this tolerably strong you ll say upon my soul this is a tidy specimen of what my friends have to deal with but this is nothing sir you shall hear me ask this man a question pray mr blackpool may i take the liberty of asking you how it happens that you refused to be in this combination,Josiah Bounderby; Louisa Bounderby; Mr. James Harthouse; Young Thomas,M,major,M,major
Josiah Bounderby,Stephen Blackpool,691,692,now you ll think this pretty well harthouse you ll think this tolerably strong you ll say upon my soul this is a tidy specimen of what my friends have to deal with but this is nothing sir you shall hear me ask this man a question pray mr blackpool may i take the liberty of asking you how it happens that you refused to be in this combination,how t happens,Louisa Bounderby; Mr. James Harthouse; Stephen Blackpool; Young Thomas,M,major,M,major
Stephen Blackpool,Josiah Bounderby,692,693,how t happens,ah how it happens,Josiah Bounderby; Louisa Bounderby; Mr. James Harthouse; Young Thomas,M,major,M,major
Josiah Bounderby,Stephen Blackpool,693,694,ah how it happens,i d leefer not coom to t sir but sin you put th question an not want n t be ill manner n i ll answer i ha passed a promess,Louisa Bounderby; Mr. James Harthouse; Stephen Blackpool; Young Thomas,M,major,M,major
Stephen Blackpool,Josiah Bounderby,694,695,i d leefer not coom to t sir but sin you put th question an not want n t be ill manner n i ll answer i ha passed a promess,not to me you know,Josiah Bounderby; Louisa Bounderby; Mr. James Harthouse; Young Thomas,M,major,M,major
Josiah Bounderby,Stephen Blackpool,695,696,not to me you know,o no sir not to yo,Louisa Bounderby; Mr. James Harthouse; Stephen Blackpool; Young Thomas,M,major,M,major
Stephen Blackpool,Josiah Bounderby,696,697,o no sir not to yo,as for me any consideration for me has had just nothing at all to do with it if only josiah bounderby of coketown had been in question you would have joined and made no bones about it,Josiah Bounderby; Louisa Bounderby; Mr. James Harthouse; Young Thomas,M,major,M,major
Josiah Bounderby,Stephen Blackpool,697,698,as for me any consideration for me has had just nothing at all to do with it if only josiah bounderby of coketown had been in question you would have joined and made no bones about it,why yes sir tis true,Louisa Bounderby; Mr. James Harthouse; Stephen Blackpool; Young Thomas,M,major,M,major
Stephen Blackpool,Josiah Bounderby,698,699,why yes sir tis true,though he knows that there are a set of rascals and rebels whom transportation is too good for now mr harthouse you have been knocking about in the world some time did you ever meet with anything like that man out of this blessed country,Josiah Bounderby; Louisa Bounderby; Mr. James Harthouse; Young Thomas,M,major,M,major
Josiah Bounderby,Stephen Blackpool,699,700,though he knows that there are a set of rascals and rebels whom transportation is too good for now mr harthouse you have been knocking about in the world some time did you ever meet with anything like that man out of this blessed country,nay ma am not rebels nor yet rascals nowt o th kind ma am nowt o th kind they ve not doon me a kindness ma am as i know and feel but there s not a dozen men amoong em ma am a dozen not six but what believes as he has doon his duty by the rest and by himseln god forbid as i that ha known and had n experience o these men aw my life i that ha ett n an droonken wi em an seet n wi em and toil n wi em and lov n em should fail fur to stan by em wi the truth let em ha doon to me what they may no ma am no they re true to one another faithfo to one another fectionate to one another e en to death be poor amoong em be sick amoong em grieve amoong em for onny o th monny causes that carries grief to the poor man s door an they ll be tender wi yo gentle wi yo comfortable wi yo chrisen wi yo be sure o that ma am they d be riven to bits ere ever they d be different,Louisa Bounderby; Mr. James Harthouse; Stephen Blackpool; Young Thomas,M,major,M,major
Stephen Blackpool,Josiah Bounderby,700,701,nay ma am not rebels nor yet rascals nowt o th kind ma am nowt o th kind they ve not doon me a kindness ma am as i know and feel but there s not a dozen men amoong em ma am a dozen not six but what believes as he has doon his duty by the rest and by himseln god forbid as i that ha known and had n experience o these men aw my life i that ha ett n an droonken wi em an seet n wi em and toil n wi em and lov n em should fail fur to stan by em wi the truth let em ha doon to me what they may no ma am no they re true to one another faithfo to one another fectionate to one another e en to death be poor amoong em be sick amoong em grieve amoong em for onny o th monny causes that carries grief to the poor man s door an they ll be tender wi yo gentle wi yo comfortable wi yo chrisen wi yo be sure o that ma am they d be riven to bits ere ever they d be different,in short it s because they are so full of virtues that they have turned you adrift go through with it while you are about it out with it,Josiah Bounderby; Louisa Bounderby; Mr. James Harthouse; Young Thomas,M,major,M,major
Josiah Bounderby,Stephen Blackpool,701,702,in short it s because they are so full of virtues that they have turned you adrift go through with it while you are about it out with it,how tis ma am that what is best in us fok seems to turn us most to trouble an misfort n an mistake i dunno but tis so i know tis as i know the heavens is over me ahint the smoke we re patient too an wants in general to do right an i canna think the fawt is aw wi us,Louisa Bounderby; Mr. James Harthouse; Stephen Blackpool; Young Thomas,M,major,M,major
Stephen Blackpool,Josiah Bounderby,702,703,how tis ma am that what is best in us fok seems to turn us most to trouble an misfort n an mistake i dunno but tis so i know tis as i know the heavens is over me ahint the smoke we re patient too an wants in general to do right an i canna think the fawt is aw wi us,now my friend if you will favour me with your attention for half a minute i should like to have a word or two with you you said just now that you had nothing to tell us about this business you are quite sure of that before we go any further,Josiah Bounderby; Louisa Bounderby; Mr. James Harthouse; Young Thomas,M,major,M,major
Josiah Bounderby,Stephen Blackpool,703,704,now my friend if you will favour me with your attention for half a minute i should like to have a word or two with you you said just now that you had nothing to tell us about this business you are quite sure of that before we go any further,sir i am sure on t,Louisa Bounderby; Mr. James Harthouse; Stephen Blackpool; Young Thomas,M,major,M,major
Stephen Blackpool,Josiah Bounderby,704,705,sir i am sure on t,here s a gentleman from london present a parliament gentleman i should like him to hear a short bit of dialogue between you and me instead of taking the substance of it for i know precious well beforehand what it will be nobody knows better than i do take notice instead of receiving it on trust from my mouth now what do you complain of,Josiah Bounderby; Louisa Bounderby; Mr. James Harthouse; Young Thomas,M,major,M,major
Josiah Bounderby,Stephen Blackpool,705,706,here s a gentleman from london present a parliament gentleman i should like him to hear a short bit of dialogue between you and me instead of taking the substance of it for i know precious well beforehand what it will be nobody knows better than i do take notice instead of receiving it on trust from my mouth now what do you complain of,i ha not coom here sir to complain i coom for that i were sent for,Louisa Bounderby; Mr. James Harthouse; Stephen Blackpool; Young Thomas,M,major,M,major
Stephen Blackpool,Josiah Bounderby,706,707,i ha not coom here sir to complain i coom for that i were sent for,what do you people in a general way complain of,Josiah Bounderby; Louisa Bounderby; Mr. James Harthouse; Young Thomas,M,major,M,major
Josiah Bounderby,Stephen Blackpool,707,708,what do you people in a general way complain of,sir i were never good at showin o t though i ha had n my share in feeling o t deed we are in a muddle sir look round town so rich as tis and see the numbers o people as has been broughten into bein heer fur to weave an to card an to piece out a livin aw the same one way somehows twixt their cradles and their graves look how we live an wheer we live an in what numbers an by what chances and wi what sameness and look how the mills is awlus a goin and how they never works us no nigher to ony dis ant object ceptin awlus death look how you considers of us and writes of us and talks of us and goes up wi yor deputations to secretaries o state bout us and how yo are awlus right and how we are awlus wrong and never had n no reason in us sin ever we were born look how this ha growen an growen sir bigger an bigger broader an broader harder an harder fro year to year fro generation unto generation who can look on t sir and fairly tell a man tis not a muddle,Louisa Bounderby; Mr. James Harthouse; Stephen Blackpool; Young Thomas,M,major,M,major
Stephen Blackpool,Josiah Bounderby,708,709,sir i were never good at showin o t though i ha had n my share in feeling o t deed we are in a muddle sir look round town so rich as tis and see the numbers o people as has been broughten into bein heer fur to weave an to card an to piece out a livin aw the same one way somehows twixt their cradles and their graves look how we live an wheer we live an in what numbers an by what chances and wi what sameness and look how the mills is awlus a goin and how they never works us no nigher to ony dis ant object ceptin awlus death look how you considers of us and writes of us and talks of us and goes up wi yor deputations to secretaries o state bout us and how yo are awlus right and how we are awlus wrong and never had n no reason in us sin ever we were born look how this ha growen an growen sir bigger an bigger broader an broader harder an harder fro year to year fro generation unto generation who can look on t sir and fairly tell a man tis not a muddle,of course now perhaps you ll let the gentleman know how you would set this muddle as you re so fond of calling it to rights,Josiah Bounderby; Louisa Bounderby; Mr. James Harthouse; Young Thomas,M,major,M,major
Josiah Bounderby,Stephen Blackpool,709,710,of course now perhaps you ll let the gentleman know how you would set this muddle as you re so fond of calling it to rights,i donno sir i canna be expecten to t tis not me as should be looken to for that sir tis them as is put ower me and ower aw the rest of us what do they tak upon themseln sir if not to do t,Louisa Bounderby; Mr. James Harthouse; Stephen Blackpool; Young Thomas,M,major,M,major
Stephen Blackpool,Josiah Bounderby,710,711,i donno sir i canna be expecten to t tis not me as should be looken to for that sir tis them as is put ower me and ower aw the rest of us what do they tak upon themseln sir if not to do t,i ll tell you something towards it at any rate we will make an example of half a dozen slackbridges we ll indict the blackguards for felony and get em shipped off to penal settlements don t tell me we won t man because we will i tell you,Josiah Bounderby; Louisa Bounderby; Mr. James Harthouse; Young Thomas,M,major,M,major
Josiah Bounderby,Stephen Blackpool,711,712,i ll tell you something towards it at any rate we will make an example of half a dozen slackbridges we ll indict the blackguards for felony and get em shipped off to penal settlements don t tell me we won t man because we will i tell you,sir if yo was t tak a hundred slackbridges aw as there is and aw the number ten times towd an was t sew em up in separate sacks an sink em in the deepest ocean as were made ere ever dry land coom to be yo d leave the muddle just wheer tis mischeevous strangers when ha we not heern i am sure sin ever we can call to mind o th mischeevous strangers tis not by them the trouble s made sir tis not wi them t commences i ha no favour for em i ha no reason to favour em but tis hopeless and useless to dream o takin them fro their trade stead o takin their trade fro them aw that s now about me in this room were heer afore i coom an will be heer when i am gone put that clock aboard a ship an pack it off to norfolk island an the time will go on just the same so tis wi slackbridge every bit sir i canna wi my little learning an my common way tell the genelman what will better aw this though some working men o this town could above my powers but i can tell him what i know will never do t the strong hand will never do t vict ry and triumph will never do t agreeing fur to mak one side unnat rally awlus and for ever right and toother side unnat rally awlus and for ever wrong will never never do t nor yet lettin alone will never do t let thousands upon thousands alone aw leading the like lives and aw faw en into the like muddle and they will be as one and yo will be as anoother wi a black unpassable world betwixt yo just as long or short a time as sich like misery can last not drawin nigh to fok wi kindness and patience an cheery ways that so draws nigh to one another in their monny troubles and so cherishes one another in their distresses wi what they need themseln like i humbly believe as no people the genelman ha seen in aw his travels can beat will never do t till th sun turns t ice most o aw rating em as so much power and reg latin em as if they was figures in a soom or machines wi out loves and likens wi out memories and inclinations wi out souls to weary and souls to hope when aw goes quiet draggin on wi em as if they d nowt o th kind and when aw goes onquiet reproachin em for their want o sitch humanly feelins in their dealins wi yo this will never do t sir till god s work is onmade,Louisa Bounderby; Mr. James Harthouse; Stephen Blackpool; Young Thomas,M,major,M,major
Stephen Blackpool,Josiah Bounderby,712,713,sir if yo was t tak a hundred slackbridges aw as there is and aw the number ten times towd an was t sew em up in separate sacks an sink em in the deepest ocean as were made ere ever dry land coom to be yo d leave the muddle just wheer tis mischeevous strangers when ha we not heern i am sure sin ever we can call to mind o th mischeevous strangers tis not by them the trouble s made sir tis not wi them t commences i ha no favour for em i ha no reason to favour em but tis hopeless and useless to dream o takin them fro their trade stead o takin their trade fro them aw that s now about me in this room were heer afore i coom an will be heer when i am gone put that clock aboard a ship an pack it off to norfolk island an the time will go on just the same so tis wi slackbridge every bit sir i canna wi my little learning an my common way tell the genelman what will better aw this though some working men o this town could above my powers but i can tell him what i know will never do t the strong hand will never do t vict ry and triumph will never do t agreeing fur to mak one side unnat rally awlus and for ever right and toother side unnat rally awlus and for ever wrong will never never do t nor yet lettin alone will never do t let thousands upon thousands alone aw leading the like lives and aw faw en into the like muddle and they will be as one and yo will be as anoother wi a black unpassable world betwixt yo just as long or short a time as sich like misery can last not drawin nigh to fok wi kindness and patience an cheery ways that so draws nigh to one another in their monny troubles and so cherishes one another in their distresses wi what they need themseln like i humbly believe as no people the genelman ha seen in aw his travels can beat will never do t till th sun turns t ice most o aw rating em as so much power and reg latin em as if they was figures in a soom or machines wi out loves and likens wi out memories and inclinations wi out souls to weary and souls to hope when aw goes quiet draggin on wi em as if they d nowt o th kind and when aw goes onquiet reproachin em for their want o sitch humanly feelins in their dealins wi yo this will never do t sir till god s work is onmade,just stop a moment i told you the last time you were here with a grievance that you had better turn about and come out of that and i also told you if you remember that i was up to the gold spoon look out,Josiah Bounderby; Louisa Bounderby; Mr. James Harthouse; Young Thomas,M,major,M,major
Josiah Bounderby,Stephen Blackpool,713,714,just stop a moment i told you the last time you were here with a grievance that you had better turn about and come out of that and i also told you if you remember that i was up to the gold spoon look out,i were not up to t myseln sir i do assure yo,Louisa Bounderby; Mr. James Harthouse; Stephen Blackpool; Young Thomas,M,major,M,major
Stephen Blackpool,Josiah Bounderby,714,715,i were not up to t myseln sir i do assure yo,now it s clear to me that you are one of those chaps who have always got a grievance and you go about sowing it and raising crops that s the business of your life my friend you are such a waspish raspish ill conditioned chap you see that even your own union the men who know you best will have nothing to do with you i never thought those fellows could be right in anything but i tell you what i so far go along with them for a novelty that i ll have nothing to do with you either you can finish off what you re at and then go elsewhere,Josiah Bounderby; Louisa Bounderby; Mr. James Harthouse; Young Thomas,M,major,M,major
Josiah Bounderby,Stephen Blackpool,715,716,now it s clear to me that you are one of those chaps who have always got a grievance and you go about sowing it and raising crops that s the business of your life my friend you are such a waspish raspish ill conditioned chap you see that even your own union the men who know you best will have nothing to do with you i never thought those fellows could be right in anything but i tell you what i so far go along with them for a novelty that i ll have nothing to do with you either you can finish off what you re at and then go elsewhere,sir yo know weel that if i canna get work wi yo i canna get it elsewheer,Louisa Bounderby; Mr. James Harthouse; Stephen Blackpool; Young Thomas,M,major,M,major
Stephen Blackpool,Josiah Bounderby,716,717,sir yo know weel that if i canna get work wi yo i canna get it elsewheer,what i know i know and what you know you know i have no more to say about it,Josiah Bounderby; Louisa Bounderby; Mr. James Harthouse; Young Thomas,M,major,M,major
Josiah Bounderby,Stephen Blackpool,717,718,what i know i know and what you know you know i have no more to say about it,heaven help us aw in this world,Louisa Bounderby; Mr. James Harthouse; Stephen Blackpool; Young Thomas,M,major,M,major
Stephen Blackpool,The Old Woman,719,720,ah rachael my dear missus thou wi her,well and now you are surprised to be sure and with reason i must say here i am again you see,Rachel Gradgrind; The Old Woman,M,major,F,intermediate
The Old Woman,Stephen Blackpool,720,721,well and now you are surprised to be sure and with reason i must say here i am again you see,but how wi rachael,Rachel Gradgrind; Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,The Old Woman,721,722,but how wi rachael,why i come to be with this good lass pretty much as i came to be with you my visiting time is later this year than usual for i have been rather troubled with shortness of breath and so put it off till the weather was fine and warm for the same reason i don t make all my journey in one day but divide it into two days and get a bed to night at the travellers coffee house down by the railroad a nice clean house and go back parliamentary at six in the morning well but what has this to do with this good lass says you i m going to tell you i have heard of mr bounderby being married i read it in the paper where it looked grand oh it looked fine and i want to see his wife i have never seen her yet now if you ll believe me she hasn t come out of that house since noon to day so not to give her up too easily i was waiting about a little last bit more when i passed close to this good lass two or three times and her face being so friendly i spoke to her and she spoke to me there you can make all the rest out for yourself now a deal shorter than i can i dare say,Rachel Gradgrind; The Old Woman,M,major,F,intermediate
The Old Woman,Stephen Blackpool,722,723,why i come to be with this good lass pretty much as i came to be with you my visiting time is later this year than usual for i have been rather troubled with shortness of breath and so put it off till the weather was fine and warm for the same reason i don t make all my journey in one day but divide it into two days and get a bed to night at the travellers coffee house down by the railroad a nice clean house and go back parliamentary at six in the morning well but what has this to do with this good lass says you i m going to tell you i have heard of mr bounderby being married i read it in the paper where it looked grand oh it looked fine and i want to see his wife i have never seen her yet now if you ll believe me she hasn t come out of that house since noon to day so not to give her up too easily i was waiting about a little last bit more when i passed close to this good lass two or three times and her face being so friendly i spoke to her and she spoke to me there you can make all the rest out for yourself now a deal shorter than i can i dare say,well missus i ha seen the lady and she were young and hansom wi fine dark thinkin eyes and a still way rachael as i ha never seen the like on,Rachel Gradgrind; Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,The Old Woman,723,724,well missus i ha seen the lady and she were young and hansom wi fine dark thinkin eyes and a still way rachael as i ha never seen the like on,young and handsome yes as bonny as a rose and what a happy wife,Rachel Gradgrind; The Old Woman,M,major,F,intermediate
The Old Woman,Stephen Blackpool,724,725,young and handsome yes as bonny as a rose and what a happy wife,aye missus i suppose she be,Rachel Gradgrind; Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,The Old Woman,725,726,aye missus i suppose she be,suppose she be she must be she s your master s wife,Rachel Gradgrind; The Old Woman,M,major,F,intermediate
The Old Woman,Stephen Blackpool,726,727,suppose she be she must be she s your master s wife,though as to master not master onny more that s aw enden twixt him and me,Rachel Gradgrind; Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,Rachel Gradgrind,727,728,though as to master not master onny more that s aw enden twixt him and me,have you left his work stephen,Rachel Gradgrind; The Old Woman,M,major,F,intermediate
Rachel Gradgrind,Stephen Blackpool,728,729,have you left his work stephen,why rachael whether i ha lef n his work or whether his work ha lef n me cooms t th same his work and me are parted tis as weel so better i were thinkin when yo coom up wi me it would ha brought n trouble upon trouble if i had stayed theer haply tis a kindness to monny that i go haply tis a kindness to myseln anyways it mun be done i mun turn my face fro coketown fur th time and seek a fort n dear by beginnin fresh,Stephen Blackpool; The Old Woman,F,intermediate,M,major
Stephen Blackpool,Rachel Gradgrind,729,730,why rachael whether i ha lef n his work or whether his work ha lef n me cooms t th same his work and me are parted tis as weel so better i were thinkin when yo coom up wi me it would ha brought n trouble upon trouble if i had stayed theer haply tis a kindness to monny that i go haply tis a kindness to myseln anyways it mun be done i mun turn my face fro coketown fur th time and seek a fort n dear by beginnin fresh,where will you go stephen,Rachel Gradgrind; The Old Woman,M,major,F,intermediate
Rachel Gradgrind,Stephen Blackpool,730,731,where will you go stephen,i donno t night but i m not goin t night rachael nor yet t morrow tan t easy overmuch t know wheer t turn but a good heart will coom to me i m more leetsome rachael under t than i could n ha believed come to my poor place missus and tak a coop o tea rachael will coom then and arterwards i ll see thee safe t thy travellers lodgin t may be long rachael ere ever i ha th chance o thy coompany agen i ha never thowt yet missus o askin thy name,Stephen Blackpool; The Old Woman,F,intermediate,M,major
Stephen Blackpool,The Old Woman,731,732,i donno t night but i m not goin t night rachael nor yet t morrow tan t easy overmuch t know wheer t turn but a good heart will coom to me i m more leetsome rachael under t than i could n ha believed come to my poor place missus and tak a coop o tea rachael will coom then and arterwards i ll see thee safe t thy travellers lodgin t may be long rachael ere ever i ha th chance o thy coompany agen i ha never thowt yet missus o askin thy name,mrs pegler,Rachel Gradgrind; The Old Woman,M,major,F,intermediate
The Old Woman,Stephen Blackpool,732,733,mrs pegler,a widder i think,Rachel Gradgrind; Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,The Old Woman,733,734,a widder i think,oh many long years,Rachel Gradgrind; The Old Woman,M,major,F,intermediate
The Old Woman,Stephen Blackpool,734,735,oh many long years,twere a bad job too to lose so good a one onny children,Rachel Gradgrind; Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,The Old Woman,735,736,twere a bad job too to lose so good a one onny children,no not now not now,Rachel Gradgrind; The Old Woman,M,major,F,intermediate
The Old Woman,Rachel Gradgrind,736,737,no not now not now,dead stephen,Rachel Gradgrind; Stephen Blackpool,F,intermediate,F,intermediate
Rachel Gradgrind,Stephen Blackpool,737,738,dead stephen,i m sooary i ha spok n on t i ought t hadn in my mind as i might touch a sore place i i blame myseln,Stephen Blackpool; The Old Woman,F,intermediate,M,major
Stephen Blackpool,The Old Woman,738,739,i m sooary i ha spok n on t i ought t hadn in my mind as i might touch a sore place i i blame myseln,i had a son and he did well wonderfully well but he is not to be spoken of if you please he is dead i have lost him bounderby oh hide me don t let me be seen for the world don t let him come up till i ve got away pray pray,Rachel Gradgrind; The Old Woman,M,major,F,intermediate
The Old Woman,Stephen Blackpool,739,740,i had a son and he did well wonderfully well but he is not to be spoken of if you please he is dead i have lost him bounderby oh hide me don t let me be seen for the world don t let him come up till i ve got away pray pray,but hearken missus hearken tisn t mr bounderby tis his wife yo r not fearfo o her yo was hey go mad about her but an hour sin,Rachel Gradgrind; Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,The Old Woman,740,741,but hearken missus hearken tisn t mr bounderby tis his wife yo r not fearfo o her yo was hey go mad about her but an hour sin,but are you sure it s the lady and not the gentleman,Rachel Gradgrind; The Old Woman,M,major,F,intermediate
The Old Woman,Stephen Blackpool,741,742,but are you sure it s the lady and not the gentleman,certain sure,Rachel Gradgrind; Stephen Blackpool,F,intermediate,M,major
Stephen Blackpool,The Old Woman,742,743,certain sure,well then pray don t speak to me nor yet take any notice of me let me be quite to myself in this corner,Rachel Gradgrind; The Old Woman,M,major,F,intermediate
Louisa Bounderby,Rachel Gradgrind,744,745,i have come to speak to you in consequence of what passed just now i should like to be serviceable to you if you will let me is this your wife i remember i recollect now to have heard your domestic misfortunes spoken of though i was not attending to the particulars at the time it was not my meaning to ask a question that would give pain to any one here if i should ask any other question that may happen to have that result give me credit if you please for being in ignorance how to speak to you as i ought he has told you what has passed between himself and my husband you would be his first resource i think,i have heard the end of it young lady,Rachel Gradgrind; Stephen Blackpool; The Old Woman; Young Thomas,F,major,F,intermediate
Rachel Gradgrind,Louisa Bounderby,745,746,i have heard the end of it young lady,did i understand that being rejected by one employer he would probably be rejected by all i thought he said as much,Louisa Bounderby; Stephen Blackpool; The Old Woman; Young Thomas,F,intermediate,F,major
Louisa Bounderby,Rachel Gradgrind,746,747,did i understand that being rejected by one employer he would probably be rejected by all i thought he said as much,the chances are very small young lady next to nothing for a man who gets a bad name among them,Rachel Gradgrind; Stephen Blackpool; The Old Woman; Young Thomas,F,major,F,intermediate
Rachel Gradgrind,Louisa Bounderby,747,748,the chances are very small young lady next to nothing for a man who gets a bad name among them,what shall i understand that you mean by a bad name,Louisa Bounderby; Stephen Blackpool; The Old Woman; Young Thomas,F,intermediate,F,major
Louisa Bounderby,Rachel Gradgrind,748,749,what shall i understand that you mean by a bad name,the name of being troublesome,Rachel Gradgrind; Stephen Blackpool; The Old Woman; Young Thomas,F,major,F,intermediate
Rachel Gradgrind,Louisa Bounderby,749,750,the name of being troublesome,then by the prejudices of his own class and by the prejudices of the other he is sacrificed alike are the two so deeply separated in this town that there is no place whatever for an honest workman between them he fell into suspicion with his fellow weavers because he had made a promise not to be one of them i think it must have been to you that he made that promise might i ask you why he made it,Louisa Bounderby; Stephen Blackpool; The Old Woman; Young Thomas,F,intermediate,F,major
Louisa Bounderby,Rachel Gradgrind,750,751,then by the prejudices of his own class and by the prejudices of the other he is sacrificed alike are the two so deeply separated in this town that there is no place whatever for an honest workman between them he fell into suspicion with his fellow weavers because he had made a promise not to be one of them i think it must have been to you that he made that promise might i ask you why he made it,i didn t seek it of him poor lad i prayed him to avoid trouble for his own good little thinking he d come to it through me but i know he d die a hundred deaths ere ever he d break his word i know that of him well,Rachel Gradgrind; Stephen Blackpool; The Old Woman; Young Thomas,F,major,F,intermediate
Rachel Gradgrind,Stephen Blackpool,751,752,i didn t seek it of him poor lad i prayed him to avoid trouble for his own good little thinking he d come to it through me but i know he d die a hundred deaths ere ever he d break his word i know that of him well,no one excepting myseln can ever know what honour an what love an respect i bear to rachael or wi what cause when i passed that promess i towd her true she were th angel o my life twere a solemn promess tis gone fro me for ever,Louisa Bounderby; Stephen Blackpool; The Old Woman; Young Thomas,F,intermediate,M,major
Stephen Blackpool,Louisa Bounderby,752,753,no one excepting myseln can ever know what honour an what love an respect i bear to rachael or wi what cause when i passed that promess i towd her true she were th angel o my life twere a solemn promess tis gone fro me for ever,what will you do,Louisa Bounderby; Rachel Gradgrind; The Old Woman; Young Thomas,M,major,F,major
Louisa Bounderby,Stephen Blackpool,753,754,what will you do,weel ma am when i ha finished off i mun quit this part and try another fortnet or misfortnet a man can but try there s nowt to be done wi out tryin cept laying down and dying,Rachel Gradgrind; Stephen Blackpool; The Old Woman; Young Thomas,F,major,M,major
Stephen Blackpool,Louisa Bounderby,754,755,weel ma am when i ha finished off i mun quit this part and try another fortnet or misfortnet a man can but try there s nowt to be done wi out tryin cept laying down and dying,how will you travel,Louisa Bounderby; Rachel Gradgrind; The Old Woman; Young Thomas,M,major,F,major
Louisa Bounderby,Stephen Blackpool,755,756,how will you travel,afoot my kind ledy afoot,Rachel Gradgrind; Stephen Blackpool; The Old Woman; Young Thomas,F,major,M,major
Stephen Blackpool,Louisa Bounderby,756,757,afoot my kind ledy afoot,rachael will you tell him for you know how without offence that this is freely his to help him on his way will you entreat him to take it,Louisa Bounderby; Rachel Gradgrind; The Old Woman; Young Thomas,M,major,F,major
Louisa Bounderby,Rachel Gradgrind,757,758,rachael will you tell him for you know how without offence that this is freely his to help him on his way will you entreat him to take it,i canna do that young lady bless you for thinking o the poor lad wi such tenderness but tis for him to know his heart and what is right according to it,Rachel Gradgrind; Stephen Blackpool; The Old Woman; Young Thomas,F,major,F,intermediate
Rachel Gradgrind,Stephen Blackpool,758,759,i canna do that young lady bless you for thinking o the poor lad wi such tenderness but tis for him to know his heart and what is right according to it,not e en rachael could mak sitch a kind offerin by onny words kinder t show that i m not a man wi out reason and gratitude i ll tak two pound i ll borrow t for t pay t back twill be the sweetest work as ever i ha done that puts it in my power t acknowledge once more my lastin thankfulness for this present action,Louisa Bounderby; Stephen Blackpool; The Old Woman; Young Thomas,F,intermediate,M,major
