A,B,i_text,j_text,article_i_count,article_j_count,article_i_present,article_j_present,auxverb_i_count,auxverb_j_count,auxverb_i_present,auxverb_j_present,conj_i_count,conj_j_count,conj_i_present,conj_j_present,adverb_i_count,adverb_j_count,adverb_i_present,adverb_j_present,ipron_i_count,ipron_j_count,ipron_i_present,ipron_j_present,negate_i_count,negate_j_count,negate_i_present,negate_j_present,ppron_i_count,ppron_j_count,ppron_i_present,ppron_j_present,prep_i_count,prep_j_count,prep_i_present,prep_j_present,quant_i_count,quant_j_count,quant_i_present,quant_j_present,i_tokens,j_tokens,i_merge_id,j_merge_id,i_addressees,A_gender,A_category,B_gender,B_category
Anne Elliot,Captain Harville,no that i can easily believe to be impossible but in time perhaps we know what time does in every case of affliction and you must remember captain harville that your friend may yet be called a young mourner only last summer i understand,granting your assertion that the world does all this so soon for men which however i do not think i shall grant it does not apply to benwick he has not been forced upon any exertion the peace turned him on shore at the very moment and he has been living with us in our little family circle ever since,1,3,1,1,6,7,1,1,4,4,1,1,4,4,1,1,0,5,0,1,0,3,0,1,5,9,1,1,3,5,1,1,0,0,0,0,44,60,158,396,Captain Harville,F,major,M,intermediate
Anne Elliot,Captain Harville,and not known to him perhaps so soon,ay true enough only june,0,0,0,0,0,0,0,0,1,0,1,0,3,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,8,5,160,159,Captain Harville,F,major,M,intermediate
Anne Elliot,Captain Harville,certainly captain benwick,but how shall we prove anything,0,0,0,0,0,1,0,1,0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3,6,391,405,Captain Harville,F,major,M,intermediate
Anne Elliot,Captain Harville,no that i can easily believe,no no it is not man s nature i will not allow it to be more man s nature than woman s to be inconstant and forget those they do love or have loved i believe the reverse i believe in a true analogy between our bodily frames and our mental and that as our bodies are the strongest so are our feelings capable of bearing most rough usage and riding out the heaviest weather,0,4,0,1,1,7,1,1,1,8,1,1,1,2,1,1,0,3,0,1,0,2,0,1,1,10,1,1,0,4,0,1,0,0,0,0,6,75,393,398,Captain Harville,F,major,M,intermediate
Anne Elliot,Captain Harville,it would not be the nature of any woman who truly loved yes we certainly do not forget you as soon as you forget us it is perhaps our fate rather than our merit we cannot help ourselves we live at home quiet confined and our feelings prey upon us you are forced on exertion you have always a profession pursuits business of some sort or other to take you back into the world immediately and continual occupation and change soon weaken impressions,ah if i could but make you comprehend what a man suffers when he takes a last look at his wife and children and watches the boat that he has sent them off in as long as it is in sight and then turns away and says god knows whether we ever meet again and then if i could convey to you the glow of his soul when he does see them again when coming back after a twelvemonth s absence perhaps and obliged to put into another port he calculates how soon it be possible to get them there pretending to deceive himself and saying they cannot be here till such a day but all the while hoping for them twelve hours sooner and seeing them arrive at last as if heaven had given them wings by many hours sooner still if i could explain to you all this and all that a man can bear and do and glories to do for the sake of these treasures of his existence i speak you know only of such men as have hearts,3,9,1,1,7,11,1,1,6,26,1,1,10,18,1,1,2,14,1,1,3,1,1,1,16,26,1,1,6,15,1,1,0,0,0,0,84,184,395,407,Captain Harville,F,major,M,intermediate
Anne Elliot,Captain Harville,true very true i did not recollect but what shall we say now captain harville if the change be not from outward circumstances it must be from within it must be nature man s nature which has done the business for captain benwick,it was not in her nature she doted on him,2,0,1,0,7,1,1,1,2,0,1,0,2,0,1,0,2,4,1,1,2,1,1,1,4,4,1,1,4,2,1,1,0,0,0,0,43,10,397,394,Captain Harville,F,major,M,intermediate
Anne Elliot,Captain Harville,your feelings may be the strongest but the same spirit of analogy will authorise me to assert that ours are the most tender man is more robust than woman but he is not longer lived which exactly explains my view of the nature of their attachments nay it would be too hard upon you if it were otherwise you have difficulties and privations and dangers enough to struggle with you are always labouring and toiling exposed to every risk and hardship your home country friends all quitted neither time nor health nor life to be called your own it would be hard indeed if woman s feelings were to be added to all this,not till the first week of august when he came home from the cape just made into the grappler i was at plymouth dreading to hear of him he sent in letters but the grappler was under orders for portsmouth there the news must follow him but who was to tell it not i i would as soon have been run up to the yard arm nobody could do it but that good fellow the laconia had come into plymouth the week before no danger of her being sent to sea again he stood his chance for the rest wrote up for leave of absence but without waiting the return travelled night and day till he got to portsmouth rowed off to the grappler that instant and never left the poor fellow for a week that s what he did and nobody else could have saved poor james you may think miss elliot whether he is dear to us,4,13,1,1,15,14,1,1,12,12,1,1,8,8,1,1,5,17,1,1,1,2,1,1,14,17,1,1,7,22,1,1,0,2,0,1,114,159,399,161,Captain Harville,F,major,M,intermediate
Anne Elliot,Captain Harville,perhaps i shall yes yes if you please no reference to examples in books men have had every advantage of us in telling their own story education has been theirs in so much higher a degree the pen has been in their hands i will not allow books to prove anything,we shall never agree upon this question,2,0,1,0,8,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,6,0,1,0,1,0,1,0,51,7,404,400,Captain Harville; Captain Wentworth,F,major,M,intermediate
Anne Elliot,Captain Harville,we never shall we never can expect to prove any thing upon such a point it is a difference of opinion which does not admit of proof we each begin probably with a little bias towards our own sex and upon that bias build every circumstance in favour of it which has occurred within our own circle many of which circumstances perhaps those very cases which strike us the most may be precisely such as cannot be brought forward without betraying a confidence or in some respect saying what should not be said,you are a good soul there is no quarrelling with you and when i think of benwick my tongue is tied,5,1,1,1,11,2,1,1,5,2,1,1,6,0,1,0,4,0,1,0,5,0,1,0,8,4,1,1,10,2,1,1,0,0,0,0,94,21,406,409,Captain Harville; Captain Wentworth,F,major,M,intermediate
Anne Elliot,Captain Harville,oh i hope i do justice to all that is felt by you and by those who resemble you god forbid that i should undervalue the warm and faithful feelings of any of my fellow creatures i should deserve utter contempt if i dared to suppose that true attachment and constancy were known only by woman no i believe you capable of everything great and good in your married lives i believe you equal to every important exertion and to every domestic forbearance so long as if i may be allowed the expression so long as you have an object i mean while the woman you love lives and lives for you all the privilege i claim for my own sex it is not a very enviable one you need not covet it is that of loving longest when existence or when hope is gone,yes and you may guess who it is for but it was not done for her miss elliot do you remember our walking together at lyme and grieving for him i little thought then but no matter this was drawn at the cape he met with a clever young german artist at the cape and in compliance with a promise to my poor sister sat to him and was bringing it home for her and i have now the charge of getting it properly set for another it was a commission to me but who else was there to employ i hope i can allow for him i am not sorry indeed to make it over to another he undertakes it he is writing about it now poor fanny she would not have forgotten him so soon,6,6,1,1,10,13,1,1,16,8,1,1,7,13,1,1,6,19,1,1,2,4,1,1,23,28,1,1,13,19,1,1,1,0,1,0,145,137,408,392,Captain Harville; Captain Wentworth,F,major,M,intermediate
Anne Elliot,Charles Musgrove,captain benwick would not it be better for captain benwick he knows where a surgeon is to be found,so do i anne i am sure lady russell would like him he is just lady russell s sort give him a book and he will read all day long,1,1,1,1,4,5,1,1,1,1,1,1,0,4,0,1,2,4,1,1,1,0,1,0,2,6,1,1,1,0,1,0,0,0,0,0,19,30,169,195,Captain Benwick; Captain Wentworth; Charles Musgrove; Mary Musgrove,F,major,M,intermediate
Anne Elliot,Charles Musgrove,there we differ mary i think lady russell would like him i think she would be so much pleased with his mind that she would very soon see no deficiency in his manner,yes i believe i do very much recovered but she is altered there is no running or jumping about no laughing or dancing it is quite different if one happens only to shut the door a little hard she starts and wriggles like a young dab chick in the water and benwick sits at her elbow reading verses or whispering to her all day long,0,4,0,1,4,3,1,1,1,7,1,1,5,5,1,1,5,5,1,1,0,0,0,0,8,8,1,1,2,5,1,1,0,0,0,0,33,65,194,362,Charles Musgrove; Lady Russell; Mary Musgrove,F,major,M,intermediate
Anne Elliot,Charles Musgrove,i am extremely glad indeed particularly glad that this should happen and that of two sisters who both deserve equally well and who have always been such good friends the pleasant prospect of one should not be dimming those of the other that they should be so equal in their prosperity and comfort i hope your father and mother are quite happy with regard to both,to be sure he is nobody doubts it and i hope you do not think i am so illiberal as to want every man to have the same objects and pleasures as myself i have a great value for benwick and when one can but get him to talk he has plenty to say his reading has done him no harm for he has fought as well as read he is a brave fellow i got more acquainted with him last monday than ever i did before we had a famous set to at rat hunting all the morning in my father s great barns and he played his part so well that i have liked him the better ever since,2,6,1,1,9,9,1,1,6,12,1,1,8,8,1,1,3,13,1,1,1,1,1,1,5,23,1,1,6,7,1,1,0,1,0,1,66,121,359,364,Charles Musgrove,F,major,M,intermediate
Anne Elliot,Charles Musgrove,such excellent parents as mr and mrs musgrove should be happy in their children s marriages they do everything to confer happiness i am sure what a blessing to young people to be in such hands your father and mother seem so totally free from all those ambitious feelings which have led to so much misconduct and misery both in young and old i hope you think louisa perfectly recovered now,anne anne what is to be done next what in heaven s name is to be done next,1,0,1,0,5,4,1,1,5,0,1,0,5,2,1,1,2,0,1,0,0,0,0,0,6,0,1,0,6,1,1,1,1,0,1,0,71,18,361,170,Charles Musgrove,F,major,M,intermediate
Anne Elliot,Charles Musgrove,that cannot be much to your taste i know but i do believe him to be an excellent young man,oh yes my father would be well pleased if the gentlemen were richer but he has no other fault to find money you know coming down with money two daughters at once it cannot be a very agreeable operation and it streightens him as to many things however i do not mean to say they have not a right to it it is very fit they should have daughters shares and i am sure he has always been a very kind liberal father to me mary does not above half like henrietta s match she never did you know but she does not do him justice nor think enough about winthrop i cannot make her attend to the value of the property it is a very fair match as times go and i have liked charles hayter all my life and i shall not leave off now,1,7,1,1,4,17,1,1,1,9,1,1,0,12,0,1,2,12,1,1,1,8,1,1,4,24,1,1,1,12,1,1,0,0,0,0,21,149,363,360,Charles Musgrove,F,major,M,intermediate
Charles Musgrove,Anne Elliot,anne anne what is to be done next what in heaven s name is to be done next,that cannot be much to your taste i know but i do believe him to be an excellent young man,0,1,0,1,4,4,1,1,0,1,0,1,2,0,1,0,0,2,0,1,0,1,0,1,0,4,0,1,1,1,1,1,0,0,0,0,18,21,170,363,Anne Elliot; Captain Benwick; Captain Wentworth; Mary Musgrove,M,intermediate,F,major
Charles Musgrove,Anne Elliot,and a very good living it was only five and twenty miles from uppercross and in a very fine country fine part of dorsetshire in the centre of some of the best preserves in the kingdom surrounded by three great proprietors each more careful and jealous than the other and to two of the three at least charles hayter might get a special recommendation not that he will value it as he ought charles is too cool about sporting that s the worst of him,had not she better be carried to the inn yes i am sure carry her gently to the inn,9,2,1,1,5,3,1,1,7,0,1,0,5,2,1,1,6,2,1,1,1,1,1,1,5,3,1,1,14,2,1,1,0,0,0,0,85,19,358,171,Anne Elliot,M,intermediate,F,major
Charles Musgrove,Anne Elliot,oh yes my father would be well pleased if the gentlemen were richer but he has no other fault to find money you know coming down with money two daughters at once it cannot be a very agreeable operation and it streightens him as to many things however i do not mean to say they have not a right to it it is very fit they should have daughters shares and i am sure he has always been a very kind liberal father to me mary does not above half like henrietta s match she never did you know but she does not do him justice nor think enough about winthrop i cannot make her attend to the value of the property it is a very fair match as times go and i have liked charles hayter all my life and i shall not leave off now,i am extremely glad indeed particularly glad that this should happen and that of two sisters who both deserve equally well and who have always been such good friends the pleasant prospect of one should not be dimming those of the other that they should be so equal in their prosperity and comfort i hope your father and mother are quite happy with regard to both,7,2,1,1,17,9,1,1,9,6,1,1,12,8,1,1,12,3,1,1,8,1,1,1,24,5,1,1,12,6,1,1,0,0,0,0,149,66,360,359,Anne Elliot,M,intermediate,F,major
Charles Musgrove,Anne Elliot,yes i believe i do very much recovered but she is altered there is no running or jumping about no laughing or dancing it is quite different if one happens only to shut the door a little hard she starts and wriggles like a young dab chick in the water and benwick sits at her elbow reading verses or whispering to her all day long,such excellent parents as mr and mrs musgrove should be happy in their children s marriages they do everything to confer happiness i am sure what a blessing to young people to be in such hands your father and mother seem so totally free from all those ambitious feelings which have led to so much misconduct and misery both in young and old i hope you think louisa perfectly recovered now,4,1,1,1,3,5,1,1,7,5,1,1,5,5,1,1,5,2,1,1,0,0,0,0,8,6,1,1,5,6,1,1,0,1,0,1,65,71,362,361,Anne Elliot,M,intermediate,F,major
Lady Russell,Anne Elliot,i must call on mrs croft i really must call upon her soon anne have you courage to go with me and pay a visit in that house it will be some trial to us both,mr elliot is an exceedingly agreeable man and in many respects i think highly of him but we should not suit,1,1,1,1,5,2,1,1,3,2,1,1,2,2,1,1,3,1,1,1,0,1,0,1,7,3,1,1,4,2,1,1,0,0,0,0,36,21,178,231,Anne Elliot,F,minor,F,major
Lady Russell,Anne Elliot,i hope i shall remember in future not to call at uppercross in the christmas holidays,i think you are very likely to suffer the most of the two your feelings are less reconciled to the change than mine by remaining in the neighbourhood i am become inured to it,1,4,1,1,1,3,1,1,0,0,0,0,0,2,0,1,0,1,0,1,1,0,1,0,2,6,1,1,3,6,1,1,0,0,0,0,16,34,200,179,Anne Elliot,F,minor,F,major
Lady Russell,Anne Elliot,it was an acquaintance worth having,oh when shall i leave you again,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,6,7,215,201,Anne Elliot; William Walter Elliot,F,minor,F,major
Lady Russell,Anne Elliot,i am no match maker as you well know being much too well aware of the uncertainty of all human events and calculations i only mean that if mr elliot should some time hence pay his addresses to you and if you should be disposed to accept him i think there would be every possibility of your being happy together a most suitable connection everybody must consider it but i think it might be a very happy one,my idea of good company mr elliot is the company of clever well informed people who have a great deal of conversation that is what i call good company,3,2,1,1,11,2,1,1,7,0,1,0,9,1,1,1,5,1,1,1,0,0,0,0,12,2,1,1,4,3,1,1,1,0,1,0,78,29,230,216,Anne Elliot,F,minor,F,major
Admiral Croft,Anne Elliot,ay a very bad business indeed a new sort of way this for a young fellow to be making love by breaking his mistress s head is not it miss elliot this is breaking a head and giving a plaster truly now this must be very bad for you to be coming and finding us here i had not recollected it before i declare but it must be very bad but now do not stand upon ceremony get up and go over all the rooms in the house if you like it,certainly but what i mean is that i hope there is nothing in captain wentworth s manner of writing to make you suppose he thinks himself ill used by his friend which might appear you know without its being absolutely said i should be very sorry that such a friendship as has subsisted between him and captain benwick should be destroyed or even wounded by a circumstance of this sort,7,2,1,1,10,7,1,1,9,6,1,1,8,4,1,1,8,7,1,1,3,0,1,0,10,10,1,1,6,7,1,1,0,1,0,1,92,70,180,254,Anne Elliot; Lady Russell; Sophia Croft,M,intermediate,F,major
Admiral Croft,Anne Elliot,ha is it you thank you thank you this is treating me like a friend here i am you see staring at a picture i can never get by this shop without stopping but what a thing here is by way of a boat do look at it did you ever see the like what queer fellows your fine painters must be to think that anybody would venture their lives in such a shapeless old cockleshell as that and yet here are two gentlemen stuck up in it mightily at their ease and looking about them at the rocks and mountains as if they were not to be upset the next moment which they certainly must be i wonder where that boat was built i would not venture over a horsepond in it well now where are you bound can i go anywhere for you or with you can i be of any use,another time sir i thank you not now,8,0,1,0,21,0,1,0,10,0,1,0,11,1,1,1,9,0,1,0,3,1,1,1,25,2,1,1,20,0,1,0,1,0,1,0,154,8,241,181,Anne Elliot,M,intermediate,F,major
Admiral Croft,Anne Elliot,that i will with all my heart and farther too yes yes we will have a snug walk together and i have something to tell you as we go along there take my arm that s right i do not feel comfortable if i have not a woman there lord what a boat it is,indeed you are mistaken there sir i should never augur want of spirit from captain benwick s manners i thought them particularly pleasing and i will answer for it they would generally please,3,0,1,0,4,4,1,1,5,1,1,1,6,5,1,1,3,1,1,1,2,1,1,1,10,7,1,1,1,3,1,1,1,0,1,0,55,33,243,250,Anne Elliot,M,intermediate,F,major
Admiral Croft,Anne Elliot,yes i have presently but here comes a friend captain brigden i shall only say how d ye do as we pass however i shall not stop how d ye do brigden stares to see anybody with me but my wife she poor soul is tied by the leg she has a blister on one of her heels as large as a three shilling piece if you look across the street you will see admiral brand coming down and his brother shabby fellows both of them i am glad they are not on this side of the way sophy cannot bear them they played me a pitiful trick once got away with some of my best men i will tell you the whole story another time there comes old sir archibald drew and his grandson look he sees us he kisses his hand to you he takes you for my wife ah the peace has come too soon for that younker poor old sir archibald how do you like bath miss elliot it suits us very well we are always meeting with some old friend or other the streets full of them every morning sure to have plenty of chat and then we get away from them all and shut ourselves in our lodgings and draw in our chairs and are as snug as if we were at kellynch ay or as we used to be even at north yarmouth and deal we do not like our lodgings here the worse i can tell you for putting us in mind of those we first had at north yarmouth the wind blows through one of the cupboards just in the same way well now you shall hear something that will surprise you but first of all you must tell me the name of the young lady i am going to talk about that young lady you know that we have all been so concerned for the miss musgrove that all this has been happening to her christian name i always forget her christian name ay ay miss louisa musgrove that is the name i wish young ladies had not such a number of fine christian names i should never be out if they were all sophys or something of that sort well this miss louisa we all thought you know was to marry frederick he was courting her week after week the only wonder was what they could be waiting for till the business at lyme came then indeed it was clear enough that they must wait till her brain was set to right but even then there was something odd in their way of going on instead of staying at lyme he went off to plymouth and then he went off to see edward when we came back from minehead he was gone down to edward s and there he has been ever since we have seen nothing of him since november even sophy could not understand it but now the matter has taken the strangest turn of all for this young lady the same miss musgrove instead of being to marry frederick is to marry james benwick you know james benwick,i hope admiral i hope there is nothing in the style of captain wentworth s letter to make you and mrs croft particularly uneasy it did seem last autumn as if there were an attachment between him and louisa musgrove but i hope it may be understood to have worn out on each side equally and without violence i hope his letter does not breathe the spirit of an ill used man,24,4,1,1,45,5,1,1,34,6,1,1,37,2,1,1,37,5,1,1,7,1,1,1,79,9,1,1,57,7,1,1,5,1,1,1,533,72,245,252,Anne Elliot,M,intermediate,F,major
Admiral Croft,Anne Elliot,well she is to marry him nay most likely they are married already for i do not know what they should wait for,a little i am a little acquainted with captain benwick,0,2,0,1,4,1,1,1,0,0,0,0,2,0,1,0,2,0,1,0,1,0,1,0,5,1,1,1,2,1,1,1,0,0,0,0,23,10,247,246,Anne Elliot,M,intermediate,F,major
Admiral Croft,Anne Elliot,oh yes yes there is not a word to be said against james benwick he is only a commander it is true made last summer and these are bad times for getting on but he has not another fault that i know of an excellent good hearted fellow i assure you a very active zealous officer too which is more than you would think for perhaps for that soft sort of manner does not do him justice,none i thank you unless you will give me the pleasure of your company the little way our road lies together i am going home,4,2,1,1,7,2,1,1,3,1,1,1,4,2,1,1,7,0,1,0,3,0,1,0,8,7,1,1,7,1,1,1,0,0,0,0,77,25,249,242,Anne Elliot,M,intermediate,F,major
Admiral Croft,Anne Elliot,well well ladies are the best judges but james benwick is rather too piano for me and though very likely it is all our partiality sophy and i cannot help thinking frederick s manners better than his there is something about frederick more to our taste and the thing is certainly true it is not a mere bit of gossip we have it from frederick himself his sister had a letter from him yesterday in which he tells us of it and he had just had it in a letter from harville written upon the spot from uppercross i fancy they are all at uppercross,i am much obliged to you but i am not going with them the carriage would not accommodate so many i walk i prefer walking,6,1,1,1,8,3,1,1,7,1,1,1,7,2,1,1,12,0,1,0,2,2,1,1,19,6,1,1,13,2,1,1,1,0,1,0,106,25,251,256,Anne Elliot,M,intermediate,F,major
Admiral Croft,Anne Elliot,not at all not at all there is not an oath or a murmur from beginning to end no no frederick is not a man to whine and complain he has too much spirit for that if the girl likes another man better it is very fit she should have him,i thought captain benwick a very pleasing young man and i understand that he bears an excellent character,4,2,1,1,3,0,1,0,4,2,1,1,6,1,1,1,4,1,1,1,4,0,1,0,4,3,1,1,2,0,1,0,0,0,0,0,51,18,253,248,Anne Elliot,M,intermediate,F,major
Admiral Croft,Anne Elliot,yes yes i understand you but there is nothing at all of that nature in the letter he does not give the least fling at benwick does not so much as say i wonder at it i have a reason of my own for wondering at it no you would not guess from his way of writing that he had ever thought of this miss what s her name for himself he very handsomely hopes they will be happy together and there is nothing very unforgiving in that i think poor frederick now he must begin all over again with somebody else i think we must get him to bath sophy must write and beg him to come to bath here are pretty girls enough i am sure it would be of no use to go to uppercross again for that other miss musgrove i find is bespoke by her cousin the young parson do not you think miss elliot we had better try to get him to bath,did you say that you had something to tell me sir,4,0,1,0,16,1,1,1,5,1,1,1,16,0,1,0,21,1,1,1,4,0,1,0,28,3,1,1,18,0,1,0,3,1,1,1,169,11,255,244,Anne Elliot,M,intermediate,F,major
Anne Elliot,Admiral Croft,another time sir i thank you not now,well whenever it suits you you can slip in from the shrubbery at any time and there you will find we keep our umbrellas hanging up by that door a good place is not it but you will not think it a good place for yours were always kept in the butler s room ay so it always is i believe one man s ways may be as good as another s but we all like our own best and so you must judge for yourself whether it would be better for you to go about the house or not we have made very few changes either very few we told you about the laundry door at uppercross that has been a very great improvement the wonder was how any family upon earth could bear with the inconvenience of its opening as it did so long you will tell sir walter what we have done and that mr shepherd thinks it the greatest improvement the house ever had indeed i must do ourselves the justice to say that the few alterations we have made have been all very much for the better my wife should have the credit of them however i have done very little besides sending away some of the large looking glasses from my dressing room which was your father s a very good man and very much the gentleman i am sure but i should think miss elliot i should think he must be rather a dressy man for his time of life such a number of looking glasses oh lord there was no getting away from one s self so i got sophy to lend me a hand and we soon shifted their quarters and now i am quite snug with my little shaving glass in one corner and another great thing that i never go near the next time you write to your good father miss elliot pray give him my compliments and mrs croft s and say that we are settled here quite to our liking and have no fault at all to find with the place the breakfast room chimney smokes a little i grant you but it is only when the wind is due north and blows hard which may not happen three times a winter and take it altogether now that we have been into most of the houses hereabouts and can judge there is not one that we like better than this pray say so with my compliments he will be glad to hear it,0,27,0,1,0,41,0,1,0,33,0,1,1,39,1,1,0,20,0,1,1,6,1,1,2,61,1,1,0,30,0,1,0,0,0,0,8,426,181,182,Admiral Croft; Lady Russell; Sophia Croft,F,major,M,intermediate
Anne Elliot,Admiral Croft,none i thank you unless you will give me the pleasure of your company the little way our road lies together i am going home,that i will with all my heart and farther too yes yes we will have a snug walk together and i have something to tell you as we go along there take my arm that s right i do not feel comfortable if i have not a woman there lord what a boat it is,2,3,1,1,2,4,1,1,1,5,1,1,2,6,1,1,0,3,0,1,0,2,0,1,7,10,1,1,1,1,1,1,0,1,0,1,25,55,242,243,Admiral Croft,F,major,M,intermediate
Anne Elliot,Admiral Croft,did you say that you had something to tell me sir,well she is to marry him nay most likely they are married already for i do not know what they should wait for,0,0,0,0,1,4,1,1,1,0,1,0,0,2,0,1,1,2,1,1,0,1,0,1,3,5,1,1,0,2,0,1,1,0,1,0,11,23,244,247,Admiral Croft,F,major,M,intermediate
Anne Elliot,Admiral Croft,a little i am a little acquainted with captain benwick,yes yes i understand you but there is nothing at all of that nature in the letter he does not give the least fling at benwick does not so much as say i wonder at it i have a reason of my own for wondering at it no you would not guess from his way of writing that he had ever thought of this miss what s her name for himself he very handsomely hopes they will be happy together and there is nothing very unforgiving in that i think poor frederick now he must begin all over again with somebody else i think we must get him to bath sophy must write and beg him to come to bath here are pretty girls enough i am sure it would be of no use to go to uppercross again for that other miss musgrove i find is bespoke by her cousin the young parson do not you think miss elliot we had better try to get him to bath,2,4,1,1,1,16,1,1,0,5,0,1,0,16,0,1,0,21,0,1,0,4,0,1,1,28,1,1,1,18,1,1,0,3,0,1,10,169,246,255,Admiral Croft,F,major,M,intermediate
Anne Elliot,Admiral Croft,i thought captain benwick a very pleasing young man and i understand that he bears an excellent character,oh yes yes there is not a word to be said against james benwick he is only a commander it is true made last summer and these are bad times for getting on but he has not another fault that i know of an excellent good hearted fellow i assure you a very active zealous officer too which is more than you would think for perhaps for that soft sort of manner does not do him justice,2,4,1,1,0,7,0,1,2,3,1,1,1,4,1,1,1,7,1,1,0,3,0,1,3,8,1,1,0,7,0,1,0,0,0,0,18,77,248,249,Admiral Croft,F,major,M,intermediate
Anne Elliot,Admiral Croft,indeed you are mistaken there sir i should never augur want of spirit from captain benwick s manners i thought them particularly pleasing and i will answer for it they would generally please,yes i have presently but here comes a friend captain brigden i shall only say how d ye do as we pass however i shall not stop how d ye do brigden stares to see anybody with me but my wife she poor soul is tied by the leg she has a blister on one of her heels as large as a three shilling piece if you look across the street you will see admiral brand coming down and his brother shabby fellows both of them i am glad they are not on this side of the way sophy cannot bear them they played me a pitiful trick once got away with some of my best men i will tell you the whole story another time there comes old sir archibald drew and his grandson look he sees us he kisses his hand to you he takes you for my wife ah the peace has come too soon for that younker poor old sir archibald how do you like bath miss elliot it suits us very well we are always meeting with some old friend or other the streets full of them every morning sure to have plenty of chat and then we get away from them all and shut ourselves in our lodgings and draw in our chairs and are as snug as if we were at kellynch ay or as we used to be even at north yarmouth and deal we do not like our lodgings here the worse i can tell you for putting us in mind of those we first had at north yarmouth the wind blows through one of the cupboards just in the same way well now you shall hear something that will surprise you but first of all you must tell me the name of the young lady i am going to talk about that young lady you know that we have all been so concerned for the miss musgrove that all this has been happening to her christian name i always forget her christian name ay ay miss louisa musgrove that is the name i wish young ladies had not such a number of fine christian names i should never be out if they were all sophys or something of that sort well this miss louisa we all thought you know was to marry frederick he was courting her week after week the only wonder was what they could be waiting for till the business at lyme came then indeed it was clear enough that they must wait till her brain was set to right but even then there was something odd in their way of going on instead of staying at lyme he went off to plymouth and then he went off to see edward when we came back from minehead he was gone down to edward s and there he has been ever since we have seen nothing of him since november even sophy could not understand it but now the matter has taken the strangest turn of all for this young lady the same miss musgrove instead of being to marry frederick is to marry james benwick you know james benwick,0,24,0,1,4,45,1,1,1,34,1,1,5,37,1,1,1,37,1,1,1,7,1,1,7,79,1,1,3,57,1,1,0,5,0,1,33,533,250,245,Admiral Croft,F,major,M,intermediate
Anne Elliot,Admiral Croft,i hope admiral i hope there is nothing in the style of captain wentworth s letter to make you and mrs croft particularly uneasy it did seem last autumn as if there were an attachment between him and louisa musgrove but i hope it may be understood to have worn out on each side equally and without violence i hope his letter does not breathe the spirit of an ill used man,well well ladies are the best judges but james benwick is rather too piano for me and though very likely it is all our partiality sophy and i cannot help thinking frederick s manners better than his there is something about frederick more to our taste and the thing is certainly true it is not a mere bit of gossip we have it from frederick himself his sister had a letter from him yesterday in which he tells us of it and he had just had it in a letter from harville written upon the spot from uppercross i fancy they are all at uppercross,4,6,1,1,5,8,1,1,6,7,1,1,2,7,1,1,5,12,1,1,1,2,1,1,9,19,1,1,7,13,1,1,1,1,1,1,72,106,252,251,Admiral Croft,F,major,M,intermediate
Anne Elliot,Admiral Croft,certainly but what i mean is that i hope there is nothing in captain wentworth s manner of writing to make you suppose he thinks himself ill used by his friend which might appear you know without its being absolutely said i should be very sorry that such a friendship as has subsisted between him and captain benwick should be destroyed or even wounded by a circumstance of this sort,not at all not at all there is not an oath or a murmur from beginning to end no no frederick is not a man to whine and complain he has too much spirit for that if the girl likes another man better it is very fit she should have him,2,4,1,1,7,3,1,1,6,4,1,1,4,6,1,1,7,4,1,1,0,4,0,1,10,4,1,1,7,2,1,1,1,0,1,0,70,51,254,253,Admiral Croft,F,major,M,intermediate
Charles Musgrove,Mary Musgrove,now mary you know very well how it really was it was all your doing he fancied that if he went with us he should find you close by he fancied everybody to be living in uppercross and when he discovered that lady russell lived three miles off his heart failed him and he had not courage to come that is the fact upon my honour mary knows it is oh he talks of you in such terms,and i am sure it was a very little to his credit if he did miss harville only died last june such a heart is very little worth having is it lady russell i am sure you will agree with me,1,2,1,1,7,7,1,1,8,2,1,1,3,3,1,1,14,4,1,1,1,0,1,0,18,8,1,1,6,2,1,1,1,0,1,0,78,41,184,187,Anne Elliot; Lady Russell; Mary Musgrove,M,intermediate,F,intermediate
Charles Musgrove,Mary Musgrove,no i do not know that he ever does in a general way but however it is a very clear thing that he admires you exceedingly his head is full of some books that he is reading upon your recommendation and he wants to talk to you about them he has found out something or other in one of them which he thinks oh i cannot pretend to remember it but it was something very fine i overheard him telling henrietta all about it and then miss elliot was spoken of in the highest terms now mary i declare it was so i heard it myself and you were in the other room elegance sweetness beauty oh there was no end of miss elliot s charms,good heavens charles how can you think of such a thing take a box for to morrow night have you forgot that we are engaged to camden place to morrow night and that we were most particularly asked to meet lady dalrymple and her daughter and mr elliot and all the principal family connexions on purpose to be introduced to them how can you be so forgetful,4,3,1,1,10,7,1,1,8,8,1,1,9,3,1,1,18,1,1,1,2,0,1,0,26,7,1,1,12,6,1,1,2,0,1,0,127,67,186,370,Anne Elliot; Lady Russell; Mary Musgrove,M,intermediate,F,intermediate
