A,B,i_text,j_text,article_i_count,article_j_count,article_i_present,article_j_present,auxverb_i_count,auxverb_j_count,auxverb_i_present,auxverb_j_present,conj_i_count,conj_j_count,conj_i_present,conj_j_present,adverb_i_count,adverb_j_count,adverb_i_present,adverb_j_present,ipron_i_count,ipron_j_count,ipron_i_present,ipron_j_present,negate_i_count,negate_j_count,negate_i_present,negate_j_present,ppron_i_count,ppron_j_count,ppron_i_present,ppron_j_present,prep_i_count,prep_j_count,prep_i_present,prep_j_present,quant_i_count,quant_j_count,quant_i_present,quant_j_present,i_tokens,j_tokens,i_merge_id,j_merge_id,i_addressees,A_gender,A_category,B_gender,B_category
Catherine Morland,Henry Tilney,not very good i am afraid but now really do not you think udolpho the nicest book in the world,the nicest by which i suppose you mean the neatest that must depend upon the binding,2,3,1,1,2,1,1,1,1,1,1,1,3,0,1,0,0,1,0,1,2,0,1,0,2,2,1,1,1,1,1,1,0,0,0,0,20,16,422,423,Eleanor Tilney; Henry Tilney,F,major,M,major
Henry Tilney,Eleanor Tilney,the nicest by which i suppose you mean the neatest that must depend upon the binding,henry you are very impertinent miss morland he is treating you exactly as he does his sister he is forever finding fault with me for some incorrectness of language and now he is taking the same liberty with you the word nicest as you used it did not suit him and you had better change it as soon as you can or we shall be overpowered with johnson and blair all the rest of the way,3,4,1,1,1,9,1,1,1,7,1,1,0,7,0,1,1,8,1,1,0,1,0,1,2,16,1,1,1,6,1,1,0,0,0,0,16,76,423,424,Catherine Morland; Eleanor Tilney,M,major,F,intermediate
Eleanor Tilney,Catherine Morland,henry you are very impertinent miss morland he is treating you exactly as he does his sister he is forever finding fault with me for some incorrectness of language and now he is taking the same liberty with you the word nicest as you used it did not suit him and you had better change it as soon as you can or we shall be overpowered with johnson and blair all the rest of the way,i am sure i did not mean to say anything wrong but it is a nice book and why should not i call it so,4,1,1,1,9,4,1,1,7,3,1,1,7,1,1,1,8,3,1,1,1,2,1,1,16,5,1,1,6,0,1,0,0,1,0,1,76,25,424,425,Catherine Morland; Henry Tilney,F,intermediate,F,major
Catherine Morland,Henry Tilney,i am sure i did not mean to say anything wrong but it is a nice book and why should not i call it so,very true and this is a very nice day and we are taking a very nice walk and you are two very nice young ladies oh it is a very nice word indeed it does for everything originally perhaps it was applied only to express neatness propriety delicacy or refinement people were nice in their dress in their sentiments or their choice but now every commendation on every subject is comprised in that one word,1,3,1,1,4,7,1,1,3,6,1,1,1,10,1,1,3,6,1,1,2,0,1,0,5,8,1,1,0,5,0,1,1,1,1,1,25,75,425,426,Eleanor Tilney; Henry Tilney,F,major,M,major
Henry Tilney,Eleanor Tilney,very true and this is a very nice day and we are taking a very nice walk and you are two very nice young ladies oh it is a very nice word indeed it does for everything originally perhaps it was applied only to express neatness propriety delicacy or refinement people were nice in their dress in their sentiments or their choice but now every commendation on every subject is comprised in that one word,while in fact it ought only to be applied to you without any commendation at all you are more nice than wise come miss morland let us leave him to meditate over our faults in the utmost propriety of diction while we praise udolpho in whatever terms we like best it is a most interesting work you are fond of that kind of reading,3,2,1,1,7,5,1,1,6,2,1,1,10,6,1,1,6,4,1,1,0,0,0,0,8,10,1,1,5,10,1,1,1,0,1,0,75,64,426,427,Catherine Morland; Eleanor Tilney,M,major,F,intermediate
Eleanor Tilney,Catherine Morland,while in fact it ought only to be applied to you without any commendation at all you are more nice than wise come miss morland let us leave him to meditate over our faults in the utmost propriety of diction while we praise udolpho in whatever terms we like best it is a most interesting work you are fond of that kind of reading,to say the truth i do not much like any other,2,1,1,1,5,0,1,0,2,0,1,0,6,1,1,1,4,0,1,0,0,1,0,1,10,1,1,1,10,1,1,1,0,0,0,0,64,11,427,428,Catherine Morland; Henry Tilney,F,intermediate,F,major
Catherine Morland,Eleanor Tilney,to say the truth i do not much like any other,indeed,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,11,1,428,429,Eleanor Tilney; Henry Tilney,F,major,F,intermediate
Eleanor Tilney,Catherine Morland,indeed,that is i can read poetry and plays and things of that sort and do not dislike travels but history real solemn history i cannot be interested in can you,0,0,0,0,0,6,0,1,0,4,0,1,1,0,1,0,0,2,0,1,0,2,0,1,0,3,0,1,0,2,0,1,0,0,0,0,1,31,429,430,Catherine Morland; Henry Tilney,F,intermediate,F,major
Catherine Morland,Eleanor Tilney,that is i can read poetry and plays and things of that sort and do not dislike travels but history real solemn history i cannot be interested in can you,yes i am fond of history,0,0,0,0,6,1,1,1,4,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,3,1,1,1,2,1,1,1,0,0,0,0,31,6,430,431,Eleanor Tilney; Henry Tilney,F,major,F,intermediate
Eleanor Tilney,Catherine Morland,yes i am fond of history,i wish i were too i read it a little as a duty but it tells me nothing that does not either vex or weary me the quarrels of popes and kings with wars or pestilences in every page the men all so good for nothing and hardly any women at all it is very tiresome and yet i often think it odd that it should be so dull for a great deal of it must be invention the speeches that are put into the heroes mouths their thoughts and designs the chief of all this must be invention and invention is what delights me in other books,0,8,0,1,1,11,1,1,0,10,0,1,0,9,0,1,0,11,0,1,0,1,0,1,1,14,1,1,1,10,1,1,0,2,0,1,6,108,431,432,Catherine Morland; Henry Tilney,F,intermediate,F,major
Catherine Morland,Eleanor Tilney,i wish i were too i read it a little as a duty but it tells me nothing that does not either vex or weary me the quarrels of popes and kings with wars or pestilences in every page the men all so good for nothing and hardly any women at all it is very tiresome and yet i often think it odd that it should be so dull for a great deal of it must be invention the speeches that are put into the heroes mouths their thoughts and designs the chief of all this must be invention and invention is what delights me in other books,historians you think are not happy in their flights of fancy they display imagination without raising interest i am fond of history and am very well contented to take the false with the true in the principal facts they have sources of intelligence in former histories and records which may be as much depended on i conclude as anything that does not actually pass under one s own observation and as for the little embellishments you speak of they are embellishments and i like them as such if a speech be well drawn up i read it with pleasure by whomsoever it may be made and probably with much greater if the production of mr hume or mr robertson than if the genuine words of caractacus agricola or alfred the great,8,8,1,1,11,10,1,1,10,11,1,1,9,8,1,1,11,4,1,1,1,2,1,1,14,13,1,1,10,21,1,1,2,1,1,1,108,131,432,433,Eleanor Tilney; Henry Tilney,F,major,F,intermediate
Eleanor Tilney,Catherine Morland,historians you think are not happy in their flights of fancy they display imagination without raising interest i am fond of history and am very well contented to take the false with the true in the principal facts they have sources of intelligence in former histories and records which may be as much depended on i conclude as anything that does not actually pass under one s own observation and as for the little embellishments you speak of they are embellishments and i like them as such if a speech be well drawn up i read it with pleasure by whomsoever it may be made and probably with much greater if the production of mr hume or mr robertson than if the genuine words of caractacus agricola or alfred the great,you are fond of history and so are mr allen and my father and i have two brothers who do not dislike it so many instances within my small circle of friends is remarkable at this rate i shall not pity the writers of history any longer if people like to read their books it is all very well but to be at so much trouble in filling great volumes which as i used to think nobody would willingly ever look into to be labouring only for the torment of little boys and girls always struck me as a hard fate and though i know it is all very right and necessary i have often wondered at the person s courage that could sit down on purpose to do it,8,4,1,1,10,12,1,1,11,10,1,1,8,14,1,1,4,7,1,1,2,2,1,1,13,14,1,1,21,14,1,1,1,1,1,1,131,130,433,434,Catherine Morland; Henry Tilney,F,intermediate,F,major
Catherine Morland,Henry Tilney,you are fond of history and so are mr allen and my father and i have two brothers who do not dislike it so many instances within my small circle of friends is remarkable at this rate i shall not pity the writers of history any longer if people like to read their books it is all very well but to be at so much trouble in filling great volumes which as i used to think nobody would willingly ever look into to be labouring only for the torment of little boys and girls always struck me as a hard fate and though i know it is all very right and necessary i have often wondered at the person s courage that could sit down on purpose to do it,that little boys and girls should be tormented is what no one at all acquainted with human nature in a civilized state can deny but in behalf of our most distinguished historians i must observe that they might well be offended at being supposed to have no higher aim and that by their method and style they are perfectly well qualified to torment readers of the most advanced reason and mature time of life i use the verb to torment as i observed to be your own method instead of to instruct supposing them to be now admitted as synonymous,4,3,1,1,12,11,1,1,10,9,1,1,14,9,1,1,7,0,1,0,2,0,1,0,14,9,1,1,14,10,1,1,1,0,1,0,130,100,434,435,Eleanor Tilney; Henry Tilney,F,major,M,major
Henry Tilney,Catherine Morland,that little boys and girls should be tormented is what no one at all acquainted with human nature in a civilized state can deny but in behalf of our most distinguished historians i must observe that they might well be offended at being supposed to have no higher aim and that by their method and style they are perfectly well qualified to torment readers of the most advanced reason and mature time of life i use the verb to torment as i observed to be your own method instead of to instruct supposing them to be now admitted as synonymous,you think me foolish to call instruction a torment but if you had been as much used as myself to hear poor little children first learning their letters and then learning to spell if you had ever seen how stupid they can be for a whole morning together and how tired my poor mother is at the end of it as i am in the habit of seeing almost every day of my life at home you would allow that to torment and to instruct might sometimes be used as synonymous words,3,4,1,1,11,10,1,1,9,10,1,1,9,8,1,1,0,2,0,1,0,0,0,0,9,12,1,1,10,8,1,1,0,0,0,0,100,92,435,436,Catherine Morland; Eleanor Tilney,M,major,F,major
Catherine Morland,Henry Tilney,you think me foolish to call instruction a torment but if you had been as much used as myself to hear poor little children first learning their letters and then learning to spell if you had ever seen how stupid they can be for a whole morning together and how tired my poor mother is at the end of it as i am in the habit of seeing almost every day of my life at home you would allow that to torment and to instruct might sometimes be used as synonymous words,very probably but historians are not accountable for the difficulty of learning to read and even you yourself who do not altogether seem particularly friendly to very severe very intense application may perhaps be brought to acknowledge that it is very well worth while to be tormented for two or three years of one s life for the sake of being able to read all the rest of it consider if reading had not been taught mrs radcliffe would have written in vain or perhaps might not have written at all,4,3,1,1,10,13,1,1,10,7,1,1,8,13,1,1,2,2,1,1,0,4,0,1,12,4,1,1,8,9,1,1,0,0,0,0,92,91,436,437,Eleanor Tilney; Henry Tilney,F,major,M,major
Henry Tilney,Catherine Morland,very probably but historians are not accountable for the difficulty of learning to read and even you yourself who do not altogether seem particularly friendly to very severe very intense application may perhaps be brought to acknowledge that it is very well worth while to be tormented for two or three years of one s life for the sake of being able to read all the rest of it consider if reading had not been taught mrs radcliffe would have written in vain or perhaps might not have written at all,i have heard that something very shocking indeed will soon come out in london,3,0,1,0,13,2,1,1,7,1,1,1,13,3,1,1,2,1,1,1,4,0,1,0,4,1,1,1,9,2,1,1,0,1,0,1,91,14,437,438,Catherine Morland; Eleanor Tilney,M,major,F,major
Catherine Morland,Eleanor Tilney,i have heard that something very shocking indeed will soon come out in london,indeed and of what nature,0,0,0,0,2,0,1,0,1,1,1,1,3,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,2,1,1,1,1,0,1,0,14,5,438,439,Eleanor Tilney; Henry Tilney,F,major,F,intermediate
Eleanor Tilney,Catherine Morland,indeed and of what nature,that i do not know nor who is the author i have only heard that it is to be more horrible than anything we have met with yet,0,1,0,1,0,6,0,1,1,3,1,1,1,3,1,1,0,2,0,1,0,1,0,1,0,4,0,1,1,2,1,1,0,1,0,1,5,28,439,440,Catherine Morland; Henry Tilney,F,intermediate,F,major
Catherine Morland,Eleanor Tilney,that i do not know nor who is the author i have only heard that it is to be more horrible than anything we have met with yet,good heaven where could you hear of such a thing,1,1,1,1,6,1,1,1,3,1,1,1,3,0,1,0,2,0,1,0,1,0,1,0,4,1,1,1,2,1,1,1,1,0,1,0,28,10,440,441,Eleanor Tilney; Henry Tilney,F,major,F,intermediate
Eleanor Tilney,Catherine Morland,good heaven where could you hear of such a thing,a particular friend of mine had an account of it in a letter from london yesterday it is to be uncommonly dreadful i shall expect murder and everything of the kind,1,4,1,1,1,3,1,1,1,1,1,1,0,1,0,1,0,3,0,1,0,0,0,0,1,3,1,1,1,5,1,1,0,1,0,1,10,31,441,442,Catherine Morland; Henry Tilney,F,intermediate,F,major
Catherine Morland,Eleanor Tilney,a particular friend of mine had an account of it in a letter from london yesterday it is to be uncommonly dreadful i shall expect murder and everything of the kind,you speak with astonishing composure but i hope your friend s accounts have been exaggerated and if such a design is known beforehand proper measures will undoubtedly be taken by government to prevent its coming to effect,4,1,1,1,3,5,1,1,1,3,1,1,1,1,1,1,3,1,1,1,0,0,0,0,3,4,1,1,5,3,1,1,1,0,1,0,31,37,442,443,Eleanor Tilney; Henry Tilney,F,major,F,intermediate
Eleanor Tilney,Henry Tilney,you speak with astonishing composure but i hope your friend s accounts have been exaggerated and if such a design is known beforehand proper measures will undoubtedly be taken by government to prevent its coming to effect,government neither desires nor dares to interfere in such matters there must be murder and government cares not how much come shall i make you understand each other or leave you to puzzle out an explanation as you can no i will be noble i will prove myself a man no less by the generosity of my soul than the clearness of my head i have no patience with such of my sex as disdain to let themselves sometimes down to the comprehension of yours perhaps the abilities of women are neither sound nor acute neither vigorous nor keen perhaps they may want observation discernment judgment fire genius and wit,1,6,1,1,5,9,1,1,3,10,1,1,1,5,1,1,1,0,1,0,0,2,0,1,4,14,1,1,3,12,1,1,0,0,0,0,37,110,443,444,Catherine Morland; Henry Tilney,F,intermediate,M,major
Henry Tilney,Eleanor Tilney,government neither desires nor dares to interfere in such matters there must be murder and government cares not how much come shall i make you understand each other or leave you to puzzle out an explanation as you can no i will be noble i will prove myself a man no less by the generosity of my soul than the clearness of my head i have no patience with such of my sex as disdain to let themselves sometimes down to the comprehension of yours perhaps the abilities of women are neither sound nor acute neither vigorous nor keen perhaps they may want observation discernment judgment fire genius and wit,miss morland do not mind what he says but have the goodness to satisfy me as to this dreadful riot,6,1,1,1,9,1,1,1,10,1,1,1,5,0,1,0,0,2,0,1,2,1,1,1,14,2,1,1,12,2,1,1,0,0,0,0,110,20,444,445,Catherine Morland; Eleanor Tilney,M,major,F,intermediate
Eleanor Tilney,Catherine Morland,miss morland do not mind what he says but have the goodness to satisfy me as to this dreadful riot,riot what riot,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,1,0,2,0,1,0,2,0,1,0,0,0,0,0,20,3,445,446,Catherine Morland; Henry Tilney,F,intermediate,F,major
Catherine Morland,Henry Tilney,riot what riot,my dear eleanor the riot is only in your own brain the confusion there is scandalous miss morland has been talking of nothing more dreadful than a new publication which is shortly to come out in three duodecimo volumes two hundred and seventy six pages in each with a frontispiece to the first of two tombstones and a lantern do you understand and you miss morland my stupid sister has mistaken all your clearest expressions you talked of expected horrors in london and instead of instantly conceiving as any rational creature would have done that such words could relate only to a circulating library she immediately pictured to herself a mob of three thousand men assembling in st george s fields the bank attacked the tower threatened the streets of london flowing with blood a detachment of the twelfth light dragoons the hopes of the nation called up from northampton to quell the insurgents and the gallant captain frederick tilney in the moment of charging at the head of his troop knocked off his horse by a brickbat from an upper window forgive her stupidity the fears of the sister have added to the weakness of the woman but she is by no means a simpleton in general,0,26,0,1,0,11,0,1,0,7,0,1,0,7,0,1,0,7,0,1,0,0,0,0,0,13,0,1,0,35,0,1,0,1,0,1,3,208,446,447,Eleanor Tilney; Henry Tilney,F,major,M,major
Henry Tilney,Eleanor Tilney,my dear eleanor the riot is only in your own brain the confusion there is scandalous miss morland has been talking of nothing more dreadful than a new publication which is shortly to come out in three duodecimo volumes two hundred and seventy six pages in each with a frontispiece to the first of two tombstones and a lantern do you understand and you miss morland my stupid sister has mistaken all your clearest expressions you talked of expected horrors in london and instead of instantly conceiving as any rational creature would have done that such words could relate only to a circulating library she immediately pictured to herself a mob of three thousand men assembling in st george s fields the bank attacked the tower threatened the streets of london flowing with blood a detachment of the twelfth light dragoons the hopes of the nation called up from northampton to quell the insurgents and the gallant captain frederick tilney in the moment of charging at the head of his troop knocked off his horse by a brickbat from an upper window forgive her stupidity the fears of the sister have added to the weakness of the woman but she is by no means a simpleton in general,and now henry that you have made us understand each other you may as well make miss morland understand yourself unless you mean to have her think you intolerably rude to your sister and a great brute in your opinion of women in general miss morland is not used to your odd ways,26,1,1,1,11,3,1,1,7,4,1,1,7,4,1,1,7,1,1,1,0,1,0,1,13,10,1,1,35,5,1,1,1,0,1,0,208,53,447,448,Catherine Morland; Eleanor Tilney,M,major,F,intermediate
Eleanor Tilney,Henry Tilney,and now henry that you have made us understand each other you may as well make miss morland understand yourself unless you mean to have her think you intolerably rude to your sister and a great brute in your opinion of women in general miss morland is not used to your odd ways,i shall be most happy to make her better acquainted with them,1,0,1,0,3,2,1,1,4,0,1,0,4,2,1,1,1,1,1,1,1,0,1,0,10,3,1,1,5,1,1,1,0,0,0,0,53,12,448,449,Catherine Morland; Henry Tilney,F,intermediate,M,major
Henry Tilney,Eleanor Tilney,i shall be most happy to make her better acquainted with them,no doubt but that is no explanation of the present,0,1,0,1,2,1,1,1,0,1,0,1,2,2,1,1,1,1,1,1,0,1,0,1,3,0,1,0,1,1,1,1,0,0,0,0,12,10,449,450,Catherine Morland; Eleanor Tilney,M,major,F,intermediate
Eleanor Tilney,Henry Tilney,no doubt but that is no explanation of the present,what am i to do,1,0,1,0,1,1,1,1,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,10,5,450,451,Catherine Morland; Henry Tilney,F,intermediate,M,major
Henry Tilney,Eleanor Tilney,what am i to do,you know what you ought to do clear your character handsomely before her tell her that you think very highly of the understanding of women,0,1,0,1,1,2,1,1,0,2,0,1,0,3,0,1,0,2,0,1,0,0,0,0,1,6,1,1,0,2,0,1,0,0,0,0,5,25,451,452,Catherine Morland; Eleanor Tilney,M,major,F,intermediate
Eleanor Tilney,Henry Tilney,you know what you ought to do clear your character handsomely before her tell her that you think very highly of the understanding of women,miss morland i think very highly of the understanding of all the women in the world especially of those whoever they may be with whom i happen to be in company,1,3,1,1,2,3,1,1,2,0,1,0,3,3,1,1,2,1,1,1,0,0,0,0,6,3,1,1,2,6,1,1,0,0,0,0,25,31,452,453,Catherine Morland; Henry Tilney,F,intermediate,M,major
Henry Tilney,Eleanor Tilney,miss morland i think very highly of the understanding of all the women in the world especially of those whoever they may be with whom i happen to be in company,that is not enough be more serious,3,0,1,0,3,2,1,1,0,0,0,0,3,1,1,1,1,1,1,1,0,1,0,1,3,0,1,0,6,0,1,0,0,0,0,0,31,7,453,454,Catherine Morland; Eleanor Tilney,M,major,F,intermediate
Eleanor Tilney,Henry Tilney,that is not enough be more serious,miss morland no one can think more highly of the understanding of women than i do in my opinion nature has given them so much that they never find it necessary to use more than half,0,1,0,1,2,2,1,1,0,2,0,1,1,5,1,1,1,1,1,1,1,1,1,1,0,5,0,1,0,4,0,1,0,0,0,0,7,36,454,455,Catherine Morland; Henry Tilney,F,intermediate,M,major
Henry Tilney,Eleanor Tilney,miss morland no one can think more highly of the understanding of women than i do in my opinion nature has given them so much that they never find it necessary to use more than half,we shall get nothing more serious from him now miss morland he is not in a sober mood but i do assure you that he must be entirely misunderstood if he can ever appear to say an unjust thing of any woman at all or an unkind one of me,1,3,1,1,2,6,1,1,2,4,1,1,5,6,1,1,1,5,1,1,1,1,1,1,5,8,1,1,4,4,1,1,0,1,0,1,36,50,455,456,Catherine Morland; Eleanor Tilney,M,major,F,intermediate
Miss Anne,Catherine Morland,they set off at eight this morning and i am sure i do not envy them their drive i think you and i are very well off to be out of the scrape it must be the dullest thing in the world for there is not a soul at clifton at this time of year belle went with your brother and john drove maria oh yes maria is gone she was quite wild to go she thought it would be something very fine i cannot say i admire her taste and for my part i was determined from the first not to go if they pressed me ever so much,i wish you could have gone too it is a pity you could not all go,5,1,1,1,12,4,1,1,5,0,1,0,7,2,1,1,8,1,1,1,4,1,1,1,20,4,1,1,13,0,1,0,1,0,1,0,111,16,457,458,Catherine Morland,F,minor,F,major
Catherine Morland,Miss Anne,i wish you could have gone too it is a pity you could not all go,thank you but it is quite a matter of indifference to me indeed i would not have gone on any account i was saying so to emily and sophia when you overtook us,1,1,1,1,4,4,1,1,0,3,0,1,2,3,1,1,1,1,1,1,1,1,1,1,4,7,1,1,0,4,0,1,0,0,0,0,16,33,458,459,Miss Anne,F,major,F,minor
Isabella Thorpe,Catherine Morland,yes my dear catherine it is so indeed your penetration has not deceived you oh that arch eye of yours it sees through everything nay my beloved sweetest friend compose yourself i am amazingly agitated as you perceive let us sit down and talk in comfort well and so you guessed it the moment you had my note sly creature oh my dear catherine you alone who know my heart can judge of my present happiness your brother is the most charming of men i only wish i were more worthy of him but what will your excellent father and mother say oh heavens when i think of them i am so agitated,good heaven my dear isabella what do you mean can you can you really be in love with james,2,0,1,0,8,4,1,1,6,0,1,0,10,1,1,1,6,0,1,0,1,0,1,0,27,4,1,1,8,2,1,1,1,0,1,0,113,19,461,462,Catherine Morland,F,major,F,major
Catherine Morland,Isabella Thorpe,good heaven my dear isabella what do you mean can you can you really be in love with james,you will be so infinitely dearer to me my catherine than either anne or maria i feel that i shall be so much more attached to my dear morland s family than to my own you are so like your dear brother that i quite doted on you the first moment i saw you but so it always is with me the first moment settles everything the very first day that morland came to us last christmas the very first moment i beheld him my heart was irrecoverably gone i remember i wore my yellow gown with my hair done up in braids and when i came into the drawing room and john introduced him i thought i never saw anybody so handsome before i remember too miss andrews drank tea with us that evening and wore her puce coloured sarsenet and she looked so heavenly that i thought your brother must certainly fall in love with her i could not sleep a wink all night for thinking of it oh catherine the many sleepless nights i have had on your brother s account i would not have you suffer half what i have done i am grown wretchedly thin i know but i will not pain you by describing my anxiety you have seen enough of it i feel that i have betrayed myself perpetually so unguarded in speaking of my partiality for the church but my secret i was always sure would be safe with you,0,8,0,1,4,20,1,1,0,15,0,1,1,24,1,1,0,12,0,1,0,4,0,1,4,55,1,1,2,25,1,1,0,2,0,1,19,248,462,463,Isabella Thorpe,F,major,F,major
Isabella Thorpe,Catherine Morland,you will be so infinitely dearer to me my catherine than either anne or maria i feel that i shall be so much more attached to my dear morland s family than to my own you are so like your dear brother that i quite doted on you the first moment i saw you but so it always is with me the first moment settles everything the very first day that morland came to us last christmas the very first moment i beheld him my heart was irrecoverably gone i remember i wore my yellow gown with my hair done up in braids and when i came into the drawing room and john introduced him i thought i never saw anybody so handsome before i remember too miss andrews drank tea with us that evening and wore her puce coloured sarsenet and she looked so heavenly that i thought your brother must certainly fall in love with her i could not sleep a wink all night for thinking of it oh catherine the many sleepless nights i have had on your brother s account i would not have you suffer half what i have done i am grown wretchedly thin i know but i will not pain you by describing my anxiety you have seen enough of it i feel that i have betrayed myself perpetually so unguarded in speaking of my partiality for the church but my secret i was always sure would be safe with you,it is impossible for parents to be more kind or more desirous of their children s happiness i have no doubt of their consenting immediately,8,0,1,0,20,2,1,1,15,2,1,1,24,3,1,1,12,1,1,1,4,0,1,0,55,4,1,1,25,2,1,1,2,0,1,0,248,25,463,464,Catherine Morland,F,major,F,major
Catherine Morland,Isabella Thorpe,it is impossible for parents to be more kind or more desirous of their children s happiness i have no doubt of their consenting immediately,morland says exactly the same and yet i dare not expect it my fortune will be so small they never can consent to it your brother who might marry anybody,0,1,0,1,2,5,1,1,2,1,1,1,3,4,1,1,1,3,1,1,0,2,0,1,4,6,1,1,2,1,1,1,0,1,0,1,25,30,464,465,Isabella Thorpe,F,major,F,major
Isabella Thorpe,Catherine Morland,morland says exactly the same and yet i dare not expect it my fortune will be so small they never can consent to it your brother who might marry anybody,indeed isabella you are too humble the difference of fortune can be nothing to signify,1,1,1,1,5,3,1,1,1,0,1,0,4,2,1,1,3,1,1,1,2,0,1,0,6,1,1,1,1,1,1,1,1,1,1,1,30,15,465,466,Catherine Morland,F,major,F,major
Catherine Morland,Isabella Thorpe,indeed isabella you are too humble the difference of fortune can be nothing to signify,oh my sweet catherine in your generous heart i know it would signify nothing but we must not expect such disinterestedness in many as for myself i am sure i only wish our situations were reversed had i the command of millions were i mistress of the whole world your brother would be my only choice,1,2,1,1,3,7,1,1,0,1,0,1,2,1,1,1,1,2,1,1,0,1,0,1,1,13,1,1,1,6,1,1,1,1,1,1,15,56,466,467,Isabella Thorpe,F,major,F,major
Isabella Thorpe,Catherine Morland,oh my sweet catherine in your generous heart i know it would signify nothing but we must not expect such disinterestedness in many as for myself i am sure i only wish our situations were reversed had i the command of millions were i mistress of the whole world your brother would be my only choice,i am sure they will consent i am sure they will be delighted with you,2,0,1,0,7,5,1,1,1,0,1,0,1,0,1,0,2,0,1,0,1,0,1,0,13,5,1,1,6,1,1,1,1,0,1,0,56,15,467,468,Catherine Morland,F,major,F,major
Catherine Morland,Isabella Thorpe,i am sure they will consent i am sure they will be delighted with you,for my own part my wishes are so moderate that the smallest income in nature would be enough for me where people are really attached poverty itself is wealth grandeur i detest i would not settle in london for the universe a cottage in some retired village would be ecstasy there are some charming little villas about richmond,0,3,0,1,5,8,1,1,0,2,0,1,0,3,0,1,0,1,0,1,0,1,0,1,5,6,1,1,1,7,1,1,0,0,0,0,15,58,468,469,Isabella Thorpe,F,major,F,major
Isabella Thorpe,Catherine Morland,for my own part my wishes are so moderate that the smallest income in nature would be enough for me where people are really attached poverty itself is wealth grandeur i detest i would not settle in london for the universe a cottage in some retired village would be ecstasy there are some charming little villas about richmond,richmond you must settle near fullerton you must be near us,3,0,1,0,8,3,1,1,2,0,1,0,3,0,1,0,1,0,1,0,1,0,1,0,6,3,1,1,7,2,1,1,0,0,0,0,58,11,469,470,Catherine Morland,F,major,F,major
Catherine Morland,Isabella Thorpe,richmond you must settle near fullerton you must be near us,i am sure i shall be miserable if we do not if i can but be near you i shall be satisfied but this is idle talking i will not allow myself to think of such things till we have your father s answer morland says that by sending it tonight to salisbury we may have it tomorrow tomorrow i know i shall never have courage to open the letter i know it will be the death of me,0,2,0,1,3,13,1,1,0,6,0,1,0,1,0,1,0,4,0,1,0,3,0,1,3,18,1,1,2,4,1,1,0,0,0,0,11,79,470,471,Isabella Thorpe,F,major,F,major
Mrs. Thorpe,John Thorpe,dear john dear catherine dear anne and dear maria,well miss morland i am come to bid you good bye,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,9,11,473,474,Catherine Morland; Isabella Thorpe; John Thorpe; Maria Thorpe; Miss Anne,F,minor,M,intermediate
John Thorpe,Catherine Morland,well miss morland i am come to bid you good bye,shall not you be late at devizes,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,1,0,1,0,0,0,0,11,7,474,475,Catherine Morland,M,intermediate,F,major
Catherine Morland,John Thorpe,shall not you be late at devizes,a famous good thing this marrying scheme upon my soul a clever fancy of morland s and belle s what do you think of it miss morland i say it is no bad notion,0,2,0,1,2,2,1,1,0,2,0,1,0,0,0,0,0,3,0,1,1,0,1,0,1,5,1,1,1,2,1,1,0,0,0,0,7,34,475,476,John Thorpe,F,major,M,intermediate
John Thorpe,Catherine Morland,a famous good thing this marrying scheme upon my soul a clever fancy of morland s and belle s what do you think of it miss morland i say it is no bad notion,i am sure i think it a very good one,2,1,1,1,2,1,1,1,2,0,1,0,0,1,0,1,3,1,1,1,0,0,0,0,5,3,1,1,2,0,1,0,0,0,0,0,34,10,476,477,Catherine Morland,M,intermediate,F,major
Catherine Morland,John Thorpe,i am sure i think it a very good one,do you that s honest by heavens i am glad you are no enemy to matrimony however did you ever hear the old song going to one wedding brings on another i say you will come to belle s wedding i hope,1,1,1,1,1,5,1,1,0,0,0,0,1,2,1,1,1,1,1,1,0,0,0,0,3,7,1,1,0,5,0,1,0,0,0,0,10,42,477,478,John Thorpe,F,major,M,intermediate
John Thorpe,Catherine Morland,do you that s honest by heavens i am glad you are no enemy to matrimony however did you ever hear the old song going to one wedding brings on another i say you will come to belle s wedding i hope,yes i have promised your sister to be with her if possible,1,0,1,0,5,2,1,1,0,1,0,1,2,0,1,0,1,1,1,1,0,0,0,0,7,3,1,1,5,1,1,1,0,0,0,0,42,12,478,479,Catherine Morland,M,intermediate,F,major
Catherine Morland,John Thorpe,yes i have promised your sister to be with her if possible,and then you know i say then you know we may try the truth of this same old song,0,1,0,1,2,1,1,1,1,1,1,1,0,2,0,1,1,1,1,1,0,0,0,0,3,4,1,1,1,1,1,1,0,0,0,0,12,19,479,480,John Thorpe,F,major,M,intermediate
