A,B,i_text,j_text,article_i_count,article_j_count,article_i_present,article_j_present,auxverb_i_count,auxverb_j_count,auxverb_i_present,auxverb_j_present,conj_i_count,conj_j_count,conj_i_present,conj_j_present,adverb_i_count,adverb_j_count,adverb_i_present,adverb_j_present,ipron_i_count,ipron_j_count,ipron_i_present,ipron_j_present,negate_i_count,negate_j_count,negate_i_present,negate_j_present,ppron_i_count,ppron_j_count,ppron_i_present,ppron_j_present,prep_i_count,prep_j_count,prep_i_present,prep_j_present,quant_i_count,quant_j_count,quant_i_present,quant_j_present,i_tokens,j_tokens,i_merge_id,j_merge_id,i_addressees,A_gender,A_category,B_gender,B_category
William Price,Mrs. Price,to be sure i had much rather she had stayed in harbour that i might have sat a few hours with you in comfort but as there is a boat ashore i had better go off at once and there is no help for it whereabouts does the thrush lay at spithead near the canopus but no matter here s fanny in the parlour and why should we stay in the passage come mother you have hardly looked at your own dear fanny yet,poor dears how tired you must both be and now what will you have i began to think you would never come betsey and i have been watching for you this half hour and when did you get anything to eat and what would you like to have now i could not tell whether you would be for some meat or only a dish of tea after your journey or else i would have got something ready and now i am afraid campbell will be here before there is time to dress a steak and we have no butcher at hand it is very inconvenient to have no butcher in the street we were better off in our last house perhaps you would like some tea as soon as it can be got then betsey my dear run into the kitchen and see if rebecca has put the water on and tell her to bring in the tea things as soon as she can i wish we could get the bell mended but betsey is a very handy little messenger dear me what a sad fire we have got and i dare say you are both starved with cold draw your chair nearer my dear i cannot think what rebecca has been about i am sure i told her to bring some coals half an hour ago susan you should have taken care of the fire,6,11,1,1,8,33,1,1,8,19,1,1,8,17,1,1,2,8,1,1,1,3,1,1,9,35,1,1,10,15,1,1,0,2,0,1,84,237,970,971,Mrs. Price,M,minor,F,minor
Mrs. Price,Susan Price,poor dears how tired you must both be and now what will you have i began to think you would never come betsey and i have been watching for you this half hour and when did you get anything to eat and what would you like to have now i could not tell whether you would be for some meat or only a dish of tea after your journey or else i would have got something ready and now i am afraid campbell will be here before there is time to dress a steak and we have no butcher at hand it is very inconvenient to have no butcher in the street we were better off in our last house perhaps you would like some tea as soon as it can be got then betsey my dear run into the kitchen and see if rebecca has put the water on and tell her to bring in the tea things as soon as she can i wish we could get the bell mended but betsey is a very handy little messenger dear me what a sad fire we have got and i dare say you are both starved with cold draw your chair nearer my dear i cannot think what rebecca has been about i am sure i told her to bring some coals half an hour ago susan you should have taken care of the fire,i was upstairs mama moving my things you know you had but just settled that my sister fanny and i should have the other room and i could not get rebecca to give me any help,11,1,1,1,33,3,1,1,19,4,1,1,17,2,1,1,8,0,1,0,3,1,1,1,35,8,1,1,15,0,1,0,2,0,1,0,237,36,971,972,Fanny Price; Susan Price; William Price,F,minor,F,minor
Mr. Price,William Price,ha welcome back my boy glad to see you have you heard the news the thrush went out of harbour this morning sharp is the word you see by g you are just in time the doctor has been here inquiring for you he has got one of the boats and is to be off for spithead by six so you had better go with him i have been to turner s about your mess it is all in a way to be done i should not wonder if you had your orders to morrow but you cannot sail with this wind if you are to cruise to the westward and captain walsh thinks you will certainly have a cruise to the westward with the elephant by g i wish you may but old scholey was saying just now that he thought you would be sent first to the texel well well we are ready whatever happens but by g you lost a fine sight by not being here in the morning to see the thrush go out of harbour i would not have been out of the way for a thousand pounds old scholey ran in at breakfast time to say she had slipped her moorings and was coming out i jumped up and made but two steps to the platform if ever there was a perfect beauty afloat she is one and there she lays at spithead and anybody in england would take her for an eight and twenty i was upon the platform two hours this afternoon looking at her she lays close to the endymion between her and the cleopatra just to the eastward of the sheer hulk,ha that s just where i should have put her myself it s the best berth at spithead but here is my sister sir here is fanny it is so dark you do not see her,24,1,1,1,30,6,1,1,18,2,1,1,17,4,1,1,16,5,1,1,4,1,1,1,35,8,1,1,37,1,1,1,1,0,1,0,283,36,973,974,Fanny Price; Mrs. Price; Susan Price; William Price,M,minor,M,minor
William Price,Mr. Price,ha that s just where i should have put her myself it s the best berth at spithead but here is my sister sir here is fanny it is so dark you do not see her,devil take those young dogs how they are singing out ay sam s voice louder than all the rest that boy is fit for a boatswain holla you there sam stop your confounded pipe or i shall be after you,1,2,1,1,6,4,1,1,2,2,1,1,4,2,1,1,5,2,1,1,1,0,1,0,8,5,1,1,1,4,1,1,0,0,0,0,36,40,974,975,Fanny Price; Mr. Price; Mrs. Price; Susan Price,M,minor,M,minor
Mrs. Price,Fanny Price,her year i am sure i hope i shall be rid of her before she has staid a year for that will not be up till november servants are come to such a pass my dear in portsmouth that it is quite a miracle if one keeps them more than half a year i have no hope of ever being settled and if i was to part with rebecca i should only get something worse and yet i do not think i am a very difficult mistress to please and i am sure the place is easy enough for there is always a girl under her and i often do half the work myself,what have you got there my love come and shew it to me,7,0,1,0,15,1,1,1,10,1,1,1,8,1,1,1,7,1,1,1,2,0,1,0,18,4,1,1,8,1,1,1,1,0,1,0,114,13,976,977,Fanny Price; Susan Price,F,minor,F,major
Fanny Price,Mrs. Price,what have you got there my love come and shew it to me,now susan you have not the luck of such a good godmother aunt norris lives too far off to think of such little people as you now how can you be so cross you are always quarrelling about that knife i wish you would not be so quarrelsome poor little betsey how cross susan is to you but you should not have taken it out my dear when i sent you to the drawer you know i told you not to touch it because susan is so cross about it i must hide it another time betsey poor mary little thought it would be such a bone of contention when she gave it me to keep only two hours before she died poor little soul she could but just speak to be heard and she said so prettily poor little dear she was so fond of it fanny that she would have it lay by her in bed all through her illness it was the gift of her good godmother old mrs admiral maxwell only six weeks before she was taken for death poor little sweet creature well she was taken away from evil to come my own betsey,0,5,0,1,1,19,1,1,1,11,1,1,1,15,1,1,1,21,1,1,0,4,0,1,4,37,1,1,1,18,1,1,0,0,0,0,13,199,977,978,Mrs. Price; Susan Price,F,major,F,minor
Mr. Price,Henry Crawford,come girls come fan come sue take care of yourselves keep a sharp lookout,mansfield sotherton thornton lacey what a society will be comprised in those houses and at michaelmas perhaps a fourth may be added some small hunting box in the vicinity of everything so dear for as to any partnership in thornton lacey as edmund bertram once good humouredly proposed i hope i foresee two objections two fair excellent irresistible objections to that plan,1,3,1,1,0,4,0,1,0,1,0,1,0,4,0,1,0,3,0,1,0,0,0,0,0,2,0,1,1,10,1,1,0,1,0,1,14,62,981,982,Fanny Price; Henry Crawford; Susan Price,M,minor,M,major
Henry Crawford,Fanny Price,you have been here a month i think,no not quite a month it is only four weeks to morrow since i left mansfield,1,1,1,1,2,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,2,2,1,1,0,0,0,0,0,0,0,0,8,16,983,984,Fanny Price; Susan Price,M,major,F,major
Fanny Price,Henry Crawford,no not quite a month it is only four weeks to morrow since i left mansfield,you are a most accurate and honest reckoner i should call that a month,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,16,14,984,985,Henry Crawford; Susan Price,F,major,M,major
Henry Crawford,Fanny Price,you are a most accurate and honest reckoner i should call that a month,i did not arrive here till tuesday evening,2,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,14,8,985,986,Fanny Price; Susan Price,M,major,F,major
Fanny Price,Henry Crawford,i did not arrive here till tuesday evening,and it is to be a two months visit is not,0,1,0,1,1,3,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,8,11,986,987,Henry Crawford; Susan Price,F,major,M,major
Henry Crawford,Fanny Price,and it is to be a two months visit is not,yes my uncle talked of two months i suppose it will not be less,1,0,1,0,3,2,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,3,1,1,0,1,0,1,0,0,0,0,11,14,987,988,Fanny Price; Susan Price,M,major,F,major
Fanny Price,Henry Crawford,yes my uncle talked of two months i suppose it will not be less,and how are you to be conveyed back again who comes for you,0,0,0,0,2,2,1,1,0,2,0,1,1,2,1,1,1,0,1,0,1,0,1,0,3,2,1,1,1,1,1,1,0,0,0,0,14,13,988,989,Henry Crawford; Susan Price,F,major,M,major
Henry Crawford,Fanny Price,and how are you to be conveyed back again who comes for you,i do not know i have heard nothing about it yet from my aunt perhaps i may be to stay longer it may not be convenient for me to be fetched exactly at the two months end,0,1,0,1,2,7,1,1,2,1,1,1,2,4,1,1,0,3,0,1,0,2,0,1,2,7,1,1,1,3,1,1,0,1,0,1,13,37,989,990,Fanny Price; Susan Price,M,major,F,major
Fanny Price,Henry Crawford,i do not know i have heard nothing about it yet from my aunt perhaps i may be to stay longer it may not be convenient for me to be fetched exactly at the two months end,i know mansfield i know its way i know its faults towards you i know the danger of your being so far forgotten as to have your comforts give way to the imaginary convenience of any single being in the family i am aware that you may be left here week after week if sir thomas cannot settle everything for coming himself or sending your aunt s maid for you without involving the slightest alteration of the arrangements which he may have laid down for the next quarter of a year this will not do two months is an ample allowance i should think six weeks quite enough i am considering your sister s health which i think the confinement of portsmouth unfavourable to she requires constant air and exercise when you know her as well as i do i am sure you will agree that she does and that she ought never to be long banished from the free air and liberty of the country if therefore you find yourself growing unwell and any difficulties arise about your returning to mansfield without waiting for the two months to be ended that must not be regarded as of any consequence if you feel yourself at all less strong or comfortable than usual and will only let my sister know it give her only the slightest hint she and i will immediately come down and take you back to mansfield you know the ease and the pleasure with which this would be done you know all that would be felt on the occasion i am perfectly serious as you perfectly know and i hope you will not be cruelly concealing any tendency to indisposition indeed you shall not it shall not be in your power for so long only as you positively say in every letter to mary i am well and i know you cannot speak or write a falsehood so long only shall you be considered as well,1,17,1,1,7,34,1,1,1,24,1,1,4,30,1,1,3,17,1,1,2,8,1,1,7,52,1,1,3,32,1,1,1,1,1,1,37,331,990,991,Henry Crawford; Susan Price,F,major,M,major
Henry Crawford,Fanny Price,i wish you were not so tired i wish i left you in stronger health is there anything i can do for you in town i have half an idea of going into norfolk again soon i am not satisfied about maddison i am sure he still means to impose on me if possible and get a cousin of his own into a certain mill which i design for somebody else i must come to an understanding with him i must make him know that i will not be tricked on the south side of everingham any more than on the north that i will be master of my own property i was not explicit enough with him before the mischief such a man does on an estate both as to the credit of his employer and the welfare of the poor is inconceivable i have a great mind to go back into norfolk directly and put everything at once on such a footing as cannot be afterwards swerved from maddison is a clever fellow i do not wish to displace him provided he does not try to displace me but it would be simple to be duped by a man who has no right of creditor to dupe me and worse than simple to let him give me a hard hearted griping fellow for a tenant instead of an honest man to whom i have given half a promise already would it not be worse than simple shall i go do you advise it,i advise you know very well what is right,20,0,1,0,26,1,1,1,10,0,1,0,16,2,1,1,16,0,1,0,8,0,1,0,38,2,1,1,33,0,1,0,3,0,1,0,256,9,992,993,Fanny Price,M,major,F,major
Fanny Price,Henry Crawford,i advise you know very well what is right,yes when you give me your opinion i always know what is right your judgment is my rule of right,0,0,0,0,1,2,1,1,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,2,6,1,1,0,1,0,1,0,0,0,0,9,20,993,994,Henry Crawford,F,major,M,major
Henry Crawford,Fanny Price,yes when you give me your opinion i always know what is right your judgment is my rule of right,oh no do not say so we have all a better guide in ourselves if we would attend to it than any other person can be good bye i wish you a pleasant journey to morrow,0,2,0,1,2,4,1,1,1,2,1,1,1,1,1,1,0,1,0,1,0,1,0,1,6,6,1,1,1,2,1,1,0,0,0,0,20,36,994,995,Fanny Price,M,major,F,major
Fanny Price,Henry Crawford,oh no do not say so we have all a better guide in ourselves if we would attend to it than any other person can be good bye i wish you a pleasant journey to morrow,is there nothing i can do for you in town,2,0,1,0,4,2,1,1,2,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,6,2,1,1,2,2,1,1,0,1,0,1,36,10,995,996,Henry Crawford,F,major,M,major
Henry Crawford,Fanny Price,is there nothing i can do for you in town,nothing i am much obliged to you,0,0,0,0,2,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,2,1,1,2,1,1,1,1,1,1,1,10,7,996,997,Fanny Price,M,major,F,major
Fanny Price,Henry Crawford,nothing i am much obliged to you,have you no message for anybody,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,7,6,997,998,Henry Crawford,F,major,M,major
Henry Crawford,Fanny Price,have you no message for anybody,my love to your sister if you please and when you see my cousin my cousin edmund i wish you would be so good as to say that i suppose i shall soon hear from him,0,0,0,0,0,3,0,1,0,5,0,1,0,2,0,1,1,1,1,1,0,0,0,0,1,11,1,1,1,3,1,1,1,0,1,0,6,36,998,999,Fanny Price,M,major,F,major
Fanny Price,Henry Crawford,my love to your sister if you please and when you see my cousin my cousin edmund i wish you would be so good as to say that i suppose i shall soon hear from him,certainly and if he is lazy or negligent i will write his excuses myself,0,0,0,0,3,2,1,1,5,3,1,1,2,1,1,1,1,2,1,1,0,0,0,0,11,4,1,1,3,0,1,0,0,0,0,0,36,14,999,1000,Henry Crawford,F,major,M,major
Henry Crawford,Fanny Price,certainly and if he is lazy or negligent i will write his excuses myself,i never will no i certainly never will wish for a letter again what do they bring but disappointment and sorrow not till after easter how shall i bear it and my poor aunt talking of me every hour there is no good in this delay why is not it settled he is blinded and nothing will open his eyes nothing can after having had truths before him so long in vain he will marry her and be poor and miserable god grant that her influence do not make him cease to be respectable i firmly believe it it is an attachment to govern his whole life accepted or refused his heart is wedded to her for ever edmund you do not know me the families would never be connected if you did not connect them oh write write finish it at once let there be an end of this suspense fix commit condemn yourself tis nonsense all she loves nobody but herself and her brother her friends leading her astray for years she is quite as likely to have led them astray they have all perhaps been corrupting one another but if they are so much fonder of her than she is of them she is the less likely to have been hurt except by their flattery,0,4,0,1,2,30,1,1,3,18,1,1,1,18,1,1,2,29,1,1,0,8,0,1,4,41,1,1,0,15,0,1,0,3,0,1,14,218,1000,1001,Fanny Price,M,major,F,major
Mr. Price,Fanny Price,what s the name of your great cousins in town fan,rushworth sir,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,11,2,1003,1004,Fanny Price; Mrs. Price,M,minor,F,major
Fanny Price,Mr. Price,rushworth sir,and don t they live in wimpole street,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2,8,1004,1005,Mr. Price; Mrs. Price,F,major,M,minor
Mr. Price,Fanny Price,and don t they live in wimpole street,yes sir,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,8,2,1005,1006,Fanny Price; Mrs. Price,M,minor,F,major
Fanny Price,Mr. Price,yes sir,then there s the devil to pay among them that s all there much good may such fine relations do you i don t know what sir thomas may think of such matters he may be too much of the courtier and fine gentleman to like his daughter the less but by g if she belonged to me i d give her the rope s end as long as i could stand over her a little flogging for man and woman too would be the best way of preventing such things,0,5,0,1,0,7,0,1,0,5,0,1,0,7,0,1,0,6,0,1,0,0,0,0,0,11,0,1,0,8,0,1,0,0,0,0,2,91,1006,1007,Mr. Price; Mrs. Price,F,major,M,minor
Mr. Price,Fanny Price,then there s the devil to pay among them that s all there much good may such fine relations do you i don t know what sir thomas may think of such matters he may be too much of the courtier and fine gentleman to like his daughter the less but by g if she belonged to me i d give her the rope s end as long as i could stand over her a little flogging for man and woman too would be the best way of preventing such things,it is a mistake sir it must be a mistake it cannot be true it must mean some other people,5,2,1,1,7,6,1,1,5,0,1,0,7,0,1,0,6,4,1,1,0,1,0,1,11,4,1,1,8,0,1,0,0,0,0,0,91,21,1007,1008,Fanny Price; Mrs. Price,M,minor,F,major
Fanny Price,Mr. Price,it is a mistake sir it must be a mistake it cannot be true it must mean some other people,it might be all a lie but so many fine ladies were going to the devil nowadays that way that there was no answering for anybody,2,2,1,1,6,3,1,1,0,2,0,1,0,2,0,1,4,3,1,1,1,0,1,0,4,1,1,1,0,2,0,1,0,1,0,1,21,26,1008,1009,Mr. Price; Mrs. Price,F,major,M,minor
Mr. Price,Mrs. Price,it might be all a lie but so many fine ladies were going to the devil nowadays that way that there was no answering for anybody,indeed i hope it is not true it would be so very shocking if i have spoken once to rebecca about that carpet i am sure i have spoke at least a dozen times have not i betsey and it would not be ten minutes work,2,1,1,1,3,8,1,1,2,2,1,1,2,4,1,1,3,4,1,1,0,3,0,1,1,8,1,1,2,2,1,1,1,0,1,0,26,46,1009,1010,Fanny Price; Mrs. Price,M,minor,F,minor
Edmund,Fanny Price,said she i could not answer but i believe my looks spoke she felt reproved sometimes how quick to feel with a graver look and voice she then added so she began but how she went on fanny is not fit is hardly fit to be repeated to you i cannot recall all her words i would not dwell upon them if i could their substance was great anger at the folly of each she reprobated her brother s folly in being drawn on by a woman whom he had never cared for to do what must lose him the woman he adored but still more the folly of poor maria in sacrificing such a situation plunging into such difficulties under the idea of being really loved by a man who had long ago made his indifference clear guess what i must have felt to hear the woman whom no harsher name than folly given so voluntarily so freely so coolly to canvass it no reluctance no horror no feminine shall i say no modest loathings this is what the world does for where fanny shall we find a woman whom nature had so richly endowed spoilt spoilt i will tell you everything and then have done for ever she saw it only as folly and that folly stamped only by exposure the want of common discretion of caution his going down to richmond for the whole time of her being at twickenham her putting herself in the power of a servant it was the detection in short oh fanny it was the detection not the offence which she reprobated it was the imprudence which had brought things to extremity and obliged her brother to give up every dearer plan in order to fly with her,and what what could you say cruel quite cruel at such a moment to give way to gaiety to speak with lightness and to you absolute cruelty,19,1,1,1,26,1,1,1,14,2,1,1,20,1,1,1,27,0,1,0,7,0,1,0,39,2,1,1,34,4,1,1,1,0,1,0,297,27,1013,1014,Fanny Price,M,major,F,major
Fanny Price,Edmund,and what what could you say cruel quite cruel at such a moment to give way to gaiety to speak with lightness and to you absolute cruelty,nothing nothing to be understood i was like a man stunned she went on began to talk of you yes then she began to talk of you regretting as well she might the loss of such a there she spoke very rationally but she has always done justice to you said she my dearest fanny i am giving you i hope more pleasure than pain by this retrospect of what might have been but what never can be now you do not wish me to be silent if you do give me but a look a word and i have done thank god now fanny she tried to speak carelessly but she was not so careless as she wanted to appear i only said in reply that from my heart i wished her well and earnestly hoped that she might soon learn to think more justly and not owe the most valuable knowledge we could any of us acquire the knowledge of ourselves and of our duty to the lessons of affliction and immediately left the room i had gone a few steps fanny when i heard the door open behind me said she i looked back said she with a smile but it was a smile ill suited to the conversation that had passed a saucy playful smile seeming to invite in order to subdue me at least it appeared so to me i resisted it was the impulse of the moment to resist and still walked on i have since sometimes for a moment regretted that i did not go back but i know i was right and such has been the end of our acquaintance and what an acquaintance has it been how have i been deceived equally in brother and sister deceived i thank you for your patience fanny this has been the greatest relief and now we will have done we were all disposed to wonder but it seems to have been the merciful appointment of providence that the heart which knew no guile should not suffer she spoke of you with high praise and warm affection yet even here there was alloy a dash of evil for in the midst of it she could exclaim could you have believed it possible but the charm is broken my eyes are opened cruelty do you call it we differ there no hers is not a cruel nature i do not consider her as meaning to wound my feelings the evil lies yet deeper in her total ignorance unsuspiciousness of there being such feelings in a perversion of mind which made it natural to her to treat the subject as she did she was speaking only as she had been used to hear others speak as she imagined everybody else would speak hers are not faults of temper she would not voluntarily give unnecessary pain to any one and though i may deceive myself i cannot but think that for me for my feelings she would hers are faults of principle fanny of blunted delicacy and a corrupted vitiated mind perhaps it is best for me since it leaves me so little to regret not so however gladly would i submit to all the increased pain of losing her rather than have to think of her as i do i told her so,1,31,1,1,1,60,1,1,2,37,1,1,1,46,1,1,0,45,0,1,0,12,0,1,2,94,1,1,4,52,1,1,0,3,0,1,27,557,1014,1015,Edmund,F,major,M,major
Edmund,Fanny Price,nothing nothing to be understood i was like a man stunned she went on began to talk of you yes then she began to talk of you regretting as well she might the loss of such a there she spoke very rationally but she has always done justice to you said she my dearest fanny i am giving you i hope more pleasure than pain by this retrospect of what might have been but what never can be now you do not wish me to be silent if you do give me but a look a word and i have done thank god now fanny she tried to speak carelessly but she was not so careless as she wanted to appear i only said in reply that from my heart i wished her well and earnestly hoped that she might soon learn to think more justly and not owe the most valuable knowledge we could any of us acquire the knowledge of ourselves and of our duty to the lessons of affliction and immediately left the room i had gone a few steps fanny when i heard the door open behind me said she i looked back said she with a smile but it was a smile ill suited to the conversation that had passed a saucy playful smile seeming to invite in order to subdue me at least it appeared so to me i resisted it was the impulse of the moment to resist and still walked on i have since sometimes for a moment regretted that i did not go back but i know i was right and such has been the end of our acquaintance and what an acquaintance has it been how have i been deceived equally in brother and sister deceived i thank you for your patience fanny this has been the greatest relief and now we will have done we were all disposed to wonder but it seems to have been the merciful appointment of providence that the heart which knew no guile should not suffer she spoke of you with high praise and warm affection yet even here there was alloy a dash of evil for in the midst of it she could exclaim could you have believed it possible but the charm is broken my eyes are opened cruelty do you call it we differ there no hers is not a cruel nature i do not consider her as meaning to wound my feelings the evil lies yet deeper in her total ignorance unsuspiciousness of there being such feelings in a perversion of mind which made it natural to her to treat the subject as she did she was speaking only as she had been used to hear others speak as she imagined everybody else would speak hers are not faults of temper she would not voluntarily give unnecessary pain to any one and though i may deceive myself i cannot but think that for me for my feelings she would hers are faults of principle fanny of blunted delicacy and a corrupted vitiated mind perhaps it is best for me since it leaves me so little to regret not so however gladly would i submit to all the increased pain of losing her rather than have to think of her as i do i told her so,did you,31,0,1,0,60,0,1,0,37,0,1,0,46,0,1,0,45,0,1,0,12,0,1,0,94,1,1,1,52,0,1,0,3,0,1,0,557,2,1015,1016,Fanny Price,M,major,F,major
Fanny Price,Edmund,did you,yes when i left her i told her so,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,1,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,2,9,1016,1017,Edmund,F,major,M,major
Edmund,Fanny Price,yes when i left her i told her so,how long were you together,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,1,2,0,1,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,9,5,1017,1018,Fanny Price,M,major,F,major
Fanny Price,Edmund,how long were you together,five and twenty minutes well she went on to say that what remained now to be done was to bring about a marriage between them she spoke of it fanny with a steadier voice than i can said she i shall soon have done i have told you the substance of all that she said as soon as i could speak i replied that i had not supposed it possible coming in such a state of mind into that house as i had done that anything could occur to make me suffer more but that she had been inflicting deeper wounds in almost every sentence that though i had in the course of our acquaintance been often sensible of some difference in our opinions on points too of some moment it had not entered my imagination to conceive the difference could be such as she had now proved it that the manner in which she treated the dreadful crime committed by her brother and my sister with whom lay the greater seduction i pretended not to say but the manner in which she spoke of the crime itself giving it every reproach but the right considering its ill consequences only as they were to be braved or overborne by a defiance of decency and impudence in wrong and last of all and above all recommending to us a compliance a compromise an acquiescence in the continuance of the sin on the chance of a marriage which thinking as i now thought of her brother should rather be prevented than sought all this together most grievously convinced me that i had never understood her before and that as far as related to mind it had been the creature of my own imagination not miss crawford that i had been too apt to dwell on for many months past that perhaps it was best for me i had less to regret in sacrificing a friendship feelings hopes which must at any rate have been torn from me now and yet that i must and would confess that could i have restored her to what she had appeared to me before i would infinitely prefer any increase of the pain of parting for the sake of carrying with me the right of tenderness and esteem this is what i said the purport of it but as you may imagine not spoken so collectedly or methodically as i have repeated it to you she was astonished exceedingly astonished more than astonished i saw her change countenance she turned extremely red i imagined i saw a mixture of many feelings a great though short struggle half a wish of yielding to truths half a sense of shame but habit habit carried it she would have laughed if she could it was a sort of laugh as she answered,0,31,0,1,1,45,1,1,1,42,1,1,2,31,1,1,0,38,0,1,0,6,0,1,1,70,1,1,0,54,0,1,0,1,0,1,5,473,1018,1019,Edmund,F,major,M,major
Mrs. Allen,Catherine Morland,i wish you could dance my dear i wish you could get a partner it would have been very shocking to have it torn would not it it is such a delicate muslin for my part i have not seen anything i like so well in the whole room i assure you,how uncomfortable it is not to have a single acquaintance here,3,1,1,1,8,1,1,1,0,1,0,1,3,1,1,1,5,1,1,1,2,1,1,1,14,1,1,1,2,0,1,0,1,0,1,0,52,11,1,2,Catherine Morland,F,intermediate,F,major
Catherine Morland,Mrs. Allen,how uncomfortable it is not to have a single acquaintance here,yes my dear it is very uncomfortable indeed,1,0,1,0,1,1,1,1,1,0,1,0,1,2,1,1,1,1,1,1,1,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,11,8,2,3,Mrs. Allen,F,major,F,intermediate
Mrs. Allen,Catherine Morland,yes my dear it is very uncomfortable indeed,what shall we do the gentlemen and ladies at this table look as if they wondered why we came here we seem forcing ourselves into their party,0,1,0,1,1,2,1,1,0,4,0,1,2,1,1,1,1,1,1,1,0,0,0,0,2,6,1,1,0,2,0,1,0,0,0,0,8,27,3,4,Catherine Morland,F,intermediate,F,major
Catherine Morland,Mrs. Allen,what shall we do the gentlemen and ladies at this table look as if they wondered why we came here we seem forcing ourselves into their party,aye so we do that is very disagreeable i wish we had a large acquaintance here,1,1,1,1,2,2,1,1,4,0,1,0,1,3,1,1,1,1,1,1,0,0,0,0,6,3,1,1,2,0,1,0,0,0,0,0,27,16,4,5,Mrs. Allen,F,major,F,intermediate
Mrs. Allen,Catherine Morland,aye so we do that is very disagreeable i wish we had a large acquaintance here,i wish we had any it would be somebody to go to,1,0,1,0,2,2,1,1,0,0,0,0,3,0,1,0,1,2,1,1,0,0,0,0,3,3,1,1,0,1,0,1,0,1,0,1,16,12,5,6,Catherine Morland,F,intermediate,F,major
Catherine Morland,Mrs. Allen,i wish we had any it would be somebody to go to,very true my dear and if we knew anybody we would join them directly the skinners were here last year i wish they were here now,0,1,0,1,2,3,1,1,0,2,0,1,0,5,0,1,2,1,1,1,0,0,0,0,3,6,1,1,1,0,1,0,1,1,1,1,12,26,6,7,Mrs. Allen,F,major,F,intermediate
Mrs. Allen,Catherine Morland,very true my dear and if we knew anybody we would join them directly the skinners were here last year i wish they were here now,had not we better go away as it is here are no tea things for us you see,1,0,1,0,3,3,1,1,2,1,1,1,5,3,1,1,1,1,1,1,0,1,0,1,6,4,1,1,0,1,0,1,1,0,1,0,26,18,7,8,Catherine Morland,F,intermediate,F,major
Catherine Morland,Mrs. Allen,had not we better go away as it is here are no tea things for us you see,no more there are indeed how very provoking but i think we had better sit still for one gets so tumbled in such a crowd how is my head my dear somebody gave me a push that has hurt it i am afraid,0,2,0,1,3,4,1,1,1,3,1,1,3,7,1,1,1,3,1,1,1,1,1,1,4,7,1,1,1,2,1,1,0,1,0,1,18,43,8,9,Mrs. Allen,F,major,F,intermediate
Mrs. Allen,Catherine Morland,no more there are indeed how very provoking but i think we had better sit still for one gets so tumbled in such a crowd how is my head my dear somebody gave me a push that has hurt it i am afraid,no indeed it looks very nice but dear mrs allen are you sure there is nobody you know in all this multitude of people i think you must know somebody,2,0,1,0,4,2,1,1,3,1,1,1,7,2,1,1,3,4,1,1,1,0,1,0,7,5,1,1,2,2,1,1,1,2,1,1,43,30,9,10,Catherine Morland,F,intermediate,F,major
Catherine Morland,Mrs. Allen,no indeed it looks very nice but dear mrs allen are you sure there is nobody you know in all this multitude of people i think you must know somebody,i don t upon my word i wish i did i wish i had a large acquaintance here with all my heart and then i should get you a partner i should be so glad to have you dance there goes a strange looking woman what an odd gown she has got on how old fashioned it is look at the back,0,5,0,1,2,6,1,1,1,3,1,1,2,3,1,1,4,2,1,1,0,0,0,0,5,13,1,1,2,3,1,1,2,0,1,0,30,62,10,11,Mrs. Allen,F,major,F,intermediate
Mr. Allen,Catherine Morland,well miss morland i hope you have had an agreeable ball,very agreeable indeed,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,11,3,12,13,Catherine Morland; Mrs. Allen,M,minor,F,major
