A,B,i_text,j_text,article_i_count,article_j_count,article_i_present,article_j_present,auxverb_i_count,auxverb_j_count,auxverb_i_present,auxverb_j_present,conj_i_count,conj_j_count,conj_i_present,conj_j_present,adverb_i_count,adverb_j_count,adverb_i_present,adverb_j_present,ipron_i_count,ipron_j_count,ipron_i_present,ipron_j_present,negate_i_count,negate_j_count,negate_i_present,negate_j_present,ppron_i_count,ppron_j_count,ppron_i_present,ppron_j_present,prep_i_count,prep_j_count,prep_i_present,prep_j_present,quant_i_count,quant_j_count,quant_i_present,quant_j_present,i_tokens,j_tokens,i_merge_id,j_merge_id,i_addressees,A_gender,A_category,B_gender,B_category
Lucy Steele,Marianne,indeed you are very much mistaken lady middleton i am only waiting to know whether you can make your party without me or i should have been at my filigree already i would not disappoint the little angel for all the world and if you want me at the card table now i am resolved to finish the basket after supper,your ladyship will have the goodness to excuse me you know i detest cards i shall go to the piano forte i have not touched it since it was tuned,4,2,1,1,8,4,1,1,4,1,1,1,6,0,1,0,0,2,0,1,1,1,1,1,11,8,1,1,5,1,1,1,0,0,0,0,61,30,436,438,Anne Steele; Elinor; Lady Middleton; Marianne; Mrs. Jennings,F,intermediate,F,major
Lady Middleton,Elinor,you are very good i hope it won t hurt your eyes will you ring the bell for some working candles my poor little girl would be sadly disappointed i know if the basket was not finished tomorrow for though i told her it certainly would not i am sure she depends upon having it done,marianne can never keep long from that instrument you know ma am and i do not much wonder at it for it is the very best toned piano forte i ever heard,2,1,1,1,7,3,1,1,3,1,1,1,3,5,1,1,5,3,1,1,2,2,1,1,13,5,1,1,2,3,1,1,0,0,0,0,56,32,437,439,Anne Steele; Elinor; Lucy Steele; Marianne; Mrs. Jennings,F,minor,F,major
Marianne,Elinor,your ladyship will have the goodness to excuse me you know i detest cards i shall go to the piano forte i have not touched it since it was tuned,perhaps if i should happen to cut out i may be of some use to miss lucy steele in rolling her papers for her and there is so much still to be done to the basket that it must be impossible i think for her labour singly to finish it this evening i should like the work exceedingly if she would allow me a share in it,2,3,1,1,4,8,1,1,1,3,1,1,0,6,0,1,2,9,1,1,1,0,1,0,8,12,1,1,1,7,1,1,0,0,0,0,30,67,438,440,Anne Steele; Elinor; Lady Middleton; Lucy Steele; Mrs. Jennings,F,major,F,major
Elinor,Lucy Steele,marianne can never keep long from that instrument you know ma am and i do not much wonder at it for it is the very best toned piano forte i ever heard,indeed i shall be very much obliged to you for your help for i find there is more to be done to it than i thought there was and it would be a shocking thing to disappoint dear annamaria after all,1,1,1,1,3,5,1,1,1,2,1,1,5,5,1,1,3,2,1,1,2,0,1,0,5,7,1,1,3,4,1,1,0,0,0,0,32,41,439,441,Anne Steele; Lady Middleton; Lucy Steele; Marianne; Mrs. Jennings,F,major,F,intermediate
Elinor,Anne Steele,perhaps if i should happen to cut out i may be of some use to miss lucy steele in rolling her papers for her and there is so much still to be done to the basket that it must be impossible i think for her labour singly to finish it this evening i should like the work exceedingly if she would allow me a share in it,oh that would be terrible indeed dear little soul how i do love her,3,0,1,0,8,3,1,1,3,1,1,1,6,1,1,1,9,2,1,1,0,0,0,0,12,2,1,1,7,0,1,0,0,0,0,0,67,14,440,442,Anne Steele; Lady Middleton; Lucy Steele; Mrs. Jennings,F,major,F,intermediate
Lucy Steele,Lady Middleton,indeed i shall be very much obliged to you for your help for i find there is more to be done to it than i thought there was and it would be a shocking thing to disappoint dear annamaria after all,you are very kind and as you really like the work perhaps you will be as well pleased not to cut in till another rubber or will you take your chance now,1,1,1,1,5,4,1,1,2,4,1,1,5,6,1,1,2,0,1,0,0,1,0,1,7,5,1,1,4,1,1,1,0,0,0,0,41,32,441,443,Anne Steele; Elinor; Lady Middleton; Mrs. Jennings,F,intermediate,F,minor
Anne Steele,Elinor,oh that would be terrible indeed dear little soul how i do love her,i should be undeserving of the confidence you have honoured me with if i felt no desire for its continuance or no farther curiosity on its subject i will not apologize therefore for bringing it forward again,0,1,0,1,3,4,1,1,1,2,1,1,1,3,1,1,2,3,1,1,0,2,0,1,2,8,1,1,0,5,0,1,0,0,0,0,14,37,442,444,Elinor; Lady Middleton; Lucy Steele; Mrs. Jennings,F,intermediate,F,major
Lady Middleton,Lucy Steele,you are very kind and as you really like the work perhaps you will be as well pleased not to cut in till another rubber or will you take your chance now,thank you for breaking the ice you have set my heart at ease by it for i was somehow or other afraid i had offended you by what i told you that monday,1,1,1,1,4,3,1,1,4,2,1,1,6,1,1,1,0,1,0,1,1,0,1,0,5,9,1,1,1,5,1,1,0,0,0,0,32,33,443,445,Anne Steele; Elinor; Lucy Steele; Mrs. Jennings,F,minor,F,intermediate
Lucy Steele,Elinor,edward s love for me has been pretty well put to the test by our long very long absence since we were first engaged and it has stood the trial so well that i should be unpardonable to doubt it now i can safely say that he has never gave me one moment s alarm on that account from the first i am rather of a jealous temper too by nature and from our different situations in life from his being so much more in the world than me and our continual separation i was enough inclined for suspicion to have found out the truth in an instant if there had been the slightest alteration in his behaviour to me when we met or any lowness of spirits that i could not account for or if he had talked more of one lady than another or seemed in any respect less happy at longstaple than he used to be i do not mean to say that i am particularly observant or quick sighted in general but in such a case i am sure i could not be deceived,but what are your views or have you none but that of waiting for mrs ferrars s death which is a melancholy and shocking extremity is her son determined to submit to this and to all the tediousness of the many years of suspense in which it may involve you rather than run the risk of her displeasure for a while by owning the truth,9,6,1,1,22,4,1,1,16,5,1,1,16,1,1,1,9,5,1,1,4,0,1,0,25,6,1,1,25,11,1,1,0,0,0,0,188,65,451,453,Elinor,F,intermediate,F,major
Anne Steele,Mrs. Jennings,a great coxcomb oh they are talking of their favourite beaux i dare say,i can answer for it that miss dashwood s is not for he is one of the modestest prettiest behaved young men i ever saw but as for lucy she is such a sly little creature there is no finding out who she likes,1,2,1,1,2,4,1,1,0,2,0,1,0,2,0,1,0,5,0,1,0,1,0,1,3,6,1,1,1,5,1,1,0,0,0,0,14,44,457,459,Elinor; Lady Middleton; Lucy Steele; Marianne; Mrs. Jennings,F,intermediate,F,intermediate
Lucy Steele,Anne Steele,no sister you are mistaken there our favourite beaux are not great coxcombs,oh i dare say lucy s beau is quite as modest and pretty behaved as miss dashwood s,0,0,0,0,2,1,1,1,0,2,0,1,1,3,1,1,0,0,0,0,1,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,13,18,458,460,Anne Steele; Elinor; Lady Middleton; Marianne; Mrs. Jennings,F,intermediate,F,intermediate
Mrs. Jennings,Lucy Steele,i can answer for it that miss dashwood s is not for he is one of the modestest prettiest behaved young men i ever saw but as for lucy she is such a sly little creature there is no finding out who she likes,i will honestly tell you of one scheme which has lately come into my head for bringing matters to bear indeed i am bound to let you into the secret for you are a party concerned i dare say you have seen enough of edward to know that he would prefer the church to every other profession now my plan is that he should take orders as soon as he can and then through your interest which i am sure you would be kind enough to use out of friendship for him and i hope out of some regard to me your brother might be persuaded to give him norland living which i understand is a very good one and the present incumbent not likely to live a great while that would be enough for us to marry upon and we might trust to time and chance for the rest,2,7,1,1,4,18,1,1,2,10,1,1,2,9,1,1,5,6,1,1,1,1,1,1,6,23,1,1,5,16,1,1,0,0,0,0,44,150,459,461,Anne Steele; Elinor; Lady Middleton; Lucy Steele; Marianne,F,intermediate,F,intermediate
Anne Steele,Elinor,oh i dare say lucy s beau is quite as modest and pretty behaved as miss dashwood s,i should always be happy to show any mark of my esteem and friendship for mr ferrars but do you not perceive that my interest on such an occasion would be perfectly unnecessary he is brother to mrs john dashwood that must be recommendation enough to her husband,0,1,0,1,1,8,1,1,2,3,1,1,3,3,1,1,0,3,0,1,0,1,0,1,1,6,1,1,0,5,0,1,0,0,0,0,18,48,460,462,Elinor; Lady Middleton; Lucy Steele; Marianne; Mrs. Jennings,F,intermediate,F,major
John Middleton,Marianne,i have a notion that miss marianne would not object to such a scheme if her elder sister would come into it it is very hard indeed that she should not have a little pleasure because miss dashwood does not wish it so i would advise you two to set off for town when you are tired of barton without saying a word to miss dashwood about it,i thank you ma am sincerely thank you your invitation has insured my gratitude for ever and it would give me such happiness yes almost the greatest happiness i am capable of to be able to accept it but my mother my dearest kindest mother i feel the justice of what elinor has urged and if she were to be made less happy less comfortable by our absence oh no nothing should tempt me to leave her it should not must not be a struggle,4,3,1,1,7,12,1,1,6,4,1,1,2,5,1,1,6,6,1,1,3,2,1,1,10,17,1,1,7,4,1,1,0,1,0,1,68,85,475,477,Elinor; Marianne; Mrs. Jennings,M,intermediate,F,major
Marianne,Elinor,i thank you ma am sincerely thank you your invitation has insured my gratitude for ever and it would give me such happiness yes almost the greatest happiness i am capable of to be able to accept it but my mother my dearest kindest mother i feel the justice of what elinor has urged and if she were to be made less happy less comfortable by our absence oh no nothing should tempt me to leave her it should not must not be a struggle,though with your usual anxiety for our happiness you have been obviating every impediment to the present scheme which occurred to you there is still one objection which in my opinion cannot be so easily removed,3,1,1,1,12,4,1,1,4,1,1,1,5,3,1,1,6,0,1,0,2,1,1,1,17,5,1,1,4,5,1,1,1,0,1,0,85,37,477,479,Elinor; John Middleton; Mrs. Jennings,F,major,F,major
Elinor,Marianne,my objection is this though i think very well of mrs jennings s heart she is not a woman whose society can afford us pleasure or whose protection will give us consequence,if elinor is frightened away by her dislike of mrs jennings at least it need not prevent my accepting her invitation i have no such scruples and i am sure i could put up with every unpleasantness of that kind with very little effort,1,0,1,0,4,4,1,1,2,2,1,1,2,2,1,1,2,4,1,1,1,1,1,1,5,7,1,1,1,7,1,1,0,0,0,0,32,44,481,483,Marianne; Mrs. Dashwood,F,major,F,major
Marianne,Elinor,if elinor is frightened away by her dislike of mrs jennings at least it need not prevent my accepting her invitation i have no such scruples and i am sure i could put up with every unpleasantness of that kind with very little effort,i like edward ferrars very much and shall always be glad to see him but as to the rest of the family it is a matter of perfect indifference to me whether i am ever known to them or not,0,3,0,1,4,4,1,1,2,4,1,1,2,4,1,1,4,2,1,1,1,1,1,1,7,6,1,1,7,6,1,1,0,0,0,0,44,40,483,485,Elinor; Mrs. Dashwood,F,major,F,major
Mrs. Dashwood,Elinor,i will have you both go these objections are nonsensical you will have much pleasure in being in london and especially in being together and if elinor would ever condescend to anticipate enjoyment she would foresee it there from a variety of sources she would perhaps expect some from improving her acquaintance with her sister in law s family,i am writing home marianne had not you better defer your letter for a day or two,1,1,1,1,8,2,1,1,3,1,1,1,5,1,1,1,6,0,1,0,0,1,0,1,8,3,1,1,8,1,1,1,0,0,0,0,59,17,484,486,Elinor; Marianne,F,intermediate,F,major
Elinor,Marianne,i like edward ferrars very much and shall always be glad to see him but as to the rest of the family it is a matter of perfect indifference to me whether i am ever known to them or not,i am not going to write to my mother oh elinor it is willoughby indeed it is,3,0,1,0,4,3,1,1,4,0,1,0,4,1,1,1,2,2,1,1,1,1,1,1,6,4,1,1,6,1,1,1,0,0,0,0,40,17,485,487,Marianne; Mrs. Dashwood,F,major,F,major
Charlotte,Elinor,mr palmer will be so happy to see you what do you think he said when he heard of your coming with mama i forget what it was now but it was something so droll,how odd indeed if she had not known him to be in town she would not have written to him as she did she would have written to combe magna and if he is in town how odd that he should neither come nor write oh my dear mother you must be wrong in permitting an engagement between a daughter so young a man so little known to be carried on in so doubtful so mysterious a manner i long to inquire and how will my interference be borne,0,4,0,1,5,13,1,1,2,11,1,1,3,7,1,1,5,8,1,1,0,2,0,1,8,12,1,1,2,7,1,1,1,0,1,0,35,89,494,496,Elinor; Marianne,F,intermediate,F,major
Mrs. Jennings,Elinor,if this open weather holds much longer sir john will not like leaving barton next week tis a sad thing for sportsmen to lose a day s pleasure poor souls i always pity them when they do they seem to take it so much to heart,at any rate i dare say we shall have sir john and lady middleton in town by the end of next week,2,1,1,1,2,2,1,1,3,1,1,1,4,0,1,0,2,0,1,0,1,0,1,0,5,2,1,1,1,4,1,1,0,0,0,0,46,22,497,499,Elinor; Marianne,F,intermediate,F,major
Marianne,Mrs. Jennings,that is true i had not thought of that this weather will keep many sportsmen in the country it is charming weather for them indeed how much they must enjoy it but it cannot be expected to last long at this time of the year and after such a series of rain we shall certainly have very little more of it frosts will soon set in and in all probability with severity in another day or two perhaps this extreme mildness can hardly last longer nay perhaps it may freeze tonight,ay my dear i ll warrant you we do mary always has her own way,3,0,1,0,11,1,1,1,5,0,1,0,9,1,1,1,10,1,1,1,2,0,1,0,9,5,1,1,12,0,1,0,0,0,0,0,92,15,498,500,Elinor; Mrs. Jennings,F,major,F,intermediate
Mrs. Jennings,Marianne,ay my dear i ll warrant you we do mary always has her own way,don t you find it colder than it was in the morning elinor there seems to me a very decided difference i can hardly keep my hands warm even in my muff it was not so yesterday i think the clouds seem parting too the sun will be out in a moment and we shall have a clear afternoon good god he has been here while we were out,0,6,0,1,1,10,1,1,0,3,0,1,1,8,1,1,1,4,1,1,0,1,0,1,5,12,1,1,0,4,0,1,0,0,0,0,15,69,500,502,Elinor; Marianne,F,intermediate,F,major
Footman,Elinor,no ma am for my mistress,you are expecting a letter then,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,6,6,505,507,Elinor; Marianne,M,minor,F,major
Marianne,Elinor,nor i our situations then are alike we have neither of us any thing to tell you because you do not communicate and i because i conceal nothing,did you,0,0,0,0,3,0,1,0,4,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,8,1,1,1,1,0,1,0,1,0,1,0,28,2,512,514,Elinor,F,major,F,major
Elinor,Marianne,i do not know,invited,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,516,518,Marianne; Mr. Palmer,F,major,F,major
Mrs. Jennings,Elinor,so my daughter middleton told me for it seems sir john met him somewhere in the street this morning,it cannot be generally known for her own family do not know it,1,0,1,0,0,3,0,1,0,0,0,0,2,1,1,1,3,3,1,1,0,2,0,1,4,3,1,1,2,1,1,1,0,0,0,0,19,14,519,521,Elinor; Marianne,F,intermediate,F,major
Colonel Brandon,Elinor,by many by some of whom you know nothing by others with whom you are most intimate mrs jennings mrs palmer and the middletons but still i might not have believed it for where the mind is perhaps rather unwilling to be convinced it will always find something to support its doubts if i had not when the servant let me in today accidentally seen a letter in his hand directed to mr willoughby in your sister s writing i came to inquire but i was convinced before i could ask the question is every thing finally settled is it impossible to but i have no right and i could have no chance of succeeding excuse me miss dashwood i believe i have been wrong in saying so much but i hardly know what to do and on your prudence i have the strongest dependence tell me that it is all absolutely resolved on that any attempt that in short concealment if concealment be possible is all that remains to your sister i wish all imaginable happiness to willoughby that he may endeavour to deserve her,pray pray be composed and do not betray what you feel to every body present perhaps he has not observed you yet,6,0,1,0,16,3,1,1,16,1,1,1,11,2,1,1,11,1,1,1,2,2,1,1,28,3,1,1,16,1,1,1,2,0,1,0,186,22,524,526,Elinor,M,intermediate,F,major
Mr. Willoughby,Elinor,yes i had the pleasure of receiving the information of your arrival in town which you were so good as to send me,how can that be done no my dearest marianne you must wait this is not the place for explanations wait only till tomorrow marianne may i ask,2,1,1,1,1,5,1,1,1,2,1,1,1,1,1,1,0,2,0,1,0,1,0,1,4,3,1,1,3,1,1,1,0,0,0,0,23,27,530,532,Elinor; Marianne,M,intermediate,F,major
Marianne,Elinor,no elinor ask nothing you will soon know all,and have you really ma am talked yourself into a persuasion of my sister s being engaged to mr willoughby i thought it had been only a joke but so serious a question seems to imply more and i must beg therefore that you will not deceive yourself any longer i do assure you that nothing would surprise me more than to hear of their being going to be married,0,3,0,1,1,10,1,1,0,6,0,1,1,7,1,1,1,2,1,1,0,1,0,1,1,12,1,1,0,4,0,1,1,1,1,1,9,70,533,535,Elinor,F,major,F,major
Mrs. Jennings,Elinor,how do you do my dear how is she miss dashwood poor thing she looks very bad no wonder ay it is but too true he is to be married very soon a good for nothing fellow i have no patience with him mrs taylor told me of it half an hour ago and she was told it by a particular friend of miss grey herself else i am sure i should not have believed it and i was almost ready to sink as it was said i and so i shall always say my dear you may depend on it i have no notion of men s going on in this way and if ever i meet him again i will give him such a dressing as he has not had this many a day but there is one comfort my dear miss marianne he is not the only young man in the world worth having and with your pretty face you will never want admirers well poor thing i won t disturb her any longer for she had better have her cry out at once and have done with the parrys and sandersons luckily are coming tonight you know and that will amuse her,the lady then miss grey i think you called her is very rich,8,1,1,1,22,1,1,1,16,0,1,0,18,2,1,1,24,1,1,1,4,0,1,0,39,3,1,1,14,0,1,0,1,0,1,0,206,13,571,573,Elinor; Marianne,F,intermediate,F,major
Marianne,Elinor,no no no it cannot be she cannot feel her kindness is not sympathy her good nature is not tenderness all that she wants is gossip and she only likes me now because i supply it,who can this be so early too i thought we had been safe,0,0,0,0,6,4,1,1,2,0,1,0,2,3,1,1,8,1,1,1,4,0,1,0,9,2,1,1,0,0,0,0,0,0,0,0,38,13,602,604,Elinor,F,major,F,major
Mrs. Jennings,Marianne,now my dear i bring you something that i am sure will do you good,it is colonel brandon we are never safe from him,0,0,0,0,2,2,1,1,0,0,0,0,1,1,1,1,2,2,1,1,0,1,0,1,5,3,1,1,0,1,0,1,1,0,1,0,15,10,603,605,Elinor; Marianne,F,intermediate,F,major
Marianne,Elinor,i will not trust to that a man who has nothing to do with his own time has no conscience in his intrusion on that of others,i understand you you have something to tell me of mr willoughby that will open his character farther your telling it will be the greatest act of friendship that can be shown marianne my gratitude will be insured immediately by any information tending to that end and hers must be gained by it in time pray pray let me hear it,1,1,1,1,1,9,1,1,0,1,0,1,0,2,0,1,5,9,1,1,1,0,1,0,3,12,1,1,5,6,1,1,1,1,1,1,27,61,607,609,Elinor,F,major,F,major
Lucy Steele,Anne Steele,i should have been quite disappointed if i had not found you here still but i always thought i should i was almost sure you would not leave london yet awhile though you told me you know at barton that you should not stay above a month but i thought at the time that you would most likely change your mind when it came to the point it would have been such a great pity to have went away before your brother and sister came and now to be sure you will be in no hurry to be gone i am amazingly glad you did not keep to your word,not in the stage i assure you we came post all the way and had a very smart beau to attend us dr davies was coming to town and so we thought we d join him in a post chaise and he behaved very genteelly and paid ten or twelve shillings more than we did,4,4,1,1,19,1,1,1,9,6,1,1,11,4,1,1,4,2,1,1,4,1,1,1,21,9,1,1,6,3,1,1,0,0,0,0,110,55,624,626,Anne Steele; Elinor; Mrs. Jennings,F,intermediate,F,intermediate
Mrs. Jennings,Lucy Steele,aye aye that is very pretty talking but it won t do the doctor is the man i see,i suppose you will go and stay with your brother and sister miss dashwood when they come to town,2,0,1,0,3,1,1,1,1,3,1,1,2,0,1,0,2,0,1,0,0,0,0,0,2,4,1,1,0,2,0,1,0,0,0,0,19,19,629,631,Anne Steele; Elinor; Lucy Steele,F,intermediate,F,intermediate
Anne Steele,Elinor,no indeed and i beg you will contradict it if you ever hear it talked of,no i do not think we shall,0,0,0,0,1,2,1,1,2,0,1,0,2,0,1,0,2,0,1,0,1,1,1,1,5,2,1,1,1,0,1,0,0,0,0,0,16,7,630,632,Elinor; Lucy Steele; Mrs. Jennings,F,intermediate,F,major
Elinor,Mrs. Jennings,no i do not think we shall,long a time indeed why their visit is but just begun,0,1,0,1,2,1,1,1,0,2,0,1,0,3,0,1,0,0,0,0,1,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,7,11,632,634,Anne Steele; Lucy Steele; Mrs. Jennings,F,major,F,intermediate
Lucy Steele,Anne Steele,oh yes i dare say you will what a charming thing it is that mrs dashwood can spare you both for so long a time together,i am sorry we cannot see your sister miss dashwood i am sorry she is not well,2,0,1,0,3,4,1,1,1,0,1,0,3,1,1,1,1,1,1,1,0,2,0,1,4,5,1,1,1,0,1,0,0,0,0,0,26,18,633,635,Anne Steele; Elinor; Mrs. Jennings,F,intermediate,F,intermediate
Mrs. Jennings,Elinor,long a time indeed why their visit is but just begun,you are very good my sister will be equally sorry to miss the pleasure of seeing you but she has been very much plagued lately with nervous head aches which make her unfit for company or conversation,1,1,1,1,1,5,1,1,2,2,1,1,3,5,1,1,0,2,0,1,0,0,0,0,1,5,1,1,0,3,0,1,0,0,0,0,11,37,634,636,Anne Steele; Elinor; Lucy Steele,F,intermediate,F,major
Anne Steele,Elinor,oh dear that is a great pity but such old friends as lucy and me i think she might see us and i am sure we would not speak a word oh if that s all we can just as well go and see her,excellent indeed their attention to our comfort their friendliness in every particular is more than i can express,2,0,1,0,5,2,1,1,5,1,1,1,3,1,1,1,4,0,1,0,1,0,1,0,8,4,1,1,1,2,1,1,0,0,0,0,45,18,637,639,Elinor; Lucy Steele; Mrs. Jennings,F,intermediate,F,major
John Dashwood,Fanny,these are done by my eldest sister and you as a man of taste will i dare say be pleased with them i do not know whether you have ever happened to see any of her performances before but she is in general reckoned to draw extremely well,they are very pretty ma am an t they do you not think they are something in miss morton s style of painting ma am she does paint most delightfully how beautifully her last landscape is done,1,1,1,1,6,6,1,1,3,1,1,1,4,5,1,1,3,3,1,1,1,1,1,1,8,6,1,1,6,2,1,1,0,1,0,1,48,37,668,670,Anne Steele; Colonel Brandon; Elinor; Fanny; John Middleton; Lady Middleton; Lucy Steele; Marianne; Mrs. Jennings,M,intermediate,F,minor
Fanny,Marianne,they are very pretty ma am an t they do you not think they are something in miss morton s style of painting ma am she does paint most delightfully how beautifully her last landscape is done,this is admiration of a very particular kind what is miss morton to us who knows or who cares for her it is elinor of whom we think and speak,1,1,1,1,6,3,1,1,1,2,1,1,5,1,1,1,3,3,1,1,1,0,1,0,6,4,1,1,2,4,1,1,1,0,1,0,37,30,670,672,Anne Steele; Colonel Brandon; Elinor; John Dashwood; John Middleton; Lady Middleton; Lucy Steele; Marianne; Mrs. Ferrars; Mrs. Jennings,F,minor,F,major
Mrs. Ferrars,Mrs. Jennings,miss morton is lord morton s daughter,ah poor dear,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,673,675,Anne Steele; Colonel Brandon; Elinor; Fanny; John Dashwood; John Middleton; Lady Middleton; Lucy Steele; Marianne; Mrs. Jennings,F,minor,F,intermediate
Mrs. Jennings,Lucy Steele,ah poor dear,my dear friend i come to talk to you of my happiness could anything be so flattering as mrs ferrars s way of treating me yesterday so exceeding affable as she was you know how i dreaded the thoughts of seeing her but the very moment i was introduced there was such an affability in her behaviour as really should seem to say she had quite took a fancy to me now was not it so you saw it all and was not you quite struck with it,0,4,0,1,0,8,0,1,0,4,0,1,0,9,0,1,0,8,0,1,0,2,0,1,0,18,0,1,0,8,0,1,0,1,0,1,3,88,675,677,Anne Steele; Colonel Brandon; Elinor; Fanny; John Dashwood; John Middleton; Lady Middleton; Lucy Steele; Marianne; Mrs. Ferrars,F,intermediate,F,intermediate
Edward Ferrars,Lucy Steele,i was engaged elsewhere,perhaps miss marianne you think young men never stand upon engagements if they have no mind to keep them little as well as great,0,0,0,0,1,0,1,0,0,2,0,1,1,4,1,1,0,0,0,0,0,1,0,1,1,3,1,1,0,1,0,1,0,0,0,0,4,24,687,689,Elinor; Lucy Steele; Marianne,M,intermediate,F,intermediate
Lucy Steele,Marianne,perhaps miss marianne you think young men never stand upon engagements if they have no mind to keep them little as well as great,what can bring her here so often could not she see that we wanted her gone how teazing to edward,0,0,0,0,0,2,0,1,2,2,1,1,4,3,1,1,0,3,0,1,1,1,1,1,3,4,1,1,1,1,1,1,0,0,0,0,24,20,689,691,Edward Ferrars; Elinor; Marianne,F,intermediate,F,major
Marianne,Elinor,not so indeed for seriously speaking i am very sure that conscience only kept edward from harley street and i really believe he has the most delicate conscience in the world the most scrupulous in performing every engagement however minute and however it may make against his interest or pleasure he is the most fearful of giving pain of wounding expectation and the most incapable of being selfish of any body i ever saw edward it is so and i will say it what are you never to hear yourself praised then you must be no friend of mine for those who will accept of my love and esteem must submit to my open commendation going so soon my dear edward this must not be,why so we were all his friends and lucy has been the longest known to him of any it is but natural that he should like to see her as well as ourselves,5,1,1,1,13,5,1,1,7,4,1,1,18,4,1,1,8,5,1,1,3,0,1,0,16,7,1,1,13,3,1,1,0,0,0,0,125,33,690,692,Edward Ferrars; Elinor; Lucy Steele,F,major,F,major
Mrs. Jennings,Elinor,that is exactly what i said my dear says i so then it all came out and the long and the short of the matter by all i can learn seems to be this mr edward ferrars the very young man i used to joke with you about but however as it turns out i am monstrous glad there was never any thing in it mr edward ferrars it seems has been engaged above this twelvemonth to my cousin lucy there s for you my dear and not a creature knowing a syllable of the matter except nancy could you have believed such a thing possible there is no great wonder in their liking one another but that matters should be brought so forward between them and nobody suspect it that is strange i never happened to see them together or i am sure i should have found it out directly well and so this was kept a great secret for fear of mrs ferrars and neither she nor your brother or sister suspected a word of the matter till this very morning poor nancy who you know is a well meaning creature but no conjurer popt it all out thinks she to herself and so away she went to your sister who was sitting all alone at her carpet work little suspecting what was to come for she had just been saying to your brother only five minutes before that she thought to make a match between edward and some lord s daughter or other i forget who so you may think what a blow it was to all her vanity and pride she fell into violent hysterics immediately with such screams as reached your brother s ears as he was sitting in his own dressing room down stairs thinking about writing a letter to his steward in the country so up he flew directly and a terrible scene took place for lucy was come to them by that time little dreaming what was going on poor soul i pity her and i must say i think she was used very hardly for your sister scolded like any fury and soon drove her into a fainting fit nancy she fell upon her knees and cried bitterly and your brother he walked about the room and said he did not know what to do mrs dashwood declared they should not stay a minute longer in the house and your brother was forced to go down upon his knees too to persuade her to let them stay till they had packed up their clothes then she fell into hysterics again and he was so frightened that he would send for mr donavan and mr donavan found the house in all this uproar the carriage was at the door ready to take my poor cousins away and they were just stepping in as he came off poor lucy in such a condition he says she could hardly walk and nancy she was almost as bad i declare i have no patience with your sister and i hope with all my heart it will be a match in spite of her lord what a taking poor mr edward will be in when he hears of it to have his love used so scornfully for they say he is monstrous fond of her as well he may i should not wonder if he was to be in the greatest passion and mr donavan thinks just the same he and i had a great deal of talk about it and the best of all is that he is gone back again to harley street that he may be within call when mrs ferrars is told of it for she was sent for as soon as ever my cousins left the house for your sister was sure she would be in hysterics too and so she may for what i care i have no pity for either of them i have no notion of people s making such a to do about money and greatness there is no reason on earth why mr edward and lucy should not marry for i am sure mrs ferrars may afford to do very well by her son and though lucy has next to nothing herself she knows better than any body how to make the most of every thing i dare say if mrs ferrars would only allow him five hundred a year she would make as good an appearance with it as any body else would with eight lord how snug they might live in such another cottage as yours or a little bigger with two maids and two men and i believe i could help them to a housemaid for my betty has a sister out of place that would fit them exactly,i have known it these four months when lucy first came to barton park last november she told me in confidence of her engagement,38,0,1,0,66,1,1,1,66,1,1,1,56,1,1,1,72,4,1,1,7,0,1,0,119,5,1,1,86,3,1,1,2,0,1,0,806,24,702,704,Elinor,F,intermediate,F,major
Elinor,Marianne,i understand you you do not suppose that i have ever felt much for four months marianne i have had all this hanging on my mind without being at liberty to speak of it to a single creature knowing that it would make you and my mother most unhappy whenever it were explained to you yet unable to prepare you for it in the least it was told me it was in a manner forced on me by the very person herself whose prior engagement ruined all my prospects and told me as i thought with triumph this person s suspicions therefore i have had to oppose by endeavouring to appear indifferent where i have been most deeply interested and it has not been only once i have had her hopes and exultation to listen to again and again i have known myself to be divided from edward for ever without hearing one circumstance that could make me less desire the connection nothing has proved him unworthy nor has anything declared him indifferent to me i have had to contend against the unkindness of his sister and the insolence of his mother and have suffered the punishment of an attachment without enjoying its advantages and all this has been going on at a time when as you know too well it has not been my only unhappiness if you can think me capable of ever feeling surely you may suppose that i have suffered now the composure of mind with which i have brought myself at present to consider the matter the consolation that i have been willing to admit have been the effect of constant and painful exertion they did not spring up of themselves they did not occur to relieve my spirits at first no marianne then if i had not been bound to silence perhaps nothing could have kept me entirely not even what i owed to my dearest friends from openly showing that i was very unhappy,yes ma am,14,0,1,0,40,1,1,1,22,0,1,0,23,0,1,0,23,0,1,0,7,0,1,0,56,0,1,0,36,0,1,0,3,0,1,0,331,3,712,714,Marianne,F,major,F,major
