A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category
Mr. Knightley,Miss Bates,719,721,what is the matter now,i have not been able to succeed mr knightley cannot stop he is going to kingston he asked me if he could do any thing,Emma; Harriet Smith; Jane Fairfax; Miss Bates; Mr. Frank Churchill; Mrs. Bates; Mrs. Weston,M,major,F,intermediate
Jane Fairfax,Mr. Frank Churchill,722,724,yes we heard his kind offers we heard every thing,you and miss smith and miss fairfax will be three and the two miss coxes five and there will be the two gilberts young cox my father and myself besides mr knightley yes that will be quite enough for pleasure you and miss smith and miss fairfax will be three and the two miss coxes five and for five couple there will be plenty of room,Emma; Harriet Smith; Miss Bates; Mr. Frank Churchill; Mrs. Bates; Mrs. Weston,F,intermediate,M,major
Mr. Frank Churchill,Mr. Woodhouse,724,726,you and miss smith and miss fairfax will be three and the two miss coxes five and there will be the two gilberts young cox my father and myself besides mr knightley yes that will be quite enough for pleasure you and miss smith and miss fairfax will be three and the two miss coxes five and for five couple there will be plenty of room,is very thoughtless do not tell his father but that young man is not quite the thing he has been opening the doors very often this evening and keeping them open very inconsiderately he does not think of the draught i do not mean to set you against him but indeed he is not quite the thing,Emma; Mr. Weston; Mr. Woodhouse; Mrs. Weston,M,major,M,intermediate
Mr. Woodhouse,Mr. Frank Churchill,725,727,oh no it would be the extreme of imprudence i could not bear it for emma emma is not strong she would catch a dreadful cold so would poor little harriet so you would all mrs weston you would be quite laid up do not let them talk of such a wild thing pray do not let them talk of it that young man,we were too magnificent we allowed unnecessary room ten couple may stand here very well,Emma; Mr. Frank Churchill; Mr. Weston; Mrs. Weston,M,intermediate,M,major
Emma,Mr. Frank Churchill,730,732,no no you are quite unreasonable it would be dreadful to be standing so close nothing can be farther from pleasure than to be dancing in a crowd and a crowd in a little room,well miss woodhouse your inclination for dancing has not been quite frightened away i hope by the terrors of my father s little rooms i bring a new proposal on the subject a thought of my father s which waits only your approbation to be acted upon may i hope for the honour of your hand for the two first dances of this little projected ball to be given not at randalls but at the crown inn,Mr. Frank Churchill; Mr. Weston; Mr. Woodhouse; Mrs. Weston,F,major,M,major
Mr. Frank Churchill,Emma,731,733,there is no denying it i agree with you exactly a crowd in a little room miss woodhouse you have the art of giving pictures in a few words exquisite quite exquisite still however having proceeded so far one is unwilling to give the matter up it would be a disappointment to my father and altogether i do not know that i am rather of opinion that ten couple might stand here very well,the crown,Emma; Mr. Weston; Mr. Woodhouse; Mrs. Weston,M,major,F,major
Emma,Mr. Woodhouse,735,737,it appears to me a plan that nobody can object to if mr and mrs weston do not i think it admirable and as far as i can answer for myself shall be most happy it seems the only improvement that could be papa do you not think it an excellent improvement,sir you are very much mistaken if you suppose mr perry to be that sort of character mr perry is extremely concerned when any of us are ill but i do not understand how the room at the crown can be safer for you than your father s house,Mr. Frank Churchill; Mr. Woodhouse,F,major,M,intermediate
Mr. Woodhouse,Emma,741,743,have you indeed sir bless me i never could have supposed it but i live out of the world and am often astonished at what i hear however this does make a difference and perhaps when we come to talk it over but these sort of things require a good deal of consideration one cannot resolve upon them in a hurry if mr and mrs weston will be so obliging as to call here one morning we may talk it over and see what can be done,oh there will be plenty of time for talking every thing over there is no hurry at all if it can be contrived to be at the crown papa it will be very convenient for the horses they will be so near their own stable,Emma; Mr. Frank Churchill,M,intermediate,F,major
Mr. Frank Churchill,Mr. Woodhouse,742,744,but unfortunately sir my time is so limited,so they will my dear that is a great thing not that james ever complains but it is right to spare our horses when we can if i could be sure of the rooms being thoroughly aired but is mrs stokes to be trusted i doubt it i do not know her even by sight,Emma; Mr. Woodhouse,M,major,M,intermediate
Emma,Mr. Frank Churchill,743,745,oh there will be plenty of time for talking every thing over there is no hurry at all if it can be contrived to be at the crown papa it will be very convenient for the horses they will be so near their own stable,i can answer for every thing of that nature sir because it will be under mrs weston s care mrs weston undertakes to direct the whole,Mr. Frank Churchill; Mr. Woodhouse,F,major,M,major
Mr. Woodhouse,Emma,744,746,so they will my dear that is a great thing not that james ever complains but it is right to spare our horses when we can if i could be sure of the rooms being thoroughly aired but is mrs stokes to be trusted i doubt it i do not know her even by sight,there papa now you must be satisfied our own dear mrs weston who is carefulness itself do not you remember what mr perry said so many years ago when i had the measles how often have i heard you speak of it as such a compliment to her,Emma; Mr. Frank Churchill,M,intermediate,F,major
Mr. Frank Churchill,Mr. Woodhouse,745,747,i can answer for every thing of that nature sir because it will be under mrs weston s care mrs weston undertakes to direct the whole,aye very true mr perry did say so i shall never forget it poor little emma you were very bad with the measles that is you would have been very bad but for perry s great attention he came four times a day for a week he said from the first it was a very good sort which was our great comfort but the measles are a dreadful complaint i hope whenever poor isabella s little ones have the measles she will send for perry,Emma; Mr. Woodhouse,M,major,M,intermediate
Emma,Mr. Frank Churchill,746,748,there papa now you must be satisfied our own dear mrs weston who is carefulness itself do not you remember what mr perry said so many years ago when i had the measles how often have i heard you speak of it as such a compliment to her,my father and mrs weston are at the crown at this moment examining the capabilities of the house i left them there and came on to hartfield impatient for your opinion and hoping you might be persuaded to join them and give your advice on the spot i was desired to say so from both it would be the greatest pleasure to them if you could allow me to attend you there they can do nothing satisfactorily without you,Mr. Frank Churchill; Mr. Woodhouse,F,major,M,major
Mr. Weston,Mr. Frank Churchill,752,754,you talk a great deal of the length of this passage my dear it is a mere nothing after all and not the least draught from the stairs,yes very true very true you want your neighbours opinions i do not wonder at you if one could ascertain what the chief of them the coles for instance they are not far off shall i call upon them or miss bates she is still nearer and i do not know whether miss bates is not as likely to understand the inclinations of the rest of the people as any body i think we do want a larger council suppose i go and invite miss bates to join us,Emma; Mr. Frank Churchill; Mrs. Weston,M,intermediate,M,major
Mr. Frank Churchill,Emma,754,756,yes very true very true you want your neighbours opinions i do not wonder at you if one could ascertain what the chief of them the coles for instance they are not far off shall i call upon them or miss bates she is still nearer and i do not know whether miss bates is not as likely to understand the inclinations of the rest of the people as any body i think we do want a larger council suppose i go and invite miss bates to join us,you will get nothing to the purpose from miss bates she will be all delight and gratitude but she will tell you nothing she will not even listen to your questions i see no advantage in consulting miss bates,Emma; Mrs. Weston,M,major,F,major
Mrs. Weston,Mr. Frank Churchill,755,757,well if you please if you think she will be of any use,but she is so amusing so extremely amusing i am very fond of hearing miss bates talk and i need not bring the whole family you know,Emma; Mr. Frank Churchill,F,intermediate,M,major
Jane Fairfax,Emma,764,766,oh miss woodhouse i hope nothing may happen to prevent the ball what a disappointment it would be i do look forward to it i own with very great pleasure,but you will come again this will not be your only visit to randalls,Emma,F,intermediate,F,major
Mr. Weston,Emma,778,780,it was time to go,i certainly must this sensation of listlessness weariness stupidity this disinclination to sit down and employ myself this feeling of every thing s being dull and insipid about the house i must be in love i should be the oddest creature in the world if i were not for a few weeks at least well evil to some is always good to others i shall have many fellow mourners for the ball if not for frank churchill but mr knightley will be happy he may spend the evening with his dear william larkins now if he likes,Emma; Mr. Frank Churchill; Mr. Woodhouse,M,intermediate,F,major
Mr. Knightley,Emma,781,783,you emma who have so few opportunities of dancing you are really out of luck you are very much out of luck,your allowing yourself to be so occupied and so unhappy about mr elton s marrying harriet is the strongest reproach you can make me you could not give me a greater reproof for the mistake i fell into it was all my doing i know i have not forgotten it i assure you deceived myself i did very miserably deceive you and it will be a painful reflection to me for ever do not imagine me in danger of forgetting it i have not said exert yourself harriet for my sake think less talk less of mr elton for my sake because for your own sake rather i would wish it to be done for the sake of what is more important than my comfort a habit of self command in you a consideration of what is your duty an attention to propriety an endeavour to avoid the suspicions of others to save your health and credit and restore your tranquillity these are the motives which i have been pressing on you they are very important and sorry i am that you cannot feel them sufficiently to act upon them my being saved from pain is a very secondary consideration i want you to save yourself from greater pain perhaps i may sometimes have felt that harriet would not forget what was due or rather what would be kind by me,Emma,M,major,F,major
Harriet Smith,Emma,784,786,you who have been the best friend i ever had in my life want gratitude to you nobody is equal to you i care for nobody as i do for you oh miss woodhouse how ungrateful i have been,elegantly dressed and very pleasing,Emma,F,major,F,major
Harriet Smith,Emma,795,797,yes and well she might nobody could ever have a better well i wish them happy with all my heart and now miss woodhouse i do not think i shall mind seeing them again he is just as superior as ever but being married you know it is quite a different thing no indeed miss woodhouse you need not be afraid i can sit and admire him now without any great misery to know that he has not thrown himself away is such a comfort she does seem a charming young woman just what he deserves happy creature he called her augusta how delightful,when you have seen more of this country i am afraid you will think you have overrated hartfield surry is full of beauties,Emma,F,major,F,major
Mrs. Elton,Mr. Woodhouse,814,816,and who do you think came in while we were there knightley knightley himself was not it lucky for not being within when he called the other day i had never seen him before and of course as so particular a friend of mr e s i had a great curiosity my friend knightley had been so often mentioned that i was really impatient to see him and i must do my caro sposo the justice to say that he need not be ashamed of his friend knightley is quite the gentleman i like him very much decidedly i think a very gentleman like man,well my dear considering we never saw her before she seems a very pretty sort of young lady and i dare say she was very much pleased with you she speaks a little too quick a little quickness of voice there is which rather hurts the ear but i believe i am nice i do not like strange voices and nobody speaks like you and poor miss taylor however she seems a very obliging pretty behaved young lady and no doubt will make him a very good wife though i think he had better not have married i made the best excuses i could for not having been able to wait on him and mrs elton on this happy occasion i said that i hoped i should in the course of the summer but i ought to have gone before not to wait upon a bride is very remiss ah it shews what a sad invalid i am but i do not like the corner into vicarage lane,Emma; Mr. Elton; Mr. Woodhouse,F,intermediate,M,intermediate
Mrs. Weston,Emma,830,832,we cannot suppose that she has any great enjoyment at the vicarage my dear emma but it is better than being always at home her aunt is a good creature but as a constant companion must be very tiresome we must consider what miss fairfax quits before we condemn her taste for what she goes to,such attentions as mrs elton s i should have imagined would rather disgust than gratify miss fairfax mrs elton s invitations i should have imagined any thing but inviting,Emma; Mr. Knightley,F,intermediate,F,major
Mr. Knightley,Mrs. Weston,831,833,you are right mrs weston miss fairfax is as capable as any of us of forming a just opinion of mrs elton could she have chosen with whom to associate she would not have chosen her but she receives attentions from mrs elton which nobody else pays her,i should not wonder if miss fairfax were to have been drawn on beyond her own inclination by her aunt s eagerness in accepting mrs elton s civilities for her poor miss bates may very likely have committed her niece and hurried her into a greater appearance of intimacy than her own good sense would have dictated in spite of the very natural wish of a little change,Emma; Mrs. Weston,M,major,F,intermediate
Emma,Mr. Knightley,832,834,such attentions as mrs elton s i should have imagined would rather disgust than gratify miss fairfax mrs elton s invitations i should have imagined any thing but inviting,another thing must be taken into consideration too mrs elton does not talk to miss fairfax as she speaks of her we all know the difference between the pronouns he or she and thou the plainest spoken amongst us we all feel the influence of a something beyond common civility in our personal intercourse with each other a something more early implanted we cannot give any body the disagreeable hints that we may have been very full of the hour before we feel things differently and besides the operation of this as a general principle you may be sure that miss fairfax awes mrs elton by her superiority both of mind and manner and that face to face mrs elton treats her with all the respect which she has a claim to such a woman as jane fairfax probably never fell in mrs elton s way before and no degree of vanity can prevent her acknowledging her own comparative littleness in action if not in consciousness,Mr. Knightley; Mrs. Weston,F,major,M,major
Mrs. Weston,Emma,833,835,i should not wonder if miss fairfax were to have been drawn on beyond her own inclination by her aunt s eagerness in accepting mrs elton s civilities for her poor miss bates may very likely have committed her niece and hurried her into a greater appearance of intimacy than her own good sense would have dictated in spite of the very natural wish of a little change,i know how highly you think of jane fairfax,Emma; Mr. Knightley,F,intermediate,F,major
Mr. Knightley,Mrs. Weston,846,848,jane fairfax has feeling i do not accuse her of want of feeling her sensibilities i suspect are strong and her temper excellent in its power of forbearance patience self control but it wants openness she is reserved more reserved i think than she used to be and i love an open temper no till cole alluded to my supposed attachment it had never entered my head i saw jane fairfax and conversed with her with admiration and pleasure always but with no thought beyond,why really dear emma i say that he is so very much occupied by the idea of not being in love with her that i should not wonder if it were to end in his being so at last do not beat me,Emma; Mrs. Weston,M,major,F,intermediate
Mrs. Weston,Emma,848,850,why really dear emma i say that he is so very much occupied by the idea of not being in love with her that i should not wonder if it were to end in his being so at last do not beat me,this is very true at least as far as relates to me which was all that was meant and it is very shameful of the same age and always knowing her i ought to have been more her friend she will never like me now i have neglected her too long but i will shew her greater attention than i have done,Emma,F,intermediate,F,major
Mr. John Knightley,Jane Fairfax,861,863,when i talked of your being altered by time by the progress of years i meant to imply the change of situation which time usually brings i consider one as including the other time will generally lessen the interest of every attachment not within the daily circle but that is not the change i had in view for you as an old friend you will allow me to hope miss fairfax that ten years hence you may have as many concentrated objects as i have,yes sir i did indeed and i am very much obliged by your kind solicitude about me,Jane Fairfax,M,intermediate,F,intermediate
Mrs. Weston,Jane Fairfax,867,869,my advice i certainly do feel tempted to give miss fairfax you must not run such risks liable as you have been to severe colds indeed you ought to be particularly careful especially at this time of year the spring i always think requires more than common care better wait an hour or two or even half a day for your letters than run the risk of bringing on your cough again now do not you feel that you had yes i am sure you are much too reasonable you look as if you would not do such a thing again,you are extremely kind but i cannot give up my early walk i am advised to be out of doors as much as i can i must walk somewhere and the post office is an object and upon my word i have scarcely ever had a bad morning before,Jane Fairfax; Mrs. Elton,F,intermediate,F,intermediate
Jane Fairfax,Mr. John Knightley,875,877,so seldom that any negligence or blunder appears so seldom that a letter among the thousands that are constantly passing about the kingdom is even carried wrong and not one in a million i suppose actually lost and when one considers the variety of hands and of bad hands too that are to be deciphered it increases the wonder,i have heard it asserted that the same sort of handwriting often prevails in a family and where the same master teaches it is natural enough but for that reason i should imagine the likeness must be chiefly confined to the females for boys have very little teaching after an early age and scramble into any hand they can get isabella and emma i think do write very much alike i have not always known their writing apart,Mr. John Knightley,F,intermediate,M,intermediate
Mr. John Knightley,Mr. Woodhouse,877,879,i have heard it asserted that the same sort of handwriting often prevails in a family and where the same master teaches it is natural enough but for that reason i should imagine the likeness must be chiefly confined to the females for boys have very little teaching after an early age and scramble into any hand they can get isabella and emma i think do write very much alike i have not always known their writing apart,isabella and emma both write beautifully and always did and so does poor mrs weston,Emma; Jane Fairfax; Mr. Knightley; Mr. Woodhouse,M,intermediate,M,intermediate
Mr. Knightley,Emma,878,880,yes there is a likeness i know what you mean but emma s hand is the strongest,i never saw any gentleman s handwriting mr frank churchill writes one of the best gentleman s hands i ever saw,Emma; Jane Fairfax; Mr. John Knightley; Mr. Woodhouse,M,major,F,major
Mr. Woodhouse,Mr. Knightley,879,881,isabella and emma both write beautifully and always did and so does poor mrs weston,i do not admire it it is too small wants strength it is like a woman s writing,Emma; Jane Fairfax; Mr. John Knightley; Mr. Knightley; Mrs. Weston,M,intermediate,M,major
Mr. Knightley,Mrs. Weston,881,883,i do not admire it it is too small wants strength it is like a woman s writing,he chose to say he was employed,Emma; Jane Fairfax; Mr. John Knightley; Mr. Woodhouse; Mrs. Weston,M,major,F,intermediate
Mrs. Weston,Mr. Knightley,883,885,he chose to say he was employed,oh when a gallant young man like mr frank churchill writes to a fair lady like miss woodhouse he will of course put forth his best,Emma; Jane Fairfax; Mr. John Knightley; Mr. Knightley; Mr. Woodhouse,F,intermediate,M,major
Mrs. Elton,Jane Fairfax,886,888,must i go first i really am ashamed of always leading the way,but i have never fixed on june or any other month merely looked forward to the summer in general,Emma; Jane Fairfax; Mr. Elton; Mr. John Knightley; Mr. Knightley; Mr. Woodhouse; Mrs. Weston,F,intermediate,F,intermediate
Mr. Weston,Mrs. Elton,907,909,read it read it it will give you pleasure only a few lines will not take you long read it to emma well he is coming you see good news i think well what do you say to it i always told you he would be here again soon did not i anne my dear did not i always tell you so and you would not believe me in town next week you see at the latest i dare say for she is as impatient as the black gentleman when any thing is to be done most likely they will be there to morrow or saturday as to her illness all nothing of course but it is an excellent thing to have frank among us again so near as town they will stay a good while when they do come and he will be half his time with us this is precisely what i wanted well pretty good news is not it have you finished it has emma read it all put it up put it up we will have a good talk about it some other time but it will not do now i shall only just mention the circumstance to the others in a common way,oh yes and i shall be very happy in his acquaintance i am sure mr elton will lose no time in calling on him and we shall both have great pleasure in seeing him at the vicarage,Emma; Jane Fairfax; Mr. Elton; Mr. John Knightley; Mr. Knightley; Mr. Woodhouse; Mrs. Elton; Mrs. Weston,M,intermediate,F,intermediate
Emma,Mr. Knightley,939,941,difference no indeed i am not,yes it is randalls that does it all,Mr. John Knightley; Mr. Knightley,F,major,M,major
Mr. John Knightley,Emma,942,944,very well and as randalls i suppose is not likely to have less influence than heretofore it strikes me as a possible thing emma that henry and john may be sometimes in the way and if they are i only beg you to send them home,upon my word you amuse me i should like to know how many of all my numerous engagements take place without your being of the party and why i am to be supposed in danger of wanting leisure to attend to the little boys these amazing engagements of mine what have they been dining once with the coles and having a ball talked of which never took place i can understand you your good fortune in meeting with so many of your friends at once here delights you too much to pass unnoticed but you who know how very very seldom i am ever two hours from hartfield why you should foresee such a series of dissipation for me i cannot imagine and as to my dear little boys i must say that if aunt emma has not time for them i do not think they would fare much better with uncle knightley who is absent from home about five hours where she is absent one and who when he is at home is either reading to himself or settling his accounts,Emma; Mr. Knightley,M,intermediate,F,major
Mr. Weston,Mrs. Elton,946,948,but miss bates and miss fairfax we thought you were to bring them,a very fine young man indeed mr weston you know i candidly told you i should form my own opinion and i am happy to say that i am extremely pleased with him you may believe me i never compliment i think him a very handsome young man and his manners are precisely what i like and approve so truly the gentleman without the least conceit or puppyism you must know i have a vast dislike to puppies quite a horror of them they were never tolerated at maple grove neither mr suckling nor me had ever any patience with them and we used sometimes to say very cutting things selina who is mild almost to a fault bore with them much better,Emma; Harriet Smith; Mr. Elton; Mr. Frank Churchill; Mrs. Elton; Mrs. Weston,M,intermediate,F,intermediate
Mr. Frank Churchill,Mrs. Elton,947,949,i will see that there are umbrellas sir miss bates must not be forgotten,i have no doubt of its being our carriage with miss bates and jane our coachman and horses are so extremely expeditious i believe we drive faster than any body what a pleasure it is to send one s carriage for a friend i understand you were so kind as to offer but another time it will be quite unnecessary you may be very sure i shall always take care of them,Emma; Harriet Smith; Mr. Elton; Mr. Weston; Mrs. Elton; Mrs. Weston,M,major,F,intermediate
Miss Bates,Mrs. Elton,950,952,so very obliging of you no rain at all nothing to signify i do not care for myself quite thick shoes and jane declares well well this is brilliant indeed this is admirable excellently contrived upon my word nothing wanting could not have imagined it so well lighted up jane jane look did you ever see any thing oh mr weston you must really have had aladdin s lamp good mrs stokes would not know her own room again i saw her as i came in she was standing in the entrance said i but i had not time for more very well i thank you ma am i hope you are quite well very happy to hear it so afraid you might have a headache seeing you pass by so often and knowing how much trouble you must have delighted to hear it indeed ah dear mrs elton so obliged to you for the carriage excellent time jane and i quite ready did not keep the horses a moment most comfortable carriage oh and i am sure our thanks are due to you mrs weston on that score mrs elton had most kindly sent jane a note or we should have been but two such offers in one day never were such neighbours i said to my mother thank you my mother is remarkably well gone to mr woodhouse s i made her take her shawl for the evenings are not warm her large new shawl mrs dixon s wedding present so kind of her to think of my mother bought at weymouth you know mr dixon s choice there were three others jane says which they hesitated about some time colonel campbell rather preferred an olive my dear jane are you sure you did not wet your feet it was but a drop or two but i am so afraid but mr frank churchill was so extremely and there was a mat to step upon i shall never forget his extreme politeness oh mr frank churchill i must tell you my mother s spectacles have never been in fault since the rivet never came out again my mother often talks of your good nature does not she jane do not we often talk of mr frank churchill ah here s miss woodhouse dear miss woodhouse how do you do very well i thank you quite well this is meeting quite in fairy land such a transformation must not compliment i know that would be rude but upon my word miss woodhouse you do look how do you like jane s hair you are a judge she did it all herself quite wonderful how she does her hair no hairdresser from london i think could ah dr hughes i declare and mrs hughes must go and speak to dr and mrs hughes for a moment how do you do how do you do very well i thank you this is delightful is not it where s dear mr richard oh there he is don t disturb him much better employed talking to the young ladies how do you do mr richard i saw you the other day as you rode through the town mrs otway i protest and good mr otway and miss otway and miss caroline such a host of friends and mr george and mr arthur how do you do how do you all do quite well i am much obliged to you never better don t i hear another carriage who can this be very likely the worthy coles upon my word this is charming to be standing about among such friends and such a noble fire i am quite roasted no coffee i thank you for me never take coffee a little tea if you please sir by and bye no hurry oh here it comes every thing so good,oh you have found us out at last have you in our seclusion i was this moment telling jane i thought you would begin to be impatient for tidings of us,Emma; Harriet Smith; Jane Fairfax; Mr. Elton; Mr. Frank Churchill; Mr. Weston; Mrs. Elton; Mrs. Weston,F,intermediate,F,intermediate
Miss Bates,Emma,966,968,jane jane my dear jane where are you here is your tippet mrs weston begs you to put on your tippet she says she is afraid there will be draughts in the passage though every thing has been done one door nailed up quantities of matting my dear jane indeed you must mr churchill oh you are too obliging how well you put it on so gratified excellent dancing indeed yes my dear i ran home as i said i should to help grandmama to bed and got back again and nobody missed me i set off without saying a word just as i told you grandmama was quite well had a charming evening with mr woodhouse a vast deal of chat and backgammon tea was made downstairs biscuits and baked apples and wine before she came away amazing luck in some of her throws and she inquired a great deal about you how you were amused and who were your partners said i my dear sir you are too obliging is there nobody you would not rather i am not helpless sir you are most kind upon my word jane on one arm and me on the other stop stop let us stand a little back mrs elton is going dear mrs elton how elegant she looks beautiful lace now we all follow in her train quite the queen of the evening well here we are at the passage two steps jane take care of the two steps oh no there is but one well i was persuaded there were two how very odd i was convinced there were two and there is but one i never saw any thing equal to the comfort and style candles everywhere i was telling you of your grandmama jane there was a little disappointment the baked apples and biscuits excellent in their way you know but there was a delicate fricassee of sweetbread and some asparagus brought in at first and good mr woodhouse not thinking the asparagus quite boiled enough sent it all out again now there is nothing grandmama loves better than sweetbread and asparagus so she was rather disappointed but we agreed we would not speak of it to any body for fear of its getting round to dear miss woodhouse who would be so very much concerned well this is brilliant i am all amazement could not have supposed any thing such elegance and profusion i have seen nothing like it since well where shall we sit where shall we sit anywhere so that jane is not in a draught where i sit is of no consequence oh do you recommend this side well i am sure mr churchill only it seems too good but just as you please what you direct in this house cannot be wrong dear jane how shall we ever recollect half the dishes for grandmama soup too bless me i should not be helped so soon but it smells most excellent and i cannot help beginning,i did and they cannot forgive me,Emma; Harriet Smith; Jane Fairfax; Mr. Elton; Mr. Frank Churchill; Mr. Knightley; Mr. Weston; Mrs. Elton; Mrs. Weston,F,intermediate,F,major
Mr. Knightley,Emma,973,975,and in return for your acknowledging so much i will do you the justice to say that you would have chosen for him better than he has chosen for himself harriet smith has some first rate qualities which mrs elton is totally without an unpretending single minded artless girl infinitely to be preferred by any man of sense and taste to such a woman as mrs elton i found harriet more conversable than i expected,i am ready whenever i am wanted,Emma,M,major,F,major
Mr. Weston,Mr. Knightley,974,976,come miss woodhouse miss otway miss fairfax what are you all doing come emma set your companions the example every body is lazy every body is asleep,whom are you going to dance with,Emma; Harriet Smith; Jane Fairfax; Miss Bates; Mr. Elton; Mr. Frank Churchill; Mr. Knightley; Mrs. Elton; Mrs. Weston,M,intermediate,M,major
Mr. Knightley,Emma,980,982,brother and sister no indeed,yes i hope i do,Emma,M,major,F,major
Harriet Smith,Emma,989,991,and had you really some at hand yourself i am sure i never suspected it you did it so naturally,lord bless me when should i ever have thought of putting by in cotton a piece of court plaister that frank churchill had been pulling about i never was equal to this,Emma,F,major,F,major
Emma,Harriet Smith,990,992,and so you actually put this piece of court plaister by for his sake,here here is something still more valuable i mean that has been more valuable because this is what did really once belong to him which the court plaister never did this was really his do not you remember one morning no i dare say you do not but one morning i forget exactly the day but perhaps it was the tuesday or wednesday before that evening he wanted to make a memorandum in his pocket book it was about spruce beer mr knightley had been telling him something about brewing spruce beer and he wanted to put it down but when he took out his pencil there was so little lead that he soon cut it all away and it would not do so you lent him another and this was left upon the table as good for nothing but i kept my eye on it and as soon as i dared caught it up and never parted with it again from that moment,Harriet Smith,F,major,F,major
Mrs. Weston,Mr. Weston,1017,1019,upon my word i never heard of it till this moment,what is this what is this about perry and a carriage is perry going to set up his carriage frank i am glad he can afford it you had it from himself had you,Emma; Harriet Smith; Jane Fairfax; Miss Bates; Mr. Frank Churchill; Mr. Knightley; Mr. Weston,F,intermediate,M,intermediate
Mr. Frank Churchill,Miss Bates,1020,1022,no sir i seem to have had it from nobody very odd i really was persuaded of mrs weston s having mentioned it in one of her letters to enscombe many weeks ago with all these particulars but as she declares she never heard a syllable of it before of course it must have been a dream i am a great dreamer i dream of every body at highbury when i am away and when i have gone through my particular friends then i begin dreaming of mr and mrs perry,why to own the truth if i must speak on this subject there is no denying that mr frank churchill might have i do not mean to say that he did not dream it i am sure i have sometimes the oddest dreams in the world but if i am questioned about it i must acknowledge that there was such an idea last spring for mrs perry herself mentioned it to my mother and the coles knew of it as well as ourselves but it was quite a secret known to nobody else and only thought of about three days mrs perry was very anxious that he should have a carriage and came to my mother in great spirits one morning because she thought she had prevailed jane don t you remember grandmama s telling us of it when we got home i forget where we had been walking to very likely to randalls yes i think it was to randalls mrs perry was always particularly fond of my mother indeed i do not know who is not and she had mentioned it to her in confidence she had no objection to her telling us of course but it was not to go beyond and from that day to this i never mentioned it to a soul that i know of at the same time i will not positively answer for my having never dropt a hint because i know i do sometimes pop out a thing before i am aware i am a talker you know i am rather a talker and now and then i have let a thing escape me which i should not i am not like jane i wish i were i will answer for it she never betrayed the least thing in the world where is she oh just behind perfectly remember mrs perry s coming extraordinary dream indeed,Emma; Harriet Smith; Jane Fairfax; Miss Bates; Mr. Knightley; Mr. Weston; Mrs. Weston,M,major,F,intermediate
Mr. Weston,Mr. Frank Churchill,1021,1023,it is odd though that you should have had such a regular connected dream about people whom it was not very likely you should be thinking of at enscombe perry s setting up his carriage and his wife s persuading him to it out of care for his health just what will happen i have no doubt some time or other only a little premature what an air of probability sometimes runs through a dream and at others what a heap of absurdities it is well frank your dream certainly shews that highbury is in your thoughts when you are absent emma you are a great dreamer i think,miss woodhouse have your nephews taken away their alphabets their box of letters it used to stand here where is it this is a sort of dull looking evening that ought to be treated rather as winter than summer we had great amusement with those letters one morning i want to puzzle you again,Emma; Harriet Smith; Jane Fairfax; Miss Bates; Mr. Frank Churchill; Mr. Knightley; Mrs. Weston,M,intermediate,M,major
Jane Fairfax,Mr. Knightley,1027,1029,i did not know that proper names were allowed,pray emma may i ask in what lay the great amusement the poignant sting of the last word given to you and miss fairfax i saw the word and am curious to know how it could be so very entertaining to the one and so very distressing to the other,Emma; Harriet Smith; Miss Bates; Mr. Frank Churchill; Mr. Knightley; Mr. Weston; Mr. Woodhouse; Mrs. Weston,F,intermediate,M,major
Miss Bates,Emma,1028,1030,aye very true my dear i was just going to say the same thing it is time for us to be going indeed the evening is closing in and grandmama will be looking for us my dear sir you are too obliging we really must wish you good night,oh it all meant nothing a mere joke among ourselves,Emma; Harriet Smith; Jane Fairfax; Mr. Frank Churchill; Mr. Knightley; Mr. Weston; Mr. Woodhouse; Mrs. Weston,F,intermediate,F,major
Mr. Knightley,Mrs. Elton,1057,1059,you will not find either between donwell and highbury donwell lane is never dusty and now it is perfectly dry come on a donkey however if you prefer it you can borrow mrs cole s i would wish every thing to be as much to your taste as possible,the best fruit in england every body s favourite always wholesome these the finest beds and finest sorts delightful to gather for one s self the only way of really enjoying them morning decidedly the best time never tired every sort good hautboy infinitely superior no comparison the others hardly eatable hautboys very scarce chili preferred white wood finest flavour of all price of strawberries in london abundance about bristol maple grove cultivation beds when to be renewed gardeners thinking exactly different no general rule gardeners never to be put out of their way delicious fruit only too rich to be eaten much of inferior to cherries currants more refreshing only objection to gathering strawberries the stooping glaring sun tired to death could bear it no longer must go and sit in the shade,Mrs. Elton,M,major,F,intermediate
Mrs. Elton,Emma,1059,1061,the best fruit in england every body s favourite always wholesome these the finest beds and finest sorts delightful to gather for one s self the only way of really enjoying them morning decidedly the best time never tired every sort good hautboy infinitely superior no comparison the others hardly eatable hautboys very scarce chili preferred white wood finest flavour of all price of strawberries in london abundance about bristol maple grove cultivation beds when to be renewed gardeners thinking exactly different no general rule gardeners never to be put out of their way delicious fruit only too rich to be eaten much of inferior to cherries currants more refreshing only objection to gathering strawberries the stooping glaring sun tired to death could bear it no longer must go and sit in the shade,certainly if you wish it but you are not going to walk to highbury alone,Emma; Harriet Smith; Jane Fairfax; Miss Bates; Mr. Elton; Mr. Knightley; Mr. Weston,F,intermediate,F,major
