A,B,i_text,j_text,article_i_count,article_j_count,article_i_present,article_j_present,auxverb_i_count,auxverb_j_count,auxverb_i_present,auxverb_j_present,conj_i_count,conj_j_count,conj_i_present,conj_j_present,adverb_i_count,adverb_j_count,adverb_i_present,adverb_j_present,ipron_i_count,ipron_j_count,ipron_i_present,ipron_j_present,negate_i_count,negate_j_count,negate_i_present,negate_j_present,ppron_i_count,ppron_j_count,ppron_i_present,ppron_j_present,prep_i_count,prep_j_count,prep_i_present,prep_j_present,quant_i_count,quant_j_count,quant_i_present,quant_j_present,i_tokens,j_tokens,i_merge_id,j_merge_id,i_addressees,A_gender,A_category,B_gender,B_category
Mrs. Norris,Tom Bertram,we want to make a table for mrs rushworth you know your mother is quite anxious about it but cannot very well spare time to sit down herself because of her fringe now you and i and dr grant will just do and though we play but half crowns you know you may bet half guineas with him,a pretty modest request upon my word to want to nail me to a card table for the next two hours with herself and dr grant who are always quarrelling and that poking old woman who knows no more of whist than of algebra i wish my good aunt would be a little less busy and to ask me in such a way too without ceremony before them all so as to leave me no possibility of refusing that is what i dislike most particularly it raises my spleen more than anything to have the pretence of being asked of being given a choice and at the same time addressed in such a way as to oblige one to do the very thing whatever it be if i had not luckily thought of standing up with you i could not have got out of it it is a great deal too bad but when my aunt has got a fancy in her head nothing can stop her,1,12,1,1,4,12,1,1,7,12,1,1,5,8,1,1,4,10,1,1,1,2,1,1,12,20,1,1,5,21,1,1,0,2,0,1,59,167,402,404,Tom Bertram,F,intermediate,M,intermediate
_unknowable,Tom Bertram,it was a hard case upon my word i do think you were very much to be pitied,an afterpiece instead of a comedy lovers vows were at an end and lord and lady ravenshaw left to act my grandmother by themselves well the jointure may comfort him and perhaps between friends he began to tremble for his credit and his lungs in the baron and was not sorry to withdraw and to make you amends yates i think we must raise a little theatre at mansfield and ask you to be our manager,1,6,1,1,4,5,1,1,1,7,1,1,2,2,1,1,1,4,1,1,0,1,0,1,4,11,1,1,0,7,0,1,0,0,0,0,18,76,406,408,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Maria Bertram; Mr. Yates; Tom Bertram,M,minor,M,intermediate
Tom Bertram,Henry Crawford,an afterpiece instead of a comedy lovers vows were at an end and lord and lady ravenshaw left to act my grandmother by themselves well the jointure may comfort him and perhaps between friends he began to tremble for his credit and his lungs in the baron and was not sorry to withdraw and to make you amends yates i think we must raise a little theatre at mansfield and ask you to be our manager,i really believe i could be fool enough at this moment to undertake any character that ever was written from shylock or richard iii down to the singing hero of a farce in his scarlet coat and cocked hat i feel as if i could be anything or everything as if i could rant and storm or sigh or cut capers in any tragedy or comedy in the english language let us be doing something be it only half a play an act a scene what should prevent us not these countenances i am sure and for a theatre what signifies a theatre we shall be only amusing ourselves any room in this house might suffice,6,8,1,1,5,13,1,1,7,12,1,1,2,5,1,1,4,9,1,1,1,1,1,1,11,12,1,1,7,10,1,1,0,3,0,1,76,116,408,410,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Maria Bertram; Mr. Yates,M,intermediate,M,major
Mr. Yates,Tom Bertram,oh for the ecclesford theatre and scenery to try something with,we must have a curtain a few yards of green baize for a curtain and perhaps that may be enough,1,3,1,1,0,3,0,1,2,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,2,1,1,1,0,1,0,11,20,409,411,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Maria Bertram; Tom Bertram,M,minor,M,intermediate
Henry Crawford,Mr. Yates,i really believe i could be fool enough at this moment to undertake any character that ever was written from shylock or richard iii down to the singing hero of a farce in his scarlet coat and cocked hat i feel as if i could be anything or everything as if i could rant and storm or sigh or cut capers in any tragedy or comedy in the english language let us be doing something be it only half a play an act a scene what should prevent us not these countenances i am sure and for a theatre what signifies a theatre we shall be only amusing ourselves any room in this house might suffice,oh quite enough with only just a side wing or two run up doors in flat and three or four scenes to be let down nothing more would be necessary on such a plan as this for mere amusement among ourselves we should want nothing more,8,2,1,1,13,4,1,1,12,3,1,1,5,4,1,1,9,3,1,1,1,0,1,0,12,2,1,1,10,8,1,1,3,2,1,1,116,46,410,412,Edmund; Fanny Price; Julia Bertram; Maria Bertram; Mr. Yates; Tom Bertram,M,major,M,minor
Tom Bertram,Maria Bertram,we must have a curtain a few yards of green baize for a curtain and perhaps that may be enough,i believe we must be satisfied with less there would not be time and other difficulties would arise we must rather adopt mr crawford s views and make the performance not the theatre our object many parts of our best plays are independent of scenery,3,2,1,1,3,7,1,1,1,2,1,1,1,1,1,1,1,0,1,0,0,2,0,1,1,5,1,1,2,3,1,1,0,0,0,0,20,45,411,413,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Maria Bertram; Mr. Yates,M,intermediate,F,intermediate
Mr. Yates,Edmund,oh quite enough with only just a side wing or two run up doors in flat and three or four scenes to be let down nothing more would be necessary on such a plan as this for mere amusement among ourselves we should want nothing more,nay let us do nothing by halves if we are to act let it be in a theatre completely fitted up with pit boxes and gallery and let us have a play entire from beginning to end so as it be a german play no matter what with a good tricking shifting afterpiece and a figure dance and a hornpipe and a song between the acts if we do not outdo ecclesford we do nothing,2,8,1,1,4,4,1,1,3,8,1,1,4,4,1,1,3,4,1,1,0,2,0,1,2,7,1,1,8,8,1,1,2,2,1,1,46,75,412,414,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Maria Bertram; Tom Bertram,M,minor,M,major
Maria Bertram,Julia Bertram,i believe we must be satisfied with less there would not be time and other difficulties would arise we must rather adopt mr crawford s views and make the performance not the theatre our object many parts of our best plays are independent of scenery,now edmund do not be disagreeable nobody loves a play better than you do or can have gone much farther to see one,2,1,1,1,7,4,1,1,2,2,1,1,1,4,1,1,0,1,0,1,2,1,1,1,5,1,1,1,3,0,1,0,0,1,0,1,45,23,413,415,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Mr. Yates; Tom Bertram,F,intermediate,F,intermediate
Julia Bertram,Tom Bertram,now edmund do not be disagreeable nobody loves a play better than you do or can have gone much farther to see one,such a horribly vile billiard table as ours is not to be met with i believe above ground i can stand it no longer and i think i may say that nothing shall ever tempt me to it again but one good thing i have just ascertained it is the very room for a theatre precisely the shape and length for it and the doors at the farther end communicating with each other as they may be made to do in five minutes by merely moving the bookcase in my father s room is the very thing we could have desired if we had sat down to wish for it and my father s room will be an excellent greenroom it seems to join the billiard room on purpose,1,10,1,1,4,15,1,1,2,9,1,1,4,8,1,1,1,7,1,1,1,2,1,1,1,18,1,1,0,13,0,1,1,1,1,1,23,129,415,417,Edmund; Fanny Price; Henry Crawford; Maria Bertram; Mr. Yates; Tom Bertram,F,intermediate,M,intermediate
Edmund,Tom Bertram,i think it would be very wrong in a general light private theatricals are open to some objections but as we are circumstanced i must think it would be highly injudicious and more than injudicious to attempt anything of the kind it would shew great want of feeling on my father s account absent as he is and in some degree of constant danger and it would be imprudent i think with regard to maria whose situation is a very delicate one considering everything extremely delicate,by jove this won t do to be sure my dear mother your anxiety i was unlucky there,3,0,1,0,12,2,1,1,6,0,1,0,4,1,1,1,7,1,1,1,0,0,0,0,10,3,1,1,10,1,1,1,2,0,1,0,86,18,420,422,Tom Bertram,M,major,M,intermediate
Lady Bertram,Tom Bertram,what is the matter i was not asleep,but this i will maintain that we shall be doing no harm,1,0,1,0,2,3,1,1,0,2,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,8,12,423,425,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Maria Bertram; Mr. Yates; Tom Bertram,F,intermediate,M,intermediate
Tom Bertram,Edmund,oh dear no ma am nobody suspected you well edmund,i cannot agree with you i am convinced that my father would totally disapprove it,0,0,0,0,1,3,1,1,0,1,0,1,2,1,1,1,1,1,1,1,0,1,0,1,1,5,1,1,0,1,0,1,1,0,1,0,10,16,424,426,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Lady Bertram; Maria Bertram; Mr. Yates,M,intermediate,M,major
Henry Crawford,Tom Bertram,no want of hands in our theatre miss bertram no want of understrappers my sister desires her love and hopes to be admitted into the company and will be happy to take the part of any old duenna or tame confidante that you may not like to do yourselves,this will never do we are wasting time most abominably something must be fixed on no matter what so that something is chosen we must not be so nice a few characters too many must not frighten us we must double them we must descend a little if a part is insignificant the greater our credit in making anything of it from this moment i make no difficulties i take any part you chuse to give me so as it be comic let it but be comic i condition for nothing more lovers vows and why should not lovers vows do for us as well as for the ravenshaws how came it never to be thought of before it strikes me as if it would do exactly what say you all here are two capital tragic parts for yates and crawford and here is the rhyming butler for me if nobody else wants it a trifling part but the sort of thing i should not dislike and as i said before i am determined to take anything and do my best and as for the rest they may be filled up by anybody it is only count cassel and anhalt,2,8,1,1,4,22,1,1,4,21,1,1,0,16,0,1,1,17,1,1,1,7,1,1,4,29,1,1,5,16,1,1,0,7,0,1,49,200,439,441,Edmund; Julia Bertram; Lady Bertram; Maria Bertram; Tom Bertram,M,major,M,intermediate
_unknowable,Julia Bertram,oh no that will never do let us have no ranting tragedies too many characters not a tolerable woman s part in the play anything but that my dear tom it would be impossible to fill it up one could not expect anybody to take such a part nothing but buffoonery from beginning to end that might do perhaps but for the low parts if i must give my opinion i have always thought it the most insipid play in the english language i do not wish to make objections i shall be happy to be of any use but i think we could not chuse worse,this is not behaving well by the absent here are not women enough amelia and agatha may do for maria and me but here is nothing for your sister mr crawford,6,1,1,1,13,4,1,1,6,3,1,1,5,3,1,1,8,2,1,1,5,2,1,1,12,2,1,1,7,3,1,1,3,1,1,1,107,31,440,442,Fanny Price; Henry Crawford; Julia Bertram; Maria Bertram; Mary Crawford; Mr. Yates; Tom Bertram,M,minor,F,intermediate
Julia Bertram,Henry Crawford,this is not behaving well by the absent here are not women enough amelia and agatha may do for maria and me but here is nothing for your sister mr crawford,i must entreat miss julia bertram not to engage in the part of agatha or it will be the ruin of all my solemnity you must not indeed you must not i could not stand your countenance dressed up in woe and paleness the many laughs we have had together would infallibly come across me and frederick and his knapsack would be obliged to run away,1,3,1,1,4,10,1,1,3,4,1,1,3,4,1,1,2,2,1,1,2,4,1,1,2,10,1,1,3,6,1,1,1,0,1,0,31,66,442,444,Fanny Price; Henry Crawford; Maria Bertram; Mary Crawford; Mr. Yates; Tom Bertram,F,intermediate,M,major
Henry Crawford,Mr. Yates,i must entreat miss julia bertram not to engage in the part of agatha or it will be the ruin of all my solemnity you must not indeed you must not i could not stand your countenance dressed up in woe and paleness the many laughs we have had together would infallibly come across me and frederick and his knapsack would be obliged to run away,cottager s wife what are you talking of the most trivial paltry insignificant part the merest commonplace not a tolerable speech in the whole your sister do that it is an insult to propose it at ecclesford the governess was to have done it we all agreed that it could not be offered to anybody else a little more justice mr manager if you please you do not deserve the office if you cannot appreciate the talents of your company a little better,3,10,1,1,10,8,1,1,4,4,1,1,4,4,1,1,2,5,1,1,4,4,1,1,10,11,1,1,6,5,1,1,0,1,0,1,66,84,444,446,Fanny Price; Julia Bertram; Maria Bertram; Mary Crawford; Mr. Yates; Tom Bertram,M,major,M,minor
Mr. Yates,Henry Crawford,cottager s wife what are you talking of the most trivial paltry insignificant part the merest commonplace not a tolerable speech in the whole your sister do that it is an insult to propose it at ecclesford the governess was to have done it we all agreed that it could not be offered to anybody else a little more justice mr manager if you please you do not deserve the office if you cannot appreciate the talents of your company a little better,with all your partiality for cottager s wife it will be impossible to make anything of it fit for your sister and we must not suffer her good nature to be imposed on we must not allow her to accept the part she must not be left to her own complaisance her talents will be wanted in amelia amelia is a character more difficult to be well represented than even agatha i consider amelia is the most difficult character in the whole piece it requires great powers great nicety to give her playfulness and simplicity without extravagance i have seen good actresses fail in the part simplicity indeed is beyond the reach of almost every actress by profession it requires a delicacy of feeling which they have not it requires a gentlewoman a julia bertram you will undertake it i hope,10,9,1,1,8,16,1,1,4,3,1,1,4,6,1,1,5,13,1,1,4,4,1,1,11,21,1,1,5,14,1,1,1,1,1,1,84,141,446,448,Fanny Price; Henry Crawford; Julia Bertram; Maria Bertram; Mary Crawford; Tom Bertram,M,minor,M,major
Tom Bertram,Julia Bertram,no no julia must not be amelia it is not at all the part for her she would not like it she would not do well she is too tall and robust amelia should be a small light girlish skipping figure it is fit for miss crawford and miss crawford only she looks the part and i am persuaded will do it admirably,you do not seem afraid of not keeping your countenance when i come in with a basket of provisions though one might have supposed but it is only as agatha that i was to be so overpowering,3,1,1,1,11,6,1,1,3,4,1,1,4,2,1,1,9,1,1,1,4,2,1,1,10,6,1,1,2,5,1,1,0,0,0,0,63,37,449,451,Fanny Price; Henry Crawford; Julia Bertram; Maria Bertram; Mary Crawford; Mr. Yates,M,intermediate,F,intermediate
Henry Crawford,Tom Bertram,you must oblige us indeed you must when you have studied the character i am sure you will feel it suit you tragedy may be your choice but it will certainly appear that comedy chuses you you will be to visit me in prison with a basket of provisions you will not refuse to visit me in prison i think i see you coming in with your basket,miss crawford must be amelia she will be an excellent amelia,2,1,1,1,11,4,1,1,3,0,1,0,2,0,1,0,2,1,1,1,1,0,1,0,19,1,1,1,6,0,1,0,0,0,0,0,68,11,450,452,Fanny Price; Julia Bertram; Maria Bertram; Mary Crawford; Mr. Yates; Tom Bertram,M,major,M,intermediate
Tom Bertram,Maria Bertram,miss crawford must be amelia she will be an excellent amelia,i am sure i would give up the part to julia most willingly but that though i shall probably do it very ill i feel persuaded she would do it worse,1,1,1,1,4,4,1,1,0,3,0,1,0,4,0,1,1,3,1,1,0,0,0,0,1,7,1,1,0,2,0,1,0,0,0,0,11,31,452,454,Fanny Price; Henry Crawford; Julia Bertram; Maria Bertram; Mary Crawford; Mr. Yates,M,intermediate,F,intermediate
Mr. Rushworth,Mr. Yates,we have got a play it is to be lovers vows and i am to be count cassel and am to come in first with a blue dress and a pink satin cloak and afterwards am to have another fine fancy suit by way of a shooting dress i do not know how i shall like it,yes after all our debatings and difficulties we find there is nothing that will suit us altogether so well nothing so unexceptionable as lovers vows the wonder is that it should not have been thought of before my stupidity was abominable for here we have all the advantage of what i saw at ecclesford and it is so useful to have anything of a model we have cast almost every part,4,3,1,1,9,8,1,1,5,5,1,1,2,6,1,1,2,6,1,1,1,1,1,1,6,9,1,1,4,6,1,1,0,3,0,1,57,71,455,457,Edmund; Fanny Price; Lady Bertram; Maria Bertram; Mr. Yates; Mrs. Norris; Tom Bertram,M,intermediate,M,minor
Mr. Yates,Maria Bertram,yes after all our debatings and difficulties we find there is nothing that will suit us altogether so well nothing so unexceptionable as lovers vows the wonder is that it should not have been thought of before my stupidity was abominable for here we have all the advantage of what i saw at ecclesford and it is so useful to have anything of a model we have cast almost every part,i take the part which lady ravenshaw was to have done and miss crawford is to be amelia,3,1,1,1,8,4,1,1,5,1,1,1,6,0,1,0,6,0,1,0,1,0,1,0,9,1,1,1,6,0,1,0,3,0,1,0,71,18,457,459,Edmund; Fanny Price; Lady Bertram; Maria Bertram; Mr. Rushworth; Mrs. Norris; Tom Bertram,M,minor,F,intermediate
Maria Bertram,Mr. Rushworth,i take the part which lady ravenshaw was to have done and miss crawford is to be amelia,i come in three times and have two and forty speeches that s something is not it but i do not much like the idea of being so fine i shall hardly know myself in a blue dress and a pink satin cloak,1,3,1,1,4,3,1,1,1,4,1,1,0,3,0,1,0,3,0,1,0,2,0,1,1,5,1,1,0,4,0,1,0,1,0,1,18,43,459,461,Edmund; Fanny Price; Lady Bertram; Mr. Rushworth; Mr. Yates; Mrs. Norris; Tom Bertram,F,intermediate,M,intermediate
Mr. Rushworth,Maria Bertram,i come in three times and have two and forty speeches that s something is not it but i do not much like the idea of being so fine i shall hardly know myself in a blue dress and a pink satin cloak,we see things very differently i am perfectly acquainted with the play i assure you and with a very few omissions and so forth which will be made of course i can see nothing objectionable in it and i am not the only young woman you find who thinks it very fit for private representation,3,3,1,1,3,5,1,1,4,3,1,1,3,7,1,1,3,3,1,1,2,1,1,1,5,9,1,1,4,5,1,1,1,1,1,1,43,55,461,463,Edmund; Fanny Price; Lady Bertram; Maria Bertram; Mr. Yates; Mrs. Norris; Tom Bertram,M,intermediate,F,intermediate
Maria Bertram,Lady Bertram,i am much obliged to you edmund you mean very well i am sure but i still think you see things too strongly and i really cannot undertake to harangue all the rest upon a subject of this kind there would be the greatest indecorum i think,do not act anything improper my dear sir thomas would not like it fanny ring the bell i must have my dinner to be sure julia is dressed by this time,3,1,1,1,5,5,1,1,3,0,1,0,7,0,1,0,1,3,1,1,1,2,1,1,8,4,1,1,3,1,1,1,0,1,0,1,48,31,465,467,Edmund; Fanny Price; Lady Bertram; Mrs. Norris,F,intermediate,F,intermediate
Edmund,Maria Bertram,i am convinced madam that sir thomas would not like it,if i were to decline the part julia would certainly take it,0,1,0,1,2,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,11,12,468,470,Fanny Price; Lady Bertram; Maria Bertram; Mrs. Norris,M,major,F,intermediate
Lady Bertram,Edmund,there my dear do you hear what edmund says,what if she knew your reasons,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,9,6,469,471,Edmund; Fanny Price; Maria Bertram; Mrs. Norris,F,intermediate,M,major
Edmund,Mrs. Norris,what if she knew your reasons,i was just going to say the very same thing if every play is to be objected to you will act nothing and the preparations will be all so much money thrown away and i am sure that would be a discredit to us all i do not know the play but as maria says if there is anything a little too warm and it is so with most of them it can be easily left out we must not be over precise edmund as mr rushworth is to act too there can be no harm i only wish tom had known his own mind when the carpenters began for there was the loss of half a day s work about those side doors the curtain will be a good job however the maids do their work very well and i think we shall be able to send back some dozens of the rings there is no occasion to put them so very close together i am of some use i hope in preventing waste and making the most of things there should always be one steady head to superintend so many young ones i forgot to tell tom of something that happened to me this very day i had been looking about me in the poultry yard and was just coming out when who should i see but dick jackson making up to the servants hall door with two bits of deal board in his hand bringing them to father you may be sure mother had chanced to send him of a message to father and then father had bid him bring up them two bits of board for he could not no how do without them i knew what all this meant for the servants dinner bell was ringing at the very moment over our heads and as i hate such encroaching people the jacksons are very encroaching i have always said so just the sort of people to get all they can i said to the boy directly a great lubberly fellow of ten years old you know who ought to be ashamed of himself i ll take the boards to your father dick so get you home again as fast as you can the boy looked very silly and turned away without offering a word for i believe i might speak pretty sharp and i dare say it will cure him of coming marauding about the house for one while i hate such greediness so good as your father is to the family employing the man all the year round,0,29,0,1,0,47,0,1,1,25,1,1,0,36,0,1,1,18,1,1,0,3,0,1,2,49,1,1,0,42,0,1,0,3,0,1,6,434,471,473,Fanny Price; Lady Bertram; Maria Bertram; Mrs. Norris,M,major,F,intermediate
_unknowable,Mary Crawford,well how do you go on what have you settled oh we can do nothing without you,my good friends you are most composedly at work upon these cottages and alehouses inside and out but pray let me know my fate in the meanwhile who is to be anhalt what gentleman among you am i to have the pleasure of making love to,0,2,0,1,3,4,1,1,1,4,1,1,0,4,0,1,1,1,1,1,0,0,0,0,4,6,1,1,2,4,1,1,1,0,1,0,17,46,474,476,Henry Crawford; Maria Bertram; Mary Crawford; Mr. Yates; Tom Bertram,M,minor,F,major
Mary Crawford,Mr. Rushworth,my good friends you are most composedly at work upon these cottages and alehouses inside and out but pray let me know my fate in the meanwhile who is to be anhalt what gentleman among you am i to have the pleasure of making love to,i had my choice of the parts but i thought i should like the count best though i do not much relish the finery i am to have,2,3,1,1,4,3,1,1,4,2,1,1,4,2,1,1,1,0,1,0,0,1,0,1,6,6,1,1,4,1,1,1,0,0,0,0,46,28,476,478,Henry Crawford; Maria Bertram; Mr. Rushworth; Mr. Yates; Tom Bertram,F,major,M,intermediate
_unknowable,Mary Crawford,mr rushworth was to be count cassel but no one had yet undertaken anhalt,you chose very wisely i am sure anhalt is a heavy part,0,1,0,1,3,2,1,1,1,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,14,12,477,479,Henry Crawford; Maria Bertram; Mary Crawford; Mr. Rushworth; Mr. Yates; Tom Bertram,M,minor,F,major
Mr. Rushworth,Tom Bertram,the count has two and forty speeches which is no trifle,i should be but too happy in taking the part if it were possible but unluckily the butler and anhalt are in together i will not entirely give it up however i will try what can be done i will look it over again,1,2,1,1,1,9,1,1,1,3,1,1,0,8,0,1,0,3,0,1,0,1,0,1,0,7,0,1,0,3,0,1,0,0,0,0,11,44,480,482,Henry Crawford; Maria Bertram; Mary Crawford; Mr. Yates; Tom Bertram,M,intermediate,M,intermediate
Mary Crawford,Mr. Yates,i am not at all surprised at this want of an anhalt amelia deserves no better such a forward young lady may well frighten the men,your brother should take the part do not you think he would,3,1,1,1,2,3,1,1,0,0,0,0,6,0,1,0,1,1,1,1,2,1,1,1,1,3,1,1,2,0,1,0,0,0,0,0,26,12,481,483,Henry Crawford; Maria Bertram; Mr. Rushworth; Mr. Yates; Tom Bertram,F,major,M,minor
Edmund,Fanny Price,that circumstance would by no means tempt me for i should be sorry to make the character ridiculous by bad acting it must be very difficult to keep anhalt from appearing a formal solemn lecturer and the man who chuses the profession itself is perhaps one of the last who would wish to represent it on the stage,me indeed you must excuse me i could not act anything if you were to give me the world no indeed i cannot act,6,1,1,1,7,4,1,1,1,1,1,1,2,3,1,1,4,1,1,1,0,2,0,1,5,7,1,1,6,0,1,0,0,1,0,1,58,25,488,490,Fanny Price; Julia Bertram; Lady Bertram; Mary Crawford; Mrs. Norris,M,major,F,major
Fanny Price,Mr. Rushworth,me indeed you must excuse me i could not act anything if you were to give me the world no indeed i cannot act,if you are afraid of half a dozen speeches what would you do with such a part as mine i have forty two to learn,1,2,1,1,4,2,1,1,1,1,1,1,3,0,1,0,1,0,1,0,2,0,1,0,7,3,1,1,0,3,0,1,1,0,1,0,25,25,490,492,Edmund; Henry Crawford; Julia Bertram; Lady Bertram; Maria Bertram; Mary Crawford; Mr. Rushworth; Mr. Yates; Mrs. Norris; Tom Bertram,F,major,M,intermediate
Tom Bertram,Fanny Price,indeed but you must for we cannot excuse you it need not frighten you it is a nothing of a part a mere nothing not above half a dozen speeches altogether and it will not much signify if nobody hears a word you say so you may be as creep mouse as you like but we must have you to look at,it is not that i am afraid of learning by heart but i really cannot act,5,0,1,0,8,3,1,1,5,2,1,1,4,1,1,1,6,1,1,1,4,2,1,1,12,3,1,1,5,2,1,1,3,0,1,0,63,17,491,493,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Lady Bertram; Maria Bertram; Mary Crawford; Mr. Rushworth; Mr. Yates; Mrs. Norris,M,intermediate,F,major
Mr. Rushworth,Tom Bertram,if you are afraid of half a dozen speeches what would you do with such a part as mine i have forty two to learn,yes yes you can act well enough for us learn your part and we will teach you all the rest you have only two scenes and as i shall be cottager i ll put you in and push you about and you will do it very well i ll answer for it,2,1,1,1,2,7,1,1,1,6,1,1,0,3,0,1,0,2,0,1,0,0,0,0,3,14,1,1,3,3,1,1,0,0,0,0,25,52,492,494,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Lady Bertram; Maria Bertram; Mary Crawford; Mr. Yates; Mrs. Norris; Tom Bertram,M,intermediate,M,intermediate
Tom Bertram,Mrs. Norris,phoo phoo do not be so shamefaced you ll do it very well every allowance will be made for you we do not expect perfection you must get a brown gown and a white apron and a mob cap and we must make you a few wrinkles and a little of the crowsfoot at the corner of your eyes and you will be a very proper little old woman,what a piece of work here is about nothing i am quite ashamed of you fanny to make such a difficulty of obliging your cousins in a trifle of this sort so kind as they are to you take the part with a good grace and let us hear no more of the matter i entreat,8,6,1,1,10,3,1,1,5,2,1,1,4,4,1,1,1,2,1,1,2,0,1,0,9,7,1,1,4,8,1,1,0,1,0,1,69,56,496,498,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Lady Bertram; Maria Bertram; Mary Crawford; Mr. Rushworth; Mr. Yates; Mrs. Norris,M,intermediate,F,intermediate
Fanny Price,Edmund,you must excuse me indeed you must excuse me,do not urge her madam it is not fair to urge her in this manner you see she does not like to act let her chuse for herself as well as the rest of us her judgment may be quite as safely trusted do not urge her any more,0,1,0,1,2,6,1,1,0,0,0,0,1,5,1,1,0,9,0,1,0,4,0,1,4,10,1,1,0,5,0,1,0,0,0,0,9,49,497,499,Edmund; Henry Crawford; Julia Bertram; Lady Bertram; Maria Bertram; Mary Crawford; Mr. Rushworth; Mr. Yates; Mrs. Norris; Tom Bertram,F,major,M,major
Edmund,Mary Crawford,do not urge her madam it is not fair to urge her in this manner you see she does not like to act let her chuse for herself as well as the rest of us her judgment may be quite as safely trusted do not urge her any more,i do not like my situation this place is too hot for me,1,0,1,0,6,2,1,1,0,0,0,0,5,1,1,1,9,1,1,1,4,1,1,1,10,3,1,1,5,1,1,1,0,0,0,0,49,13,499,501,Fanny Price; Julia Bertram; Lady Bertram; Mary Crawford; Mrs. Norris,M,major,F,major
Mrs. Norris,Mary Crawford,i am not going to urge her but i shall think her a very obstinate ungrateful girl if she does not do what her aunt and cousins wish her very ungrateful indeed considering who and what she is,never mind my dear miss price this is a cross evening everybody is cross and teasing but do not let us mind them,1,1,1,1,4,3,1,1,4,2,1,1,3,1,1,1,6,2,1,1,2,2,1,1,8,3,1,1,0,0,0,0,0,1,0,1,38,23,500,502,Edmund; Fanny Price; Julia Bertram; Lady Bertram; Mary Crawford,F,intermediate,F,major
Tom Bertram,Julia Bertram,but there will not be the smallest difficulty in filling it we have but to speak the word we may pick and chuse i could name at this moment at least six young men within six miles of us who are wild to be admitted into our company and there are one or two that would not disgrace us i should not be afraid to trust either of the olivers or charles maddox tom oliver is a very clever fellow and charles maddox is as gentlemanlike a man as you will see anywhere so i will take my horse early to morrow morning and ride over to stoke and settle with one of them,the mansfield theatricals would enliven the whole neighbourhood exceedingly,5,2,1,1,13,1,1,1,10,0,1,0,5,1,1,1,3,0,1,0,3,0,1,0,12,0,1,0,12,0,1,0,0,0,0,0,114,9,503,505,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Lady Bertram; Maria Bertram; Mary Crawford; Mr. Rushworth; Mr. Yates; Mrs. Norris,M,intermediate,F,intermediate
Julia Bertram,Fanny Price,the mansfield theatricals would enliven the whole neighbourhood exceedingly,come in,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,2,505,507,Edmund; Fanny Price; Henry Crawford; Lady Bertram; Maria Bertram; Mary Crawford; Mr. Rushworth; Mr. Yates; Mrs. Norris; Tom Bertram,F,intermediate,F,major
Lady Bertram,Fanny Price,one cannot wonder sister that fanny should be delighted it is all new to her you know you and i used to be very fond of a play ourselves and so am i still and as soon as i am a little more at leisure i mean to look in at their rehearsals too what is the play about fanny you have never told me,i believe there will be three acts rehearsed to morrow evening and that will give you an opportunity of seeing all the actors at once,3,2,1,1,9,3,1,1,4,1,1,1,9,1,1,1,3,1,1,1,2,0,1,0,13,2,1,1,5,3,1,1,0,0,0,0,66,25,543,545,Fanny Price; Mrs. Norris,F,intermediate,F,major
Mrs. Norris,Fanny Price,you had better stay till the curtain is hung the curtain will be hung in a day or two there is very little sense in a play without a curtain and i am much mistaken if you do not find it draw up into very handsome festoons,have i i will do my best with the greatest readiness but i must read the part for i can say very little of it,5,2,1,1,6,3,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,0,1,0,4,6,1,1,5,3,1,1,0,0,0,0,47,25,546,548,Fanny Price; Lady Bertram,F,intermediate,F,major
Fanny Price,Mary Crawford,have i i will do my best with the greatest readiness but i must read the part for i can say very little of it,dr grant is ill he has been ill ever since he did not eat any of the pheasant today he fancied it tough sent away his plate and has been suffering ever since,2,1,1,1,3,6,1,1,1,3,1,1,1,4,1,1,1,5,1,1,0,1,0,1,6,5,1,1,3,1,1,1,0,0,0,0,25,33,548,550,Mary Crawford,F,major,F,major
